"Iteration","Cl Monitor: Cl Monitor"
1.0,44.913308284185426
2.0,26.747173591599363
3.0,5.9720103343290445
4.0,4.152996519012129
5.0,-0.4783346403065232
6.0,-0.5706108728226886
7.0,-0.5173973159265534
8.0,-0.38671408727318696
9.0,0.42016541731692586
10.0,0.9642122316779547
11.0,1.0149364914559384
12.0,1.7788265015127145
13.0,1.7801294655824988
14.0,1.6190289254642165
15.0,1.577723121548433
16.0,1.3933942998795725
17.0,1.3651782460956152
18.0,1.1894250912077002
19.0,1.1736730981822345
20.0,1.117648477072997
21.0,1.1184464638540124
22.0,1.1591609686958868
23.0,1.1636046271119338
24.0,1.1699525783360634
25.0,1.1782736069057542
26.0,1.194724907758752
27.0,1.2031863830420166
28.0,1.2192750616544885
29.0,1.232068691758151
30.0,1.240988049964686
31.0,1.2458246933325607
32.0,1.2465364995716743
33.0,1.2452462870745198
34.0,1.2428747428592444
35.0,1.23923126775549
36.0,1.234625718173872
37.0,1.2251844002888392
38.0,1.2203055183113318
39.0,1.215327765878414
40.0,1.21070881733719
41.0,1.206343054193009
42.0,1.2025753562886479
43.0,1.1986906147294882
44.0,1.196771816365475
45.0,1.195362346548807
46.0,1.195359710318474
47.0,1.1969247709919264
48.0,1.1982387829060057
49.0,1.2010012513882145
50.0,1.2044763999129904
51.0,1.206294271506047
52.0,1.2083578525945355
53.0,1.2109528383275139
54.0,1.2128166727448781
55.0,1.2150699668448621
56.0,1.2166132436476729
57.0,1.2185204165118553
58.0,1.2199888282837756
59.0,1.2220970968478304
60.0,1.2236973573623458
61.0,1.2264891275799545
62.0,1.2280843033510873
63.0,1.2308021489328758
64.0,1.2336257776725366
65.0,1.2375377050852976
66.0,1.240687990572016
67.0,1.243989193086943
68.0,1.2473890454185124
69.0,1.2520260055688557
70.0,1.2554300853526998
71.0,1.2597616435710632
72.0,1.2638973225345236
73.0,1.2678566466748236
74.0,1.2717455185408892
75.0,1.2759616060778596
76.0,1.2805786977768019
77.0,1.2859812670683337
78.0,1.2953037538464482
79.0,1.3050617149976456
80.0,1.3162972939700956
81.0,1.3288484750541794
82.0,1.3422044732749907
83.0,1.3558018861039753
84.0,1.3700659503867652
85.0,1.3852149540737646
86.0,1.3942200966795506
87.0,1.4096474461303168
88.0,1.413961586756434
89.0,1.4228086754456861
90.0,1.427135599155296
91.0,1.4354211239885803
92.0,1.439384581869049
93.0,1.446176606548414
94.0,1.4495079630195782
95.0,1.4549509637372222
96.0,1.4595123526182585
97.0,1.4622990984176978
98.0,1.464531351760805
99.0,1.466062448124557
100.0,1.467109545701368
101.0,1.4673856874804438
102.0,1.46703981804566
103.0,1.4661175031194575
104.0,1.4652199999418964
105.0,1.4642674491294685
106.0,1.462887969646627
107.0,1.461787786095843
108.0,1.4603529469994374
109.0,1.459648729789578
110.0,1.4593450670302113
111.0,1.4593034334942099
112.0,1.4597168986048914
113.0,1.4606050964772315
114.0,1.4620364307242837
115.0,1.4637803869287818
116.0,1.466854602428607
117.0,1.4698399000007105
118.0,1.4723007260950443
119.0,1.4761876289023899
120.0,1.481893476061468
121.0,1.4846085888561422
122.0,1.4876877823060115
123.0,1.4925912153931282
124.0,1.495620402364267
125.0,1.5000444080241195
126.0,1.5037949414251175
127.0,1.5062970690661968
128.0,1.5084142853499278
129.0,1.5113963745700918
130.0,1.5126204312415465
131.0,1.5147960217958385
132.0,1.516186819768128
133.0,1.5181138684929139
134.0,1.5193311954273099
135.0,1.521228243910113
136.0,1.5232331935550822
137.0,1.5248381928496912
138.0,1.527438355145965
139.0,1.530929786865916
140.0,1.532593660678204
141.0,1.535316514010518
142.0,1.537998328094855
143.0,1.5405951895433905
144.0,1.543158870393699
145.0,1.5456184880034125
146.0,1.5478643396782228
147.0,1.5500499031087334
148.0,1.5511914255088668
149.0,1.5540899034740896
150.0,1.5566598496318975
151.0,1.5593024848557957
152.0,1.561977710864453
153.0,1.5640205910896217
154.0,1.5671953009993465
155.0,1.569394785567993
156.0,1.573042324458915
157.0,1.5754979356260415
158.0,1.5806620266520899
159.0,1.5830046361364436
160.0,1.5857454354322977
161.0,1.5887254219005937
162.0,1.5919961238213725
163.0,1.5967053772010067
164.0,1.5987530348932222
165.0,1.6033742838789982
166.0,1.606407278847247
167.0,1.6109173015188574
168.0,1.6128985439708385
169.0,1.6174285524686645
170.0,1.619287751203187
171.0,1.6236796302871435
172.0,1.6253881186735697
173.0,1.6298129070545353
174.0,1.6334900675388215
175.0,1.6358048360680892
176.0,1.6383307784777155
177.0,1.6420110250475044
178.0,1.6443285302458945
179.0,1.6480551060590651
180.0,1.6496467543933955
181.0,1.6536188029136583
182.0,1.6574982321020897
183.0,1.6592249217765578
184.0,1.6636233079089857
185.0,1.6655938482726447
186.0,1.670613684107693
187.0,1.67267485702806
188.0,1.6778952683256776
189.0,1.6799201695347235
190.0,1.6885869259762647
191.0,1.6900849523520587
192.0,1.693875297426327
193.0,1.697410535836318
194.0,1.7005913519075062
195.0,1.7035674268999454
196.0,1.7064392725247504
197.0,1.7091296558082927
198.0,1.7103577417580922
199.0,1.7135716306986848
200.0,1.7148339670823267
201.0,1.7184034681361255
202.0,1.7196939440281844
203.0,1.7234322128500006
204.0,1.7248210516830704
205.0,1.7288606610813642
206.0,1.7304118757801712
207.0,1.7323424856920913
208.0,1.7370938065489379
209.0,1.7388683758092345
210.0,1.7408888595216347
211.0,1.7432042287785228
212.0,1.748922647718343
213.0,1.7508273708823303
214.0,1.7529641669909632
215.0,1.7553409265640263
216.0,1.7576452552187922
217.0,1.7600611605137235
218.0,1.7625448748355983
219.0,1.7682757049241304
220.0,1.7699449173159798
221.0,1.7717767738750037
222.0,1.7737119542685982
223.0,1.7756133110171775
224.0,1.7774911376810847
225.0,1.7794009827625803
226.0,1.7813637590724354
227.0,1.784389458844108
228.0,1.7859208785512695
229.0,1.7874874810075425
230.0,1.7891666835788653
231.0,1.7918487964988477
232.0,1.793222223272437
233.0,1.7947459133041892
234.0,1.7964074256129974
235.0,1.7992793766877235
236.0,1.8007732198253974
237.0,1.8024832904745485
238.0,1.8055352039403643
239.0,1.8072366900866872
240.0,1.8103703012216779
241.0,1.8132818072652
242.0,1.8160987718745678
243.0,1.8187532931770325
244.0,1.8213870210067342
245.0,1.8238794695726595
246.0,1.826316403298569
247.0,1.8286964875621607
248.0,1.8331198471852181
249.0,1.834016460140914
250.0,1.8358061132055212
251.0,1.838317380706851
252.0,1.8404821212790068
253.0,1.8425031347368364
254.0,1.8443606696903077
255.0,1.8461513053412304
256.0,1.8479676342892872
257.0,1.8497885330534192
258.0,1.851668323536615
259.0,1.853598123868438
260.0,1.855549742111568
261.0,1.8588645599695537
262.0,1.8596733569433772
263.0,1.863037993106134
264.0,1.8638489524290545
265.0,1.8675838200909283
266.0,1.8683932568226624
267.0,1.8736674554149146
268.0,1.8743155606571036
269.0,1.8760775323824108
270.0,1.8780460433536699
271.0,1.8801080514805242
272.0,1.8835792273900316
273.0,1.8843568593271225
274.0,1.8878656457575214
275.0,1.8885960180931174
276.0,1.8920711575354903
277.0,1.8927990430533848
278.0,1.8962244366839118
279.0,1.896929272287572
280.0,1.900264287049281
281.0,1.9009661994120726
282.0,1.90434623321173
283.0,1.9050456250122123
284.0,1.9083602857877564
285.0,1.9090549231020013
286.0,1.9122922172553192
287.0,1.9136406804796597
288.0,1.9153826548987505
289.0,1.9182641259855848
290.0,1.9195970054982936
291.0,1.9212437709235541
292.0,1.9241288093362376
293.0,1.925433768775181
294.0,1.9269981390030373
295.0,1.929801546558146
296.0,1.9307493530312556
297.0,1.9335520362326504
298.0,1.934480549313069
299.0,1.9372145233090057
300.0,1.9381329709998973
301.0,1.940931023919483
302.0,1.9418370601534678
303.0,1.9445743770279815
304.0,1.9454457744396987
305.0,1.9481479234360983
306.0,1.9490317461351803
307.0,1.9507483167564434
308.0,1.9534517655473167
309.0,1.9543376207917031
310.0,1.9559785205305062
311.0,1.9576268407129795
312.0,1.9593396861629782
313.0,1.9611000737469468
314.0,1.9628007689652525
315.0,1.9644683856390373
316.0,1.966206163084656
317.0,1.967978451768292
318.0,1.9697262988083009
319.0,1.9714266183951865
320.0,1.9731719656213527
321.0,1.974766076868261
322.0,1.9763539112179154
323.0,1.9779266077397506
324.0,1.979473151450666
325.0,1.981086572837124
326.0,1.9826389476418194
327.0,1.9841489986362162
328.0,1.9857023947542518
329.0,1.9872242237756352
330.0,1.988729544486667
331.0,1.9902374943823755
332.0,1.9917625167282988
333.0,1.9932572773868078
334.0,1.9947607300596708
335.0,1.996255407280515
336.0,1.9977601681658332
337.0,1.9992421814435715
338.0,2.000735385902489
339.0,2.0022523940770274
340.0,2.0037613935837686
341.0,2.005249815363688
342.0,2.006760186401645
343.0,2.009022649516386
344.0,2.0097478110218456
345.0,2.011080823834859
346.0,2.0130849637262958
347.0,2.0137737550190966
348.0,2.0157292742106
349.0,2.0164114287957924
350.0,2.018392941153819
351.0,2.0195649385100047
352.0,2.0205693235033437
353.0,2.0224270354754528
354.0,2.023596876002096
355.0,2.024594518238632
356.0,2.0264214456261485
357.0,2.027318929381694
358.0,2.0291122224043088
359.0,2.03026852176929
360.0,2.031261153903792
361.0,2.033042812978654
362.0,2.03419340316876
363.0,2.035447008216907
364.0,2.0369825729342574
365.0,2.0380159204032435
366.0,2.0393961732896093
367.0,2.0404040303221476
368.0,2.04174978750136
369.0,2.0429785505450444
370.0,2.0439433731669148
371.0,2.045286280015936
372.0,2.046511039446449
373.0,2.047675330253789
374.0,2.048825920801628
375.0,2.0499509175938644
376.0,2.051064721940939
377.0,2.0521737413429366
378.0,2.053292135886118
379.0,2.0544172120180058
380.0,2.0555305136795305
381.0,2.056612617127754
382.0,2.0576864812181563
383.0,2.0587629420201754
384.0,2.060022972443669
385.0,2.0606146048871805
386.0,2.0621153047251903
387.0,2.063051099066508
388.0,2.06424877059792
389.0,2.064936163467018
390.0,2.066179390852102
391.0,2.0670480314163915
392.0,2.0681544484776326
393.0,2.0688285947376537
394.0,2.070041552150996
395.0,2.0708943487563554
396.0,2.0720043964370363
397.0,2.0726597939370537
398.0,2.07384791408439
399.0,2.0748203140061
400.0,2.075463598679946
401.0,2.076587959437452
402.0,2.0775053299992225
403.0,2.0781225104243313
404.0,2.079220549605505
405.0,2.0801197223180363
406.0,2.0807179040402963
407.0,2.0817823733440632
408.0,2.0826635628171344
409.0,2.0832409188140413
410.0,2.0842652635264294
411.0,2.085074933181178
412.0,2.085729399551412
413.0,2.086587918382687
414.0,2.087372291010699
415.0,2.0880226967024527
416.0,2.0888791167672096
417.0,2.0896560789159975
418.0,2.090386066721624
419.0,2.091002606716835
420.0,2.091813184624744
421.0,2.092544602401838
422.0,2.0932363327292354
423.0,2.0938209573748563
424.0,2.0945880072040555
425.0,2.0952599908554905
426.0,2.0959027620023436
427.0,2.0965356584485795
428.0,2.0971560695849387
429.0,2.0977905516713973
430.0,2.0984209622003007
431.0,2.0990395076894384
432.0,2.099676668693299
433.0,2.100295068229305
434.0,2.1008959979090647
435.0,2.1014775342116327
436.0,2.1020441502508316
437.0,2.1026134554924476
438.0,2.1031583205199227
439.0,2.1037085712651784
440.0,2.1042486939240908
441.0,2.1048027983971824
442.0,2.1053381372438227
443.0,2.1058745525649427
444.0,2.10640641844409
445.0,2.106941179766701
446.0,2.1074442470317916
447.0,2.1079584007140455
448.0,2.108466059829778
449.0,2.108959163254979
450.0,2.1094487225043155
451.0,2.109942478453666
452.0,2.1104216282553305
453.0,2.1108864412704893
454.0,2.111364807144608
455.0,2.111840156058322
456.0,2.112312010589362
457.0,2.1127950369112525
458.0,2.113262472837277
459.0,2.113718381212231
460.0,2.1141797723496523
461.0,2.1146344018759557
462.0,2.1150869218094157
463.0,2.1155331825214554
464.0,2.115967846826284
465.0,2.1164074710316707
466.0,2.11686283660357
467.0,2.117316636211284
468.0,2.117766049655029
469.0,2.1182076921128443
470.0,2.118638460056136
471.0,2.119077940519777
472.0,2.119506700334752
473.0,2.119944892775305
474.0,2.120383552817611
475.0,2.1208212196689127
476.0,2.121263006876771
477.0,2.1217146503291824
478.0,2.1221607089289956
479.0,2.122604755053327
480.0,2.1230518018266924
481.0,2.123487534654576
482.0,2.1239227068806437
483.0,2.1243699097775006
484.0,2.12479162123375
485.0,2.1252121728520867
486.0,2.125628305303869
487.0,2.126055135915267
488.0,2.1264895988944574
489.0,2.126938161515937
490.0,2.1273754856360667
491.0,2.1278129265036623
492.0,2.1282529971373187
493.0,2.128689857191543
494.0,2.129115151487667
495.0,2.1295418863735813
496.0,2.1299761210268606
497.0,2.130397556410213
498.0,2.130807292309247
499.0,2.131212724468325
500.0,2.1316278729818685
501.0,2.13203605103941
502.0,2.1324478835949754
503.0,2.132858466340348
504.0,2.1332767343709595
505.0,2.1336873359207043
506.0,2.134104014997672
507.0,2.134514847334726
508.0,2.1349160953029704
509.0,2.1353107853305784
510.0,2.135708043624878
511.0,2.136107853871399
512.0,2.136493506058797
513.0,2.136869814192816
514.0,2.137255225639762
515.0,2.137645859565569
516.0,2.1380325247127465
517.0,2.138406137879596
518.0,2.138785287639064
519.0,2.139164259268943
520.0,2.139550446470674
521.0,2.139917747471883
522.0,2.1402776212057693
523.0,2.1406283906510373
524.0,2.140981068024432
525.0,2.141332829478491
526.0,2.141687487525479
527.0,2.142044411438237
528.0,2.14240764017896
529.0,2.1427685978030757
530.0,2.143119281358546
531.0,2.1434624257768635
532.0,2.143801896922911
533.0,2.1441453046044736
534.0,2.144487224246119
535.0,2.144768410954847
536.0,2.1452068165078138
537.0,2.1453683533459857
538.0,2.145944601996853
539.0,2.146043712106456
540.0,2.1466564583568855
541.0,2.146742167342191
542.0,2.147083197427116
543.0,2.1474488109558867
544.0,2.1477312540701443
545.0,2.148099275407099
546.0,2.148375226596072
547.0,2.1487517127577798
548.0,2.1490397725300805
549.0,2.1493635668026303
550.0,2.149693142462736
551.0,2.1500194605791165
552.0,2.1503526090352514
553.0,2.15068000789481
554.0,2.1510039744483227
555.0,2.1513247879672908
556.0,2.1516504356011206
