"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[i] (m/s)"
0.0,21.33853530883789
-0.06,21.43309783935547
-0.12,21.51263999938965
-0.18,21.60770606994629
-0.24,21.726306915283203
-0.30000000000000004,21.865671157836914
-0.36,21.88591766357422
-0.42000000000000004,21.38149642944336
-0.48,20.083467483520508
-0.54,18.677284240722656
-0.6000000000000001,16.512027740478516
-0.66,15.047508239746094
-0.72,13.617094993591309
-0.78,12.52195930480957
-0.8400000000000001,12.347345352172852
-0.8999999999999999,12.964439392089844
-0.96,14.155797004699707
-1.02,15.529840469360352
-1.08,16.540327072143555
-1.1400000000000001,16.90487289428711
-1.2000000000000002,17.315818786621094
-1.26,17.634225845336914
-1.32,17.963037490844727
-1.3800000000000001,18.215646743774414
-1.44,18.40758514404297
-1.5,18.61628532409668
-1.56,18.782289505004883
-1.62,18.93231201171875
-1.6800000000000002,19.03227996826172
-1.7399999999999998,19.16774559020996
-1.7999999999999998,19.284589767456055
-1.8599999999999999,19.347667694091797
-1.92,19.437868118286133
-1.98,19.510026931762695
-2.04,19.577930450439453
-2.0999999999999996,19.626340866088867
-2.16,19.671964645385742
-2.2199999999999998,19.737688064575195
-2.2800000000000002,19.795499801635742
-2.34,19.837186813354492
-2.4000000000000004,19.86662483215332
-2.46,19.89042854309082
-2.52,19.923669815063477
-2.58,19.953289031982422
-2.64,19.98634147644043
-2.7,20.010225296020508
-2.7600000000000002,20.03666877746582
-2.82,20.060039520263672
-2.88,20.083995819091797
-2.94,20.09560775756836
-3.0,20.11631202697754
-3.06,20.128936767578125
-3.12,20.1412410736084
-3.18,20.155725479125977
-3.24,20.17428207397461
-3.3000000000000003,20.185182571411133
-3.3600000000000003,20.19480323791504
-3.42,20.211387634277344
-3.4799999999999995,20.228439331054688
-3.54,20.248889923095703
-3.5999999999999996,20.26611328125
-3.66,20.27394676208496
-3.7199999999999998,20.282297134399414
-3.7800000000000002,20.297870635986328
-3.84,20.305036544799805
-3.9000000000000004,20.313199996948242
-3.96,20.323856353759766
-4.0200000000000005,20.330854415893555
-4.08,20.33641815185547
-4.14,20.33985137939453
-4.199999999999999,20.345033645629883
-4.26,20.350629806518555
-4.32,20.357473373413086
-4.38,20.367019653320312
-4.4399999999999995,20.37228775024414
-4.5,20.37807273864746
-4.5600000000000005,20.38766860961914
-4.62,20.38806915283203
-4.68,20.3885498046875
-4.74,20.399057388305664
-4.800000000000001,20.40663719177246
-4.86,20.41021156311035
-4.92,20.413179397583008
-4.9799999999999995,20.41546630859375
-5.04,20.42323112487793
-5.1,20.420730590820312
-5.16,20.422504425048828
-5.22,20.42193031311035
-5.28,20.428592681884766
-5.34,20.43040657043457
-5.4,20.43389892578125
-5.46,20.436365127563477
-5.5200000000000005,20.43893051147461
-5.58,20.43879508972168
-5.64,20.44310760498047
-5.699999999999999,20.44353485107422
-5.76,20.44476890563965
-5.82,20.44513702392578
-5.88,20.450620651245117
-5.9399999999999995,20.449867248535156
-6.0,20.44603729248047
