"Iteration","Cd Monitor: Cd Monitor"
1.0,124.48208241110152
2.0,71.03932323176365
3.0,25.93272479074475
4.0,7.655890324596599
5.0,-2.954322709133299
6.0,-4.160581337200263
7.0,-5.627755111486583
8.0,-5.653592441651892
9.0,-2.365445158742431
10.0,0.21420639510129386
11.0,1.7519121976896326
12.0,2.5178174940438733
13.0,3.580656967112886
14.0,3.5883187318735916
15.0,3.3005800689895057
16.0,3.1572773137698023
17.0,2.444010504746824
18.0,2.364747968532786
19.0,1.4501213845244922
20.0,1.3910393746616807
21.0,1.1591779407810023
22.0,1.1580545821462722
23.0,1.3599644023000428
24.0,1.377781437937044
25.0,1.4027559751721255
26.0,1.4628285530712306
27.0,1.4954010170812397
28.0,1.7013351682055622
29.0,1.718965045915428
30.0,1.7222877922760602
31.0,1.7130433489620087
32.0,1.70524722330218
33.0,1.651369240566374
34.0,1.6397532486638549
35.0,1.6253301264565092
36.0,1.5909131235477134
37.0,1.5728579649866532
38.0,1.5549158901046116
39.0,1.538546368447022
40.0,1.5245429990350172
41.0,1.5041676788472178
42.0,1.4884012445026542
43.0,1.4815410175425738
44.0,1.4827235873120048
45.0,1.486367992807985
46.0,1.4969765760663998
47.0,1.5041584133706063
48.0,1.512120441845303
49.0,1.5288198368429382
50.0,1.5379955076483787
51.0,1.54603407666497
52.0,1.5565963363357684
53.0,1.5603734440751165
54.0,1.5625364908294772
55.0,1.5627228319130555
56.0,1.5610314153180165
57.0,1.5569251674690174
58.0,1.5483352772630972
59.0,1.5410819911675868
60.0,1.529946134926938
61.0,1.5192045957544877
62.0,1.5067767299966426
63.0,1.485536346378295
64.0,1.4758313648057433
65.0,1.467772308903289
66.0,1.4612928824694411
67.0,1.4556115928902016
68.0,1.4507988820469189
69.0,1.444546647135518
70.0,1.4395386466573699
71.0,1.4342368891404635
72.0,1.4320228199298528
73.0,1.432389304674462
74.0,1.4336697144689907
75.0,1.4371170295745146
76.0,1.4392373922678474
77.0,1.4423150662918494
78.0,1.4455184271237214
79.0,1.446555556176055
80.0,1.4465949282284973
81.0,1.4453079563548312
82.0,1.4415430964572566
83.0,1.4376023290266586
84.0,1.4298826409165555
85.0,1.4250092101249547
86.0,1.4234844624406426
87.0,1.4235964608003195
88.0,1.4266489062954448
89.0,1.4313465146850255
90.0,1.4440508850455314
91.0,1.4617970494747896
92.0,1.4823983932242826
93.0,1.4974633571143112
94.0,1.5401494748720546
95.0,1.554609683711918
96.0,1.6190349275172367
97.0,1.626076549639288
98.0,1.6403231651283092
99.0,1.6561672204119786
100.0,1.6721615205002636
101.0,1.693918376891144
102.0,1.7157590578375328
103.0,1.7225304275846418
104.0,1.7353651640843857
105.0,1.7393319061853039
106.0,1.7440941074688923
107.0,1.749535180710734
108.0,1.7532968485413796
109.0,1.7598166957143517
110.0,1.765722792142691
111.0,1.768582603483376
112.0,1.7665560102497355
113.0,1.7579104948299469
114.0,1.7441831015034617
115.0,1.7242350907259747
116.0,1.7016423956646725
117.0,1.6778681308084575
118.0,1.6540086714264954
119.0,1.628473344872596
120.0,1.6159114517986217
121.0,1.5997949818183532
122.0,1.5840316027768715
123.0,1.5688815015752733
124.0,1.5559205276835268
125.0,1.5477509956064863
126.0,1.5350879092455694
127.0,1.5289598207122332
128.0,1.5215324410151967
129.0,1.51689686835985
130.0,1.5106803362276002
131.0,1.5057376790957908
132.0,1.5006036959073612
133.0,1.4928411455698587
134.0,1.4867637815228825
135.0,1.4797515675492845
136.0,1.4725033912247827
137.0,1.4652612791195174
138.0,1.4577022470505985
139.0,1.4498270775917248
140.0,1.441443973015244
141.0,1.4331864064883664
142.0,1.4260158099282165
143.0,1.4198065223643943
144.0,1.4150241593586008
145.0,1.4118097890705248
146.0,1.4097063233906835
147.0,1.4087829216745535
148.0,1.4086838392185104
149.0,1.4088529239519367
150.0,1.4089798137406546
151.0,1.4081924032453341
152.0,1.4063965332374158
153.0,1.4035675924219293
154.0,1.399832349206992
155.0,1.3934687607906624
156.0,1.390019509892282
157.0,1.3862740911091118
158.0,1.382259661102636
159.0,1.3756923426442806
160.0,1.3719487704695024
161.0,1.3681541684114633
162.0,1.3642692148111935
163.0,1.3602578852888738
164.0,1.3567714445963726
165.0,1.3536371414714046
166.0,1.3503483812501245
167.0,1.3472532223024463
168.0,1.3442394418470947
169.0,1.3409294934783156
170.0,1.337752258068935
171.0,1.3346193017518728
172.0,1.3315919707152197
173.0,1.328774854090357
174.0,1.3259936082193249
175.0,1.3230565603208353
176.0,1.3199298274470153
177.0,1.3167001237015974
178.0,1.31347724097181
179.0,1.310021001818742
180.0,1.306584750454173
181.0,1.3032591170965921
182.0,1.299838996493569
183.0,1.296429365710562
184.0,1.2922288912896795
185.0,1.2891221286920511
186.0,1.286016451020492
187.0,1.2819095328084071
188.0,1.2797655011823847
189.0,1.2772888623490755
190.0,1.274746176069675
191.0,1.272721361091618
192.0,1.2707826658646253
193.0,1.2694485663547928
194.0,1.268320346044999
195.0,1.2682352424311298
196.0,1.2684995283077696
197.0,1.268853978841882
198.0,1.270504578058765
199.0,1.2707453235204154
200.0,1.2707531260827305
201.0,1.2703732610834668
202.0,1.2698761541757835
203.0,1.2694518283122078
204.0,1.2691102457065524
205.0,1.2679045411847305
206.0,1.2662474681822424
207.0,1.2648466194952026
208.0,1.2630957307328352
209.0,1.2615660283232906
210.0,1.2596610143357352
211.0,1.2579599568161548
212.0,1.2552352214569749
213.0,1.2527843465782647
214.0,1.2502724837054833
215.0,1.2459557372441865
216.0,1.2425706354934727
217.0,1.2364994832982381
