"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     ,     "rms[k]"     ,     "rms[w]"     ,    "rms[LM_1]"   ,    "rms[LM_2]"   ,"LinSolIter",    "LinSolRes"   ,"LinSolIterTurb",  "LinSolResTurb" ,"LinSolIterTrans", "LinSolResTrans" ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,       "HF"       ,      "maxHF"     ,      "Temp"      
          0,           0,           0,      -3.897105299,      -17.91970509,      -21.34435398,      -1.037508967,      -3.944847355,       1.140232089,       -4.13469221,      -2.048836511,          13,      -6.003825078,               5,      -6.863741247,                6,      -6.440718852,    0.001140630883,      0.1038965785,                11,                11,                11,      0.2171340521,         1.3990752,      -1.328494692,                 0,                 0,                 0,       -2.79530232,         1.3990752,      -1.328494692,                 0,     -0.9495520269,  -0.0001181915517,    0.004170372727,                 0
          0,           0,           1,      -4.082429645,        -3.8788468,       -4.02878873,      -1.222833313,      -4.418003862,      0.6742283923,      -4.494220718,      0.1987199524,         100,      -5.406135497,               5,      -6.381776169,                4,      -6.008354309,    0.001142075681,       0.103364769,              12.1,              12.1,              12.1,      0.2171340521,       1.269301915,      -1.347552495,                 0,                 0,                 0,      -2.693181061,       1.269301915,      -1.347552495,                 0,      -1.061648516,  -1.097916323e-05,   0.0003184199152,                 0
          0,           0,           2,      -4.271189764,      -4.050764987,      -4.079896092,      -1.411593433,      -4.819001514,      0.2819474806,      -4.590733124,      0.3150889896,         100,      -5.285161075,               6,      -7.078071502,                4,      -6.053260259,    0.001132054077,      0.1018066792,             13.31,             13.31,             13.31,      0.2171340521,       1.038496007,      -1.201082173,                 0,                 0,                 0,      -2.292479766,       1.038496007,      -1.201082173,                 0,       -1.15655926,  -9.686419024e-06,   0.0002994803154,                 0
          0,           0,           3,      -4.420939377,      -4.153516542,      -4.117632911,      -1.561343045,      -5.140584112,    -0.03093369501,      -4.782701378,      0.3657968603,         100,      -5.389103338,               6,      -6.727331816,                4,      -6.118789632,    0.001105993879,     0.09882307378,            14.641,            14.641,            14.641,      0.2171340521,      0.9156731835,      -1.181027667,                 0,                 0,                 0,      -2.110358687,      0.9156731835,      -1.181027667,                 0,      -1.289791694,  -8.377429486e-06,    0.000276942221,                 0
          0,           0,           4,      -4.507874933,      -4.210848905,      -4.152873934,      -1.648278602,      -5.389718718,     -0.2729017671,      -4.926258649,       0.393212759,         100,      -5.526241183,               6,      -6.435832651,                4,      -6.161708343,    0.001141767554,      0.1016999054,           16.1051,           16.1051,           16.1051,      0.2171340521,      0.9293857751,      -1.364464987,                 0,                 0,                 0,      -2.275281125,      0.9293857751,      -1.364464987,                 0,      -1.468136293,  -7.794530945e-06,   0.0002430566611,                 0
          0,           0,           5,      -4.562891726,      -4.239898357,      -4.172889883,      -1.703295395,      -5.590220983,      -0.468397564,      -4.990114327,      0.4189154291,         100,      -5.383174876,               6,      -6.182289398,                4,       -6.18872883,    0.001220525576,      0.1085686955,          17.71561,          17.71561,          17.71561,      0.2171340521,       1.021818369,      -1.642132585,                 0,                 0,                 0,      -2.623146746,       1.021818369,      -1.642132585,                 0,      -1.607068961,  -7.512710272e-06,   0.0002130462654,                 0
          0,           0,           6,      -4.600235935,      -4.253501377,      -4.181109267,      -1.740639603,       -5.75951282,     -0.6340919194,      -5.020976435,      0.4511342178,         100,       -5.27034925,               7,      -6.850653267,                4,       -6.21330634,    0.001316004933,      0.1169544157,         19.487171,         19.487171,         19.487171,      0.2171340521,       1.145132203,      -1.910887787,                 0,                 0,                 0,      -2.994045027,       1.145132203,      -1.910887787,                 0,      -1.668704961,  -7.096295877e-06,   0.0001816296524,                 0
          0,           0,           7,      -4.629405568,      -4.260115338,      -4.182470625,      -1.769809235,      -5.907151119,     -0.7788439011,      -5.022628969,      0.5062864561,         100,      -5.529617369,               7,      -6.611252945,                4,      -6.247842468,    0.001441708849,      0.1281021152,        21.4358881,        21.4358881,        21.4358881,      0.2171340521,       1.275482983,      -2.160569066,                 0,                 0,                 0,       -3.35076027,       1.275482983,      -2.160569066,                 0,      -1.693922298,   -7.14296356e-06,   0.0001640297441,                 0
          0,           0,           8,      -4.651670398,      -4.261759187,      -4.182781732,      -1.792074066,      -6.039342616,     -0.9096806917,      -5.010785736,      0.6116248175,         100,      -5.219755509,               7,      -6.381710023,                4,      -6.303319648,    0.001585593694,      0.1408857612,       23.57947691,       23.57947691,       23.57947691,      0.2171340521,       1.401518307,      -2.435916072,                 0,                 0,                 0,      -3.729320201,       1.401518307,      -2.435916072,                 0,      -1.738055122,  -7.326637165e-06,   0.0001506031119,                 0
          0,           0,           9,      -4.666655506,      -4.259755273,       -4.18312355,      -1.807059173,      -6.156328022,       -1.03042511,      -4.988701012,      0.6167086119,         100,      -5.061380671,               7,       -6.18437936,                4,      -6.232144894,    0.001718442422,      0.1525881086,        25.9374246,        25.9374246,        25.9374246,      0.2171340521,       1.516491425,       -2.76846973,                 0,                 0,                 0,      -4.159093391,       1.516491425,       -2.76846973,                 0,      -1.825575591,  -7.266887952e-06,   0.0001388679666,                 0
