"Iteration","Cd Monitor: Cd Monitor"
1.0,70.91659107735913
2.0,36.810179478814575
3.0,10.372784875706852
4.0,3.1871649264861843
5.0,2.483408186781477
6.0,0.5182629408307549
7.0,0.21467069588050103
8.0,-0.20404295304266362
9.0,-0.26110692791190293
10.0,0.2066353958875047
11.0,1.2250130717749328
12.0,1.6350161230598477
13.0,1.9176761167072933
14.0,2.0970097997919277
15.0,2.084137492059546
16.0,2.027288036652889
17.0,1.7625865231035545
18.0,1.724638136069461
19.0,1.5063825973230436
20.0,1.4819597768222015
21.0,1.44923531771154
22.0,1.3003912859283069
23.0,1.301078036001947
24.0,1.3016054062858768
25.0,1.3053122440516542
26.0,1.3210466299225878
27.0,1.3329223639530416
28.0,1.341253775603345
29.0,1.3541168366922407
30.0,1.3616031979101964
31.0,1.368637509031129
32.0,1.3739959872548877
33.0,1.3793669354233213
34.0,1.3860344202706163
35.0,1.3902780276090838
36.0,1.3896772827475665
37.0,1.3818126447740287
38.0,1.3692333786613964
39.0,1.357639633875832
40.0,1.3362054303127682
41.0,1.3248650623879996
42.0,1.3128960975411408
43.0,1.2989600954984182
44.0,1.2848568484230045
45.0,1.2721861830779715
46.0,1.2623342621096048
47.0,1.2538149230234723
48.0,1.2423851783776985
49.0,1.2394503236401946
50.0,1.239126713311507
51.0,1.2419136589580309
52.0,1.2445670299164244
53.0,1.2484628522003056
54.0,1.2534578414251811
55.0,1.2621309883117147
56.0,1.266901599966773
57.0,1.2728731660710944
58.0,1.2774601128539609
59.0,1.2804610336669657
60.0,1.2821596888131863
61.0,1.2818517411650405
62.0,1.2793163903138207
63.0,1.2751348615906648
64.0,1.2681045674725155
65.0,1.2638815562527375
66.0,1.2577800449134067
67.0,1.2513587655700806
68.0,1.246871290013604
69.0,1.2427943230591212
70.0,1.2388055206807294
71.0,1.2352146693576886
72.0,1.231238788510126
73.0,1.2291933720420536
74.0,1.2282506356716492
75.0,1.2280290335310728
76.0,1.2289295220020673
77.0,1.230588705818786
78.0,1.2342072917809224
79.0,1.237673777006538
80.0,1.241946002976461
81.0,1.249457057849601
82.0,1.2545814060581155
83.0,1.2649860730259934
84.0,1.276225305371804
85.0,1.2880491532141336
86.0,1.3039684986131326
87.0,1.3219261393064312
88.0,1.3313151721317378
89.0,1.3543375875759995
90.0,1.3634313957410977
91.0,1.3921207718929696
92.0,1.4030175709509973
93.0,1.4345377160737478
94.0,1.4399318946368027
95.0,1.4614897170111325
96.0,1.466976592111211
97.0,1.4779941238967784
98.0,1.4832320956792122
99.0,1.4920838704489954
100.0,1.4952070170292215
101.0,1.497125858861047
102.0,1.4970916759008748
103.0,1.4951353394173879
104.0,1.4890627627249595
105.0,1.4841827334204762
106.0,1.4712145885685697
107.0,1.4604597859573432
108.0,1.4443839745352882
109.0,1.4358745671041395
110.0,1.4187582309535098
111.0,1.409707887863278
112.0,1.3914112742183218
113.0,1.3827650386706816
114.0,1.3713729925281029
115.0,1.3626902294091785
116.0,1.3514985698247926
117.0,1.3439939124243334
118.0,1.337121554453145
119.0,1.3315766159932485
120.0,1.3275805797049667
121.0,1.3247060567073734
122.0,1.3239739313238776
123.0,1.3244017417608303
124.0,1.3270376935762667
125.0,1.3290245025464893
126.0,1.3324654641409157
127.0,1.3348436606052407
128.0,1.3371785388599857
129.0,1.3391614649394932
130.0,1.3410086022578824
131.0,1.3433862882418823
132.0,1.3437783183517045
133.0,1.3440396742279468
134.0,1.3433707692669503
135.0,1.3413300923269977
136.0,1.3395050043579448
137.0,1.3362588470488443
138.0,1.3328805864992033
139.0,1.3291067860817023
140.0,1.3254126093021452
141.0,1.3220413329923728
142.0,1.318761482133333
143.0,1.3161964174498995
144.0,1.312992047938984
145.0,1.3100683495708494
146.0,1.3082885116552743
147.0,1.3058238546607988
148.0,1.3041633905160592
149.0,1.3018476638240473
150.0,1.2995271636896555
151.0,1.2966629455732845
152.0,1.2935210574927938
153.0,1.2887928797017398
154.0,1.2845257245272268
155.0,1.2782717303727187
156.0,1.2730849428516338
157.0,1.2662801634429626
158.0,1.2599955370368545
159.0,1.2540770450979777
160.0,1.2482445746486124
161.0,1.2428014735358073
162.0,1.2379984232284722
163.0,1.2341508788682356
164.0,1.2315184787192912
165.0,1.230172519500425
166.0,1.2298823493367121
167.0,1.2307997926238092
168.0,1.2332625491084659
169.0,1.2353131104907036
170.0,1.2374532767678261
171.0,1.2408119756674894
172.0,1.2427657994432284
173.0,1.244656961178642
174.0,1.2462489368608118
175.0,1.247530453467347
176.0,1.249440194507285
177.0,1.2501978353650454
178.0,1.2502242884000465
179.0,1.2509794425995964
180.0,1.25048714622019
181.0,1.250605680605885
182.0,1.2499185313061514
183.0,1.2494662931864127
184.0,1.2487890370803887
185.0,1.2476280903267267
186.0,1.2469143800075588
187.0,1.2459573373501258
188.0,1.2446467221561865
189.0,1.2435394693701032
190.0,1.2427793429014005
191.0,1.2420342707997165
192.0,1.2413986858918022
193.0,1.2406083510252506
194.0,1.2397704552055577
195.0,1.239124977254115
196.0,1.2383326825665186
197.0,1.2373069707483675
198.0,1.2364005311194102
199.0,1.2351337918546859
200.0,1.2339818217403977
201.0,1.2324934521540543
202.0,1.2313421292270736
203.0,1.2290335695991108
204.0,1.2277923004749052
205.0,1.225253430708523
206.0,1.2239939174939525
207.0,1.2214839203740122
208.0,1.22025065024074
209.0,1.2178542263985792
210.0,1.2166306561872553
211.0,1.2140187482450207
212.0,1.2126685769438628
213.0,1.210003871881485
214.0,1.2081820569021604
215.0,1.2062553149798514
216.0,1.2041315596105822
217.0,1.2018641328941964
218.0,1.1993895830813996
219.0,1.1966884877276436
220.0,1.193784249285296
221.0,1.1906751329711542
222.0,1.1874228492666057
223.0,1.1839735833743446
224.0,1.1816185346740669
225.0,1.1769111318133274
226.0,1.1732777659998
227.0,1.1702228325189619
228.0,1.1667643007988775
229.0,1.1632733605645598
230.0,1.1596927816169655
231.0,1.1561149749159094
232.0,1.1525846609187251
233.0,1.1490094629160148
234.0,1.1447965955347952
235.0,1.1424815996932842
236.0,1.1381427127463395
237.0,1.1354365113672324
238.0,1.1324026279214185
239.0,1.1293360018675669
240.0,1.126812720350924
241.0,1.123117967842885
242.0,1.1205910722875718
243.0,1.116130345302776
244.0,1.1141016546992788
245.0,1.1114472999192302
246.0,1.107712547058413
247.0,1.105274935655455
248.0,1.1006797520931217
249.0,1.0988427046607625
250.0,1.0939674930564256
251.0,1.0926667317795618
252.0,1.090534019387044
253.0,1.0873036709686141
254.0,1.084986465284159
255.0,1.0806569065511935
256.0,1.0787071796382657
257.0,1.073650537839906
258.0,1.072091304269295
259.0,1.06944345674601
260.0,1.0666022972742257
261.0,1.0631270204749756
262.0,1.0609271148369872
263.0,1.0563773032478463
264.0,1.0544496928754006
265.0,1.0504594796373665
266.0,1.048552357265267
267.0,1.0445534268549754
268.0,1.0426409554220974
269.0,1.0383603988472783
270.0,1.0365275892761823
271.0,1.0331396037903182
272.0,1.0301392478686475
273.0,1.0270423075267452
274.0,1.0239221631790152
275.0,1.0208082015467388
276.0,1.0177326945374068
277.0,1.014652951782274
278.0,1.0116074520073992
279.0,1.0086187325107379
280.0,1.0056850151074734
281.0,1.0023412548484185
282.0,1.0005310044971298
283.0,0.9969264331453762
284.0,0.9951714765604032
285.0,0.9914632891463595
286.0,0.9896780639091485
287.0,0.9858834964816621
288.0,0.9840319935872244
289.0,0.980024231010616
290.0,0.9779121892514768
291.0,0.9741316065890265
292.0,0.9719479588787784
293.0,0.9681646815757601
294.0,0.9659533187522142
295.0,0.9621199337503117
296.0,0.9598891574596552
297.0,0.9560611902611234
298.0,0.9538367651735618
299.0,0.9499755206252384
300.0,0.9477702261671822
301.0,0.9439652500275113
302.0,0.9418126161075014
303.0,0.9381028606034179
304.0,0.9359614380928077
305.0,0.9323240112008774
306.0,0.9301795210804968
307.0,0.9265155283257852
308.0,0.9243498207868595
309.0,0.9206716539648866
310.0,0.9184943372759738
311.0,0.9148017956065152
312.0,0.9125967705712275
313.0,0.9088771608907292
314.0,0.9066527172650467
315.0,0.9028763007979925
316.0,0.900244764042333
317.0,0.8975784707678033
318.0,0.8940775301049152
319.0,0.8914438612390128
320.0,0.8887682565940203
321.0,0.8852515379848972
322.0,0.8828290142839649
323.0,0.8799544998809303
324.0,0.8764310573677577
325.0,0.8742591532397493
326.0,0.8707340281907344
327.0,0.8685983480234452
328.0,0.8651051722744082
