"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[i] (m/s)"
0.0,19.67983055114746
-0.06,19.64288330078125
-0.12,19.595020294189453
-0.18,19.5380802154541
-0.24,19.47034454345703
-0.30000000000000004,19.38335418701172
-0.36,19.3242130279541
-0.42000000000000004,19.22566032409668
-0.48,19.018352508544922
-0.54,17.945573806762695
-0.6000000000000001,16.856077194213867
-0.66,17.414011001586914
-0.72,18.937339782714844
-0.78,19.726179122924805
-0.8400000000000001,20.120101928710938
-0.8999999999999999,20.198699951171875
-0.96,20.1280460357666
-1.02,20.044130325317383
-1.08,19.992406845092773
-1.1400000000000001,19.973634719848633
-1.2000000000000002,19.971227645874023
-1.26,19.97879409790039
-1.32,19.998430252075195
-1.3800000000000001,19.997020721435547
-1.44,19.951086044311523
-1.5,19.91199493408203
-1.56,19.903324127197266
-1.62,19.902280807495117
-1.6800000000000002,19.90308952331543
-1.7399999999999998,19.907365798950195
-1.7999999999999998,19.902999877929688
-1.8599999999999999,19.89499855041504
-1.92,19.884838104248047
-1.98,19.88810157775879
-2.04,19.89729881286621
-2.0999999999999996,19.8991641998291
-2.16,19.895423889160156
-2.2199999999999998,19.895505905151367
-2.2800000000000002,19.893035888671875
-2.34,19.884185791015625
-2.4000000000000004,19.8905086517334
-2.46,19.892642974853516
-2.52,19.893903732299805
-2.58,19.898414611816406
-2.64,19.91063117980957
-2.7,19.915475845336914
-2.7600000000000002,19.923137664794922
-2.82,19.92518424987793
-2.88,19.92409896850586
-2.94,19.928882598876953
-3.0,19.933624267578125
-3.06,19.93739128112793
-3.12,19.94133186340332
-3.18,19.949298858642578
-3.24,19.95490837097168
-3.3000000000000003,19.96617889404297
-3.3600000000000003,19.9776554107666
-3.42,19.98090362548828
-3.4799999999999995,19.985151290893555
-3.54,19.9912052154541
-3.5999999999999996,20.00288963317871
-3.66,19.998167037963867
-3.7199999999999998,20.008676528930664
-3.7800000000000002,20.015174865722656
-3.84,20.017919540405273
-3.9000000000000004,20.026090621948242
-3.96,20.03328514099121
-4.0200000000000005,20.035202026367188
-4.08,20.036911010742188
-4.14,20.04447364807129
-4.199999999999999,20.049156188964844
-4.26,20.055133819580078
-4.32,20.06024169921875
-4.38,20.06757354736328
-4.4399999999999995,20.070152282714844
-4.5,20.07929801940918
-4.5600000000000005,20.09259796142578
-4.62,20.10186767578125
-4.68,20.108409881591797
-4.74,20.11334800720215
-4.800000000000001,20.11629295349121
-4.86,20.119596481323242
-4.92,20.1240234375
-4.9799999999999995,20.130462646484375
-5.04,20.13024139404297
-5.1,20.13454246520996
-5.16,20.136568069458008
-5.22,20.139583587646484
-5.28,20.142070770263672
-5.34,20.143169403076172
-5.4,20.15365219116211
-5.46,20.154767990112305
-5.5200000000000005,20.15471839904785
-5.58,20.16289710998535
-5.64,20.158885955810547
-5.699999999999999,20.161333084106445
-5.76,20.16380500793457
-5.82,20.1628475189209
-5.88,20.160308837890625
-5.9399999999999995,20.15776824951172
-6.0,20.15477752685547
