"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-2.548689126968384
-0.06,-2.542316198348999
-0.12,-2.527980089187622
-0.18,-2.5184106826782227
-0.24,-2.4960877895355225
-0.30000000000000004,-2.4728355407714844
-0.36,-2.4460320472717285
-0.42000000000000004,-2.4196360111236572
-0.48,-2.3965301513671875
-0.54,-2.3743956089019775
-0.6000000000000001,-2.3479673862457275
-0.66,-2.3079652786254883
-0.72,-2.2805261611938477
-0.78,-2.2509207725524902
-0.8400000000000001,-2.1526198387145996
-0.8999999999999999,-1.9574803113937378
-0.96,-1.7653380632400513
-1.02,-1.6892176866531372
-1.08,-1.6793991327285767
-1.1400000000000001,-1.9059975147247314
-1.2000000000000002,-2.1054177284240723
-1.26,-2.2377209663391113
-1.32,-2.2324490547180176
-1.3800000000000001,-2.207287311553955
-1.44,-2.1818861961364746
-1.5,-2.1475203037261963
-1.56,-2.126220226287842
-1.62,-2.089024305343628
-1.6800000000000002,-2.057739734649658
-1.7399999999999998,-2.0402534008026123
-1.7999999999999998,-2.0050954818725586
-1.8599999999999999,-1.975812315940857
-1.92,-1.9439668655395508
-1.98,-1.9175891876220703
-2.04,-1.8769917488098145
-2.0999999999999996,-1.854118824005127
-2.16,-1.8136123418807983
-2.2199999999999998,-1.7868071794509888
-2.2800000000000002,-1.7599718570709229
-2.34,-1.7197701930999756
-2.4000000000000004,-1.6972929239273071
-2.46,-1.6614902019500732
-2.52,-1.6358013153076172
-2.58,-1.608986496925354
-2.64,-1.567548394203186
-2.7,-1.53957200050354
-2.7600000000000002,-1.5115607976913452
-2.82,-1.469807744026184
-2.88,-1.442190170288086
-2.94,-1.4158427715301514
-3.0,-1.3883860111236572
-3.06,-1.3611305952072144
-3.12,-1.32126784324646
-3.18,-1.2961591482162476
-3.24,-1.2716631889343262
-3.3000000000000003,-1.2366153001785278
-3.3600000000000003,-1.2116183042526245
-3.42,-1.1752322912216187
-3.4799999999999995,-1.1512458324432373
-3.54,-1.1151442527770996
-3.5999999999999996,-1.0918632745742798
-3.66,-1.0679868459701538
-3.7199999999999998,-1.0336191654205322
-3.7800000000000002,-1.0100510120391846
-3.84,-0.9877026081085205
-3.9000000000000004,-0.9532136917114258
-3.96,-0.9311258792877197
-4.0200000000000005,-0.8972249627113342
-4.08,-0.8756535649299622
-4.14,-0.8422529697418213
-4.199999999999999,-0.821083664894104
-4.26,-0.7881882190704346
-4.32,-0.7658267021179199
-4.38,-0.745121419429779
-4.4399999999999995,-0.7128002643585205
-4.5,-0.6925419569015503
-4.5600000000000005,-0.6591707468032837
-4.62,-0.6352561712265015
-4.68,-0.6179326176643372
-4.74,-0.5859350562095642
-4.800000000000001,-0.5664094090461731
-4.86,-0.546868622303009
-4.92,-0.5212572813034058
-4.9799999999999995,-0.4969329237937927
-5.04,-0.47227874398231506
-5.1,-0.4444904923439026
-5.16,-0.41483548283576965
-5.22,-0.4007890820503235
-5.28,-0.37970566749572754
-5.34,-0.3491324484348297
-5.4,-0.32124683260917664
-5.46,-0.30748286843299866
-5.5200000000000005,-0.2774825692176819
-5.58,-0.25703537464141846
-5.64,-0.22851109504699707
-5.699999999999999,-0.2101137936115265
-5.76,-0.18252331018447876
-5.82,-0.16411691904067993
-5.88,-0.14578941464424133
-5.9399999999999995,-0.11829133331775665
-6.0,-0.09087932109832764
