"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-1.3800000000000001,-1.8069871664047241
-1.44,-1.7844822406768799
-1.5,-1.762437343597412
-1.56,-1.7364706993103027
-1.62,-1.7043159008026123
-1.6800000000000002,-1.675970435142517
-1.7399999999999998,-1.6498007774353027
-1.7999999999999998,-1.6237515211105347
-1.8599999999999999,-1.596995234489441
-1.92,-1.5758306980133057
-1.98,-1.5497236251831055
-2.04,-1.5229302644729614
-2.0999999999999996,-1.4992549419403076
-2.16,-1.4752064943313599
-2.2199999999999998,-1.4461452960968018
-2.2800000000000002,-1.428497076034546
-2.34,-1.3937832117080688
-2.4000000000000004,-1.3767286539077759
-2.46,-1.3428207635879517
-2.52,-1.3259226083755493
-2.58,-1.2925293445587158
-2.64,-1.2694655656814575
-2.7,-1.2421938180923462
-2.7600000000000002,-1.218873381614685
-2.82,-1.1958781480789185
-2.88,-1.1701750755310059
-2.94,-1.1479389667510986
-3.0,-1.1258716583251953
-3.06,-1.0950719118118286
-3.12,-1.0732223987579346
-3.18,-1.0482555627822876
-3.24,-1.0294307470321655
-3.3000000000000003,-1.0042723417282104
-3.3600000000000003,-0.9752556681632996
-3.42,-0.954410970211029
-3.4799999999999995,-0.9279747605323792
-3.54,-0.9065313339233398
-3.5999999999999996,-0.8855730295181274
-3.66,-0.8554784059524536
-3.7199999999999998,-0.8345639705657959
-3.7800000000000002,-0.8084624409675598
-3.84,-0.7885230779647827
-3.9000000000000004,-0.771429717540741
-3.96,-0.7434125542640686
-4.0200000000000005,-0.7270016670227051
-4.08,-0.707037627696991
-4.14,-0.6821069121360779
-4.199999999999999,-0.6578794717788696
-4.26,-0.6418456435203552
-4.32,-0.6179609894752502
-4.38,-0.5942631363868713
-4.4399999999999995,-0.5784747004508972
-4.5,-0.5560536980628967
-4.5600000000000005,-0.5409541130065918
-4.62,-0.5167188048362732
-4.68,-0.49349352717399597
-4.74,-0.4713658392429352
-4.800000000000001,-0.4607773721218109
-4.86,-0.43206650018692017
-4.92,-0.4142743945121765
-4.9799999999999995,-0.39659228920936584
-5.04,-0.37843289971351624
-5.1,-0.3604995906352997
-5.16,-0.34226277470588684
-5.22,-0.3242286443710327
-5.28,-0.29736366868019104
-5.34,-0.27978014945983887
-5.4,-0.2620191276073456
-5.46,-0.24424907565116882
-5.5200000000000005,-0.2268609255552292
-5.58,-0.2094864547252655
-5.64,-0.1920785903930664
-5.699999999999999,-0.1662287563085556
-5.76,-0.148855060338974
-5.82,-0.1312917023897171
-5.88,-0.11373259872198105
-5.9399999999999995,-0.09610079228878021
-6.0,-0.07864054292440414
0.0,-2.2973334789276123
-0.06,-2.2998127937316895
-0.12,-2.3061983585357666
-0.18,-2.3107757568359375
-0.24,-2.3058223724365234
-0.30000000000000004,-2.307399272918701
-0.36,-2.290027141571045
-0.42000000000000004,-2.296233654022217
-0.48,-2.277207851409912
-0.54,-2.2800545692443848
-0.6000000000000001,-2.2767114639282227
-0.66,-2.278611183166504
-0.72,-2.2502901554107666
-0.78,-2.0562455654144287
-0.8400000000000001,-1.8260480165481567
-0.8999999999999999,-1.6107807159423828
-0.96,-1.4573254585266113
-1.02,-1.4130827188491821
-1.08,-1.467611312866211
-1.1400000000000001,-1.7048248052597046
-1.2000000000000002,-1.8367042541503906
-1.26,-1.850457787513733
-1.32,-1.8342441320419312
