"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-1.44,-1.656304955482483
-1.5,-1.6356691122055054
-1.56,-1.6139863729476929
-1.62,-1.5907279253005981
-1.6800000000000002,-1.5738636255264282
-1.7399999999999998,-1.5473175048828125
-1.7999999999999998,-1.5297529697418213
-1.8599999999999999,-1.5048866271972656
-1.92,-1.4860343933105469
-1.98,-1.466049075126648
-2.04,-1.4420509338378906
-2.0999999999999996,-1.4164246320724487
-2.16,-1.3946266174316406
-2.2199999999999998,-1.3682458400726318
-2.2800000000000002,-1.3448680639266968
-2.34,-1.3239645957946777
-2.4000000000000004,-1.298539161682129
-2.46,-1.2802578210830688
-2.52,-1.2467907667160034
-2.58,-1.2248411178588867
-2.64,-1.200840950012207
-2.7,-1.1790493726730347
-2.7600000000000002,-1.1572335958480835
-2.82,-1.1337833404541016
-2.88,-1.1119595766067505
-2.94,-1.090072751045227
-3.0,-1.0669732093811035
-3.06,-1.0452803373336792
-3.12,-1.0146890878677368
-3.18,-0.9961793422698975
-3.24,-0.9691513776779175
-3.3000000000000003,-0.9519708752632141
-3.3600000000000003,-0.9253179430961609
-3.42,-0.9077247381210327
-3.4799999999999995,-0.8820104598999023
-3.54,-0.8646835684776306
-3.5999999999999996,-0.839118480682373
-3.66,-0.8219219446182251
-3.7199999999999998,-0.796480655670166
-3.7800000000000002,-0.7713443636894226
-3.84,-0.7548331022262573
-3.9000000000000004,-0.7295076251029968
-3.96,-0.7128594517707825
-4.0200000000000005,-0.6878795623779297
-4.08,-0.6712363362312317
-4.14,-0.6465632319450378
-4.199999999999999,-0.6301380395889282
-4.26,-0.6056633591651917
-4.32,-0.5894120335578918
-4.38,-0.5651671290397644
-4.4399999999999995,-0.549055814743042
-4.5,-0.5329097509384155
-4.5600000000000005,-0.5077460408210754
-4.62,-0.4928658604621887
-4.68,-0.4688701629638672
-4.74,-0.4528384506702423
-4.800000000000001,-0.43661239743232727
-4.86,-0.4126162528991699
-4.92,-0.39660683274269104
-4.9799999999999995,-0.381072074174881
-5.04,-0.3575492799282074
-5.1,-0.34183502197265625
-5.16,-0.3272126317024231
-5.22,-0.3037225902080536
-5.28,-0.28811877965927124
-5.34,-0.2652253210544586
-5.4,-0.25003355741500854
-5.46,-0.23506397008895874
-5.5200000000000005,-0.21311020851135254
-5.58,-0.19858823716640472
-5.64,-0.17615707218647003
-5.699999999999999,-0.16143648326396942
-5.76,-0.14673009514808655
-5.82,-0.12463253736495972
-5.88,-0.10993801802396774
-5.9399999999999995,-0.08792971074581146
-6.0,-0.0732773095369339
0.0,-1.9457967281341553
-0.06,-1.9538815021514893
-0.12,-1.945612907409668
-0.18,-1.9354636669158936
-0.24,-1.9265903234481812
-0.30000000000000004,-1.9292961359024048
-0.36,-1.9151426553726196
-0.42000000000000004,-1.912212610244751
-0.48,-1.895648717880249
-0.54,-1.881290316581726
-0.6000000000000001,-1.8793970346450806
-0.66,-1.8754277229309082
-0.72,-1.8490238189697266
-0.78,-1.7049517631530762
-0.8400000000000001,-1.5030200481414795
-0.8999999999999999,-1.3406100273132324
-0.96,-1.344351053237915
-1.02,-1.5196301937103271
-1.08,-1.7203912734985352
-1.1400000000000001,-1.7422412633895874
-1.2000000000000002,-1.7338489294052124
-1.26,-1.7160536050796509
-1.32,-1.6951048374176025
-1.3800000000000001,-1.6809476613998413
