"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[i] (m/s)"
0.0,20.299556732177734
-0.06,20.292747497558594
-0.12,20.284570693969727
-0.18,20.27507972717285
-0.24,20.25285530090332
-0.30000000000000004,20.179189682006836
-0.36,20.11414909362793
-0.42000000000000004,20.04994010925293
-0.48,20.024839401245117
-0.54,20.02076530456543
-0.6000000000000001,19.99617576599121
-0.66,19.986772537231445
-0.72,19.94080924987793
-0.78,18.704769134521484
-0.8400000000000001,17.150802612304688
-0.8999999999999999,15.352168083190918
-0.96,14.368627548217773
-1.02,14.237208366394043
-1.08,14.764083862304688
-1.1400000000000001,16.553560256958008
-1.2000000000000002,18.163753509521484
-1.26,19.64568519592285
-1.32,19.923791885375977
-1.3800000000000001,19.946205139160156
-1.44,19.974491119384766
-1.5,19.986572265625
-1.56,19.945938110351562
-1.62,19.882713317871094
-1.6800000000000002,19.861888885498047
-1.7399999999999998,19.874252319335938
-1.7999999999999998,19.884815216064453
-1.8599999999999999,19.89472007751465
-1.92,19.89987564086914
-1.98,19.90789031982422
-2.04,19.912656784057617
-2.0999999999999996,19.92723846435547
-2.16,19.932804107666016
-2.2199999999999998,19.940702438354492
-2.2800000000000002,19.944053649902344
-2.34,19.958635330200195
-2.4000000000000004,19.965087890625
-2.46,19.983219146728516
-2.52,19.990720748901367
-2.58,19.99665069580078
-2.64,20.01570701599121
-2.7,20.025997161865234
-2.7600000000000002,20.038345336914062
-2.82,20.0478515625
-2.88,20.057836532592773
-2.94,20.070547103881836
-3.0,20.073301315307617
-3.06,20.07650375366211
-3.12,20.0907039642334
-3.18,20.105121612548828
-3.24,20.11924171447754
-3.3000000000000003,20.133901596069336
-3.3600000000000003,20.14622688293457
-3.42,20.1500301361084
-3.4799999999999995,20.16404151916504
-3.54,20.171010971069336
-3.5999999999999996,20.160099029541016
-3.66,20.14248275756836
-3.7199999999999998,20.118120193481445
-3.7800000000000002,20.113664627075195
-3.84,20.12373161315918
-3.9000000000000004,20.138282775878906
-3.96,20.14301300048828
-4.0200000000000005,20.153030395507812
-4.08,20.165225982666016
-4.14,20.168315887451172
-4.199999999999999,20.180124282836914
-4.26,20.184284210205078
-4.32,20.18877601623535
-4.38,20.20214080810547
-4.4399999999999995,20.208345413208008
-4.5,20.212257385253906
-4.5600000000000005,20.21075439453125
-4.62,20.209693908691406
-4.68,20.20722198486328
-4.74,20.217124938964844
-4.800000000000001,20.222883224487305
-4.86,20.23118019104004
-4.92,20.238712310791016
-4.9799999999999995,20.246978759765625
-5.04,20.24550437927246
-5.1,20.247295379638672
-5.16,20.26166343688965
-5.22,20.26111602783203
-5.28,20.26567268371582
-5.34,20.270288467407227
-5.4,20.271015167236328
-5.46,20.269607543945312
-5.5200000000000005,20.282745361328125
-5.58,20.283140182495117
-5.64,20.283679962158203
-5.699999999999999,20.28370475769043
-5.76,20.292390823364258
-5.82,20.287906646728516
-5.88,20.29191780090332
-5.9399999999999995,20.284439086914062
-6.0,20.284521102905273
