"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-2.4661550521850586
-0.06,-2.4696664810180664
-0.12,-2.4790103435516357
-0.18,-2.4842123985290527
-0.24,-2.4870946407318115
-0.30000000000000004,-2.485142469406128
-0.36,-2.4809937477111816
-0.42000000000000004,-2.4758002758026123
-0.48,-2.4750537872314453
-0.54,-2.476489305496216
-0.6000000000000001,-2.4783504009246826
-0.66,-2.4839446544647217
-0.72,-2.476134777069092
-0.78,-2.368168592453003
-0.8400000000000001,-2.1540701389312744
-0.8999999999999999,-1.8836497068405151
-0.96,-1.6532436609268188
-1.02,-1.5081645250320435
-1.08,-1.4422394037246704
-1.1400000000000001,-1.4994977712631226
-1.2000000000000002,-1.6359162330627441
-1.26,-1.7898859977722168
-1.32,-1.7972750663757324
-1.3800000000000001,-1.7704737186431885
-1.44,-1.7474721670150757
-1.5,-1.7244192361831665
-1.56,-1.6864722967147827
-1.62,-1.6555359363555908
-1.6800000000000002,-1.6279300451278687
-1.7399999999999998,-1.6027799844741821
-1.7999999999999998,-1.5817089080810547
-1.8599999999999999,-1.5580989122390747
-1.92,-1.5382179021835327
-1.98,-1.5172487497329712
-2.04,-1.4952276945114136
-2.0999999999999996,-1.4638012647628784
-2.16,-1.442135214805603
-2.2199999999999998,-1.4214977025985718
-2.2800000000000002,-1.4000962972640991
-2.34,-1.367645263671875
-2.4000000000000004,-1.3495914936065674
-2.46,-1.3223086595535278
-2.52,-1.3000993728637695
-2.58,-1.2777204513549805
-2.64,-1.2498834133148193
-2.7,-1.2279194593429565
-2.7600000000000002,-1.2111754417419434
-2.82,-1.1890190839767456
-2.88,-1.1668089628219604
-2.94,-1.1376686096191406
-3.0,-1.1137202978134155
-3.06,-1.0959333181381226
-3.12,-1.0667564868927002
-3.18,-1.0440174341201782
-3.24,-1.0212942361831665
-3.3000000000000003,-0.9989101886749268
-3.3600000000000003,-0.9704917073249817
-3.42,-0.9531491994857788
-3.4799999999999995,-0.9314581155776978
-3.54,-0.9032561182975769
-3.5999999999999996,-0.8852899670600891
-3.66,-0.8622172474861145
-3.7199999999999998,-0.8323182463645935
-3.7800000000000002,-0.8147265315055847
-3.84,-0.7875493168830872
-3.9000000000000004,-0.7670854330062866
-3.96,-0.7503901124000549
-4.0200000000000005,-0.7234447598457336
-4.08,-0.7031632661819458
-4.14,-0.6862963438034058
-4.199999999999999,-0.6573910117149353
-4.26,-0.6392305493354797
-4.32,-0.6211634278297424
-4.38,-0.5925765037536621
-4.4399999999999995,-0.574668288230896
-4.5,-0.5567930340766907
-4.5600000000000005,-0.5375065803527832
-4.62,-0.5189347267150879
-4.68,-0.4973094165325165
-4.74,-0.4783935248851776
-4.800000000000001,-0.45835474133491516
-4.86,-0.4378039240837097
-4.92,-0.41737568378448486
-4.9799999999999995,-0.3956650197505951
-5.04,-0.3796054720878601
-5.1,-0.3576042056083679
-5.16,-0.33607012033462524
-5.22,-0.32373905181884766
-5.28,-0.30582666397094727
-5.34,-0.27575749158859253
-5.4,-0.2622683048248291
-5.46,-0.24880152940750122
-5.5200000000000005,-0.22810673713684082
-5.58,-0.20042207837104797
-5.64,-0.18655447661876678
-5.699999999999999,-0.17286673188209534
-5.76,-0.15231457352638245
-5.82,-0.12989553809165955
-5.88,-0.11237852275371552
-5.9399999999999995,-0.09490526467561722
-6.0,-0.077674001455307
