"Iteration","CpT_both Monitor: CpT_both Monitor"
1.0,6.160860466845862
2.0,4.118463597304711
3.0,0.7589213204282601
4.0,-0.5686218021211882
5.0,-0.5104795234213519
6.0,-0.5283883098293507
7.0,-0.7694978973885623
8.0,-0.8065583657792403
9.0,-0.8250669232065811
10.0,-0.9207732890320244
11.0,-0.8636656635764298
12.0,-0.7462977315839814
13.0,-0.6884483977865118
14.0,-0.41405680713168747
15.0,-0.3860336395292812
16.0,-0.321809866813042
17.0,-0.1397898957436158
18.0,-0.059494927282065624
19.0,-0.041340740312570345
20.0,0.0027938641878668445
21.0,-0.003552037951212767
22.0,-0.015699009679986168
23.0,-0.1421792937148341
24.0,-0.16176665641033938
25.0,-0.20143767230071238
26.0,-0.26989934346213046
27.0,-0.2845998141010439
28.0,-0.29591798431550315
29.0,-0.30895107571999597
30.0,-0.31847543106609855
31.0,-0.31948149093706335
32.0,-0.3151426035551662
33.0,-0.3105981831072597
34.0,-0.30245789985406896
35.0,-0.2832993066917454
36.0,-0.2637881728167671
37.0,-0.238729406629784
38.0,-0.2262242235038641
39.0,-0.21701655101208664
40.0,-0.20063069993128266
41.0,-0.1917486046076696
42.0,-0.1870568593561547
43.0,-0.18398391299077071
44.0,-0.1828131888485392
45.0,-0.18327478967483207
46.0,-0.18596676504002424
47.0,-0.1900588968447629
48.0,-0.19942843565846746
49.0,-0.20576950630220883
50.0,-0.21454887584003654
51.0,-0.22607790617958815
52.0,-0.23371053547057893
53.0,-0.23860048288093658
54.0,-0.24243708633448396
55.0,-0.24566510691697632
56.0,-0.24702645594281672
57.0,-0.24721465694543504
58.0,-0.24616366405695117
59.0,-0.24427996096614552
60.0,-0.24105684143421965
61.0,-0.23815769510311163
62.0,-0.23343029586394703
63.0,-0.22934763562511046
64.0,-0.22346453962317128
65.0,-0.21893928990283057
66.0,-0.2116779103614
67.0,-0.2079540163046802
68.0,-0.20324926931222864
69.0,-0.20087689673596118
70.0,-0.19916250857616694
71.0,-0.1990406304854003
72.0,-0.20032149978654146
73.0,-0.20285722686565047
74.0,-0.20557367094124998
75.0,-0.21015811316289185
76.0,-0.21378982281477185
77.0,-0.21907452502248084
78.0,-0.22334345518313145
79.0,-0.22769356797778734
80.0,-0.2321099846130928
81.0,-0.23434432029928326
82.0,-0.23726757905282939
83.0,-0.2377775763896906
84.0,-0.2369104180679708
85.0,-0.23446642752506497
86.0,-0.231394530716055
87.0,-0.22705983560959167
88.0,-0.22200822303315537
89.0,-0.21535963088112256
90.0,-0.20316815958929893
91.0,-0.19595771250139815
92.0,-0.17763751070957698
93.0,-0.17159246218555574
94.0,-0.15174054419220098
95.0,-0.148116441119417
96.0,-0.1411542072667699
97.0,-0.13691911383238606
98.0,-0.1303617809164053
99.0,-0.12830792534037486
100.0,-0.12450722861454487
101.0,-0.12388494157379602
102.0,-0.12047633657232201
103.0,-0.12007485063510216
104.0,-0.12054007625285293
105.0,-0.12062681944172365
106.0,-0.12243714169041096
107.0,-0.12669010498077166
108.0,-0.13162403304414372
109.0,-0.140598619882702
110.0,-0.14992682527405568
111.0,-0.15774830286458977
112.0,-0.17037094139809159
113.0,-0.1829737457930045
