"Iteration","CpT_flap2 Monitor: CpT_flap2 Monitor"
1.0,4.150325374730721
2.0,3.282539382316532
3.0,0.28333396989029463
4.0,-0.0962131157793751
5.0,-0.9449704181934969
6.0,-0.9293402665870182
7.0,-0.9346592716473865
8.0,-0.9348428603880475
9.0,-0.9170961417008566
10.0,-0.8366294189706459
11.0,-0.8811276738258674
12.0,-0.7902629720509768
13.0,-0.7312013948194827
14.0,-0.7058800989799243
15.0,-0.4731055545457241
16.0,-0.26457450099535385
17.0,-0.2337086994767449
18.0,-0.12173395758826265
19.0,-0.1258234908591555
20.0,-0.17879367677768368
21.0,-0.18892413954310427
22.0,-0.29568303980118205
23.0,-0.313011137723267
24.0,-0.32757817879733836
25.0,-0.41355119936707796
26.0,-0.4233383375234775
27.0,-0.4265377989516831
28.0,-0.4247697482771222
29.0,-0.4146123604828373
30.0,-0.40856153215539714
31.0,-0.39859829692649146
32.0,-0.3759327696056702
33.0,-0.3644752980182241
34.0,-0.34219054791324516
35.0,-0.33109900093475364
36.0,-0.3103645989095314
37.0,-0.29459308912721677
38.0,-0.2855640237961556
39.0,-0.2792594228995414
40.0,-0.27542321366152156
41.0,-0.27361402926742934
42.0,-0.2738674328978249
43.0,-0.2748732055493196
44.0,-0.2768312462243395
45.0,-0.2789089021892379
46.0,-0.2839467711255333
47.0,-0.28743713304774393
48.0,-0.2909091389408144
49.0,-0.29472771886331894
50.0,-0.3022511949432992
51.0,-0.3064389449515114
52.0,-0.3100993017221256
53.0,-0.31291410058246977
54.0,-0.31450757178432065
55.0,-0.3139519005466579
56.0,-0.31104536735893773
57.0,-0.3088231856525078
58.0,-0.3056178698630379
59.0,-0.301619660616312
60.0,-0.2971464534554644
61.0,-0.29230310512177254
62.0,-0.2861784254328984
63.0,-0.2815093728395603
64.0,-0.27668735485448304
65.0,-0.2719287853806832
66.0,-0.26733937276664876
67.0,-0.26277724602253677
68.0,-0.25866258399588865
69.0,-0.2551303680742274
70.0,-0.25128046790491476
71.0,-0.24942782223796042
72.0,-0.24833686335118868
73.0,-0.24786461178216568
74.0,-0.24787991988933514
75.0,-0.24835441377603926
76.0,-0.2488317252421518
77.0,-0.24953737880125626
78.0,-0.2505288911639138
79.0,-0.2514139221941004
80.0,-0.2522540134534692
81.0,-0.2534743007781404
82.0,-0.25454506951343076
83.0,-0.25495014020094847
84.0,-0.2544818180882705
85.0,-0.25194420516160165
86.0,-0.2497428722332878
87.0,-0.24644252588524757
88.0,-0.2390643013140367
89.0,-0.2261860937906356
90.0,-0.22313745975751945
91.0,-0.21690884872735713
92.0,-0.2144832885192956
93.0,-0.2092938611257891
94.0,-0.20825466798237835
95.0,-0.20625883704394543
96.0,-0.20644087051241164
97.0,-0.2086071235471288
98.0,-0.20927324268534267
99.0,-0.21155355544946958
100.0,-0.21264368465462916
101.0,-0.21447287224696363
102.0,-0.2171775255399182
103.0,-0.21929300296535237
104.0,-0.2240494594803931
105.0,-0.22736754925730612
106.0,-0.23431902897375553
107.0,-0.2383484621075891
108.0,-0.24623608384768772
109.0,-0.25011101923631446
110.0,-0.2569319328313457
111.0,-0.2623836360868696
112.0,-0.2648119451414976
113.0,-0.2689694415899215
114.0,-0.2703661169307776
115.0,-0.27201409027078854
116.0,-0.27335468835211796
117.0,-0.27397813231507734
118.0,-0.2742020384521801
119.0,-0.2743215220733169
120.0,-0.2741274319118428
121.0,-0.27454032416136803
122.0,-0.2751783046072481
123.0,-0.27600761011776065
124.0,-0.27708728908787555
125.0,-0.2784318184859349
126.0,-0.27982909709864745
127.0,-0.2811476946263352
128.0,-0.2828379439203113
129.0,-0.2837641659377975
130.0,-0.2844656872931979
131.0,-0.2847473273476992
132.0,-0.28441297028894047
133.0,-0.2839378709895924
134.0,-0.28307700345757064
135.0,-0.2816548607903903
136.0,-0.2808261144693932
137.0,-0.27989061947452776
138.0,-0.2793637666842684
139.0,-0.27935634175190516
140.0,-0.27962516141488325
141.0,-0.2802038632598854
142.0,-0.2811376620005954
143.0,-0.2822947394271054
144.0,-0.2836303333979892
145.0,-0.2848302213983487
146.0,-0.2861284735156428
147.0,-0.2879822221119254
148.0,-0.2890853860525349
149.0,-0.2906482711761781
150.0,-0.29136694395021906
151.0,-0.29226357259432795
152.0,-0.29257482468958645
153.0,-0.29279892568741783
154.0,-0.292618647863963
155.0,-0.29151977176274274
156.0,-0.2907386251300489
157.0,-0.2890336194723352
158.0,-0.28781570938304585
159.0,-0.28558241558338704
160.0,-0.2844524225201294
161.0,-0.2829917218073499
162.0,-0.2820686150952103
163.0,-0.28106207106411435
164.0,-0.2806063391335196
165.0,-0.2805122237840706
166.0,-0.2807682715601884
167.0,-0.2815081770619374
168.0,-0.28248538411665225
169.0,-0.2839633007352104
170.0,-0.28589595605547896
171.0,-0.28912073032970276
172.0,-0.29390305696203
173.0,-0.29750398382636156
174.0,-0.30240204394413356
175.0,-0.3050321958685017
176.0,-0.3101116774712405
177.0,-0.31250429731869594
178.0,-0.3165817469465784
179.0,-0.3184267619195653
180.0,-0.3202091788295646
181.0,-0.3227580201021845
182.0,-0.3236383527487008
183.0,-0.3244557780578827
184.0,-0.32514586139905866
185.0,-0.3250682568421755
186.0,-0.3243997770075283
187.0,-0.32247461998496474
188.0,-0.32021486576006775
189.0,-0.3157647213404402
190.0,-0.31246380278270286
191.0,-0.30932847891597715
192.0,-0.306603017959747
193.0,-0.3042361546756472
194.0,-0.30341383786862247
195.0,-0.30278526352906776
196.0,-0.30273047180663604
197.0,-0.303332999900592
198.0,-0.3047185936766723
199.0,-0.30589812002355754
200.0,-0.3085236060787722
201.0,-0.31311795458576247
202.0,-0.3156966748418662
203.0,-0.3214198609532051
204.0,-0.3244972402315649
205.0,-0.3294233137207808
206.0,-0.33434980678572257
207.0,-0.3391137991245027
208.0,-0.3438320834578366
209.0,-0.3484735809936548
210.0,-0.3516151320545116
211.0,-0.3557056158476845
212.0,-0.3583945262880094
213.0,-0.3618541862524316
214.0,-0.36407031815723306
215.0,-0.3661944957024136
216.0,-0.3688108350715523
217.0,-0.3704527110367807
218.0,-0.3720350527291613
219.0,-0.3739217788605666
220.0,-0.3749860395510993
221.0,-0.37621600811222905
222.0,-0.37698976925148875
223.0,-0.37726268251075223
224.0,-0.37690167095126675
225.0,-0.376264387365336
226.0,-0.37255151782528384
227.0,-0.3718653758552711
228.0,-0.36957728221752706
229.0,-0.36841301108350627
230.0,-0.3662349528453476
231.0,-0.36502874363774657
232.0,-0.36407978766721455
233.0,-0.36333653123958665
234.0,-0.3629135140989145
235.0,-0.3629544728531557
236.0,-0.3632283637416513
237.0,-0.3637098480858171
238.0,-0.36430434244384063
239.0,-0.36466355958078095
240.0,-0.36582432956742356
241.0,-0.36642813161148496
242.0,-0.36762177016045194
243.0,-0.36854112991332305
244.0,-0.37028981591669224
245.0,-0.3714062440621974
246.0,-0.37278824430697005
247.0,-0.3749156290220623
248.0,-0.3762586913465562
249.0,-0.379327762639736
250.0,-0.38042074813201804
251.0,-0.38181712263228496
252.0,-0.3847108186590441
253.0,-0.38578289537362276
254.0,-0.38774321718185406
255.0,-0.3901559391774348
256.0,-0.3911813509042056
257.0,-0.3934096922400238
258.0,-0.3951061118971401
259.0,-0.39593738808150974
260.0,-0.39763078712730976
261.0,-0.39889853350642973
262.0,-0.3997963937639677
263.0,-0.4007920276282978
264.0,-0.40199723464726295
265.0,-0.40275426990366436
266.0,-0.4038192054403565
267.0,-0.40464644033071995
268.0,-0.4053178260009105
269.0,-0.40618300788897715
270.0,-0.40691304720212684
271.0,-0.4073987546934983
272.0,-0.40877329493165804
273.0,-0.40915143698941414
274.0,-0.4100564537375857
275.0,-0.4109884141860022
276.0,-0.4119687003166697
277.0,-0.4133063160352512
278.0,-0.41390809310287013
279.0,-0.4151176558187476
280.0,-0.41655777808500877
281.0,-0.4171721851576309
282.0,-0.41873518405146426
283.0,-0.419930014122554
284.0,-0.4205653266834887
285.0,-0.422091074153596
