"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-2.455379009246826
-0.06,-2.461524724960327
-0.12,-2.461677074432373
-0.18,-2.468186378479004
-0.24,-2.4538512229919434
-0.30000000000000004,-2.4573822021484375
-0.36,-2.4422056674957275
-0.42000000000000004,-2.444949150085449
-0.48,-2.4246654510498047
-0.54,-2.4228758811950684
-0.6000000000000001,-2.398535966873169
-0.66,-2.392857313156128
-0.72,-2.3296053409576416
-0.78,-2.2217674255371094
-0.8400000000000001,-1.9613094329833984
-0.8999999999999999,-1.7038767337799072
-0.96,-1.5089486837387085
-1.02,-1.3996816873550415
-1.08,-1.4010263681411743
-1.1400000000000001,-1.5021843910217285
-1.2000000000000002,-1.6975854635238647
-1.26,-1.7831467390060425
-1.32,-1.7699415683746338
-1.3800000000000001,-1.7418577671051025
-1.44,-1.7162576913833618
-1.5,-1.6968505382537842
-1.56,-1.667001724243164
-1.62,-1.6403783559799194
-1.6800000000000002,-1.6193256378173828
-1.7399999999999998,-1.5973612070083618
-1.7999999999999998,-1.5751115083694458
-1.8599999999999999,-1.544478178024292
-1.92,-1.5220271348953247
-1.98,-1.4987515211105347
-2.04,-1.4752895832061768
-2.0999999999999996,-1.451608657836914
-2.16,-1.4279659986495972
-2.2199999999999998,-1.405260443687439
-2.2800000000000002,-1.3819864988327026
-2.34,-1.3580379486083984
-2.4000000000000004,-1.3339561223983765
-2.46,-1.3100513219833374
-2.52,-1.2933181524276733
-2.58,-1.2627544403076172
-2.64,-1.241368293762207
-2.7,-1.2212363481521606
-2.7600000000000002,-1.1952908039093018
-2.82,-1.1693140268325806
-2.88,-1.1499595642089844
-2.94,-1.123664379119873
-3.0,-1.1031792163848877
-3.06,-1.077143669128418
-3.12,-1.057135820388794
-3.18,-1.0327810049057007
-3.24,-1.0045865774154663
-3.3000000000000003,-0.9861952662467957
-3.3600000000000003,-0.9624893665313721
-3.42,-0.9356927275657654
-3.4799999999999995,-0.9194419384002686
-3.54,-0.894184947013855
-3.5999999999999996,-0.8699958920478821
-3.66,-0.8521363139152527
-3.7199999999999998,-0.8267550468444824
-3.7800000000000002,-0.804831862449646
-3.84,-0.7788622975349426
-3.9000000000000004,-0.7609376311302185
-3.96,-0.742316722869873
-4.0200000000000005,-0.7220708131790161
-4.08,-0.6954859495162964
-4.14,-0.6773865818977356
-4.199999999999999,-0.6574347615242004
-4.26,-0.6342774033546448
-4.32,-0.6151299476623535
-4.38,-0.5923265814781189
-4.4399999999999995,-0.5739693641662598
-4.5,-0.5560664534568787
-4.5600000000000005,-0.5321004390716553
-4.62,-0.5150336027145386
-4.68,-0.4925732910633087
-4.74,-0.4692179560661316
-4.800000000000001,-0.45875638723373413
-4.86,-0.4328779876232147
-4.92,-0.4114585518836975
-4.9799999999999995,-0.38954219222068787
-5.04,-0.38233715295791626
-5.1,-0.3605400025844574
-5.16,-0.33883458375930786
-5.22,-0.32432612776756287
-5.28,-0.302765429019928
-5.34,-0.28129127621650696
-5.4,-0.25989580154418945
-5.46,-0.24558709561824799
-5.5200000000000005,-0.22431321442127228
-5.58,-0.20309579372406006
-5.64,-0.1819290816783905
-5.699999999999999,-0.1677786260843277
-5.76,-0.14669422805309296
-5.82,-0.12563754618167877
-5.88,-0.11867039650678635
-5.9399999999999995,-0.09765280783176422
-6.0,-0.07671254873275757
