"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-1.7999999999999998,-1.7378970384597778
-1.8599999999999999,-1.7109429836273193
-1.92,-1.689715027809143
-1.98,-1.6632362604141235
-2.04,-1.6359398365020752
-2.0999999999999996,-1.6037869453430176
-2.16,-1.5832679271697998
-2.2199999999999998,-1.553705096244812
-2.2800000000000002,-1.5329060554504395
-2.34,-1.5029276609420776
-2.4000000000000004,-1.4705476760864258
-2.46,-1.4403629302978516
-2.52,-1.4196110963821411
-2.58,-1.3878573179244995
-2.64,-1.3576515913009644
-2.7,-1.3366727828979492
-2.7600000000000002,-1.314357042312622
-2.82,-1.276253581047058
-2.88,-1.2506940364837646
-2.94,-1.223853349685669
-3.0,-1.198611855506897
-3.06,-1.1794922351837158
-3.12,-1.1497925519943237
-3.18,-1.1279808282852173
-3.24,-1.0927259922027588
-3.3000000000000003,-1.0753458738327026
-3.3600000000000003,-1.0498712062835693
-3.42,-1.0176538228988647
-3.4799999999999995,-0.9957780241966248
-3.54,-0.9736976623535156
-3.5999999999999996,-0.9432413578033447
-3.66,-0.9223494529724121
-3.7199999999999998,-0.9015040993690491
-3.7800000000000002,-0.875945508480072
-3.84,-0.8494929075241089
-3.9000000000000004,-0.8283657431602478
-3.96,-0.8019686937332153
-4.0200000000000005,-0.781096339225769
-4.08,-0.7551579475402832
-4.14,-0.7294899821281433
-4.199999999999999,-0.7089505195617676
-4.26,-0.6916188597679138
-4.32,-0.66448575258255
-4.38,-0.6408271193504333
-4.4399999999999995,-0.6226192116737366
-4.5,-0.5950713753700256
-4.5600000000000005,-0.5724115967750549
-4.62,-0.5540292263031006
-4.68,-0.5274425745010376
-4.74,-0.50522381067276
-4.800000000000001,-0.4912126958370209
-4.86,-0.46740347146987915
-4.92,-0.44786858558654785
-4.9799999999999995,-0.4300048053264618
-5.04,-0.4010583758354187
-5.1,-0.38894760608673096
-5.16,-0.35769814252853394
-5.22,-0.34353113174438477
-5.28,-0.32390010356903076
-5.34,-0.30359306931495667
-5.4,-0.28762486577033997
-5.46,-0.2571552097797394
-5.5200000000000005,-0.2384781539440155
-5.58,-0.21572616696357727
-5.64,-0.2022828608751297
-5.699999999999999,-0.18103447556495667
-5.76,-0.1669912487268448
-5.82,-0.1457482874393463
-5.88,-0.11767278611660004
-5.9399999999999995,-0.09618315100669861
-6.0,-0.08145339041948318
0.0,-2.2365880012512207
-0.06,-2.2272896766662598
-0.12,-2.214754343032837
-0.18,-2.202848196029663
-0.24,-2.1930999755859375
-0.30000000000000004,-2.1813766956329346
-0.36,-2.1543681621551514
-0.42000000000000004,-2.1401562690734863
-0.48,-2.1123294830322266
-0.54,-2.0747692584991455
-0.6000000000000001,-2.05423641204834
-0.66,-2.0251224040985107
-0.72,-1.958380937576294
-0.78,-1.8091951608657837
-0.8400000000000001,-1.6987797021865845
-0.8999999999999999,-1.5693730115890503
-0.96,-1.5759636163711548
-1.02,-1.6989614963531494
-1.08,-1.964476227760315
-1.1400000000000001,-2.013169527053833
-1.2000000000000002,-1.9933372735977173
-1.26,-1.9717190265655518
-1.32,-1.9438443183898926
-1.3800000000000001,-1.9261308908462524
-1.44,-1.9043164253234863
-1.5,-1.870283603668213
-1.56,-1.8460325002670288
-1.62,-1.8207250833511353
-1.6800000000000002,-1.7932024002075195
-1.7399999999999998,-1.7743840217590332
