"Iteration","Cl Monitor: Cl Monitor"
1.0,67.79978470542196
2.0,36.3808684503633
3.0,9.983921448008394
4.0,1.2741826422674207
5.0,0.9532354585765765
6.0,-0.3475904348372918
7.0,-0.41551084271862815
8.0,-0.3367254214202639
9.0,0.5195426664313865
10.0,1.174259070087543
11.0,1.2389658712290033
12.0,1.8987803912838739
13.0,1.9047007162635368
14.0,1.861614695517679
15.0,1.727379095686571
16.0,1.6981504652357418
17.0,1.4806513556598466
18.0,1.4577236060301282
19.0,1.4336412205506273
20.0,1.3162410041688888
21.0,1.3068479076504564
22.0,1.2994504883158147
23.0,1.3139934925560683
24.0,1.3174713074532958
25.0,1.3240827114776879
26.0,1.3338166935247768
27.0,1.34619164277431
28.0,1.3602673137030648
29.0,1.3887875208038933
30.0,1.4012384065366599
31.0,1.4254385916934715
32.0,1.4346212069057926
33.0,1.4748914774108886
34.0,1.4760166639865202
35.0,1.4738855048847856
36.0,1.4686991766337967
37.0,1.4561757228472185
38.0,1.4471887023067194
39.0,1.4311756572846472
40.0,1.4141547745326875
41.0,1.3992754113678152
42.0,1.3862341306647679
43.0,1.3771239281636967
44.0,1.3714731418490578
45.0,1.3702769012572693
46.0,1.3713613296042089
47.0,1.3726453244495596
48.0,1.377964126296541
49.0,1.3813223376884807
50.0,1.389305356261716
51.0,1.3935091225535639
52.0,1.401955946517196
53.0,1.4096817201966043
54.0,1.4164079176496713
55.0,1.4218781208964986
56.0,1.4258655907130688
57.0,1.4272521721959037
58.0,1.4293037300285545
59.0,1.42972266884093
60.0,1.4302559089723421
61.0,1.4299033694154932
62.0,1.4296509533456472
63.0,1.4293831425380925
64.0,1.4289400643925951
65.0,1.428487549227153
66.0,1.4279508208103526
67.0,1.427359249402526
68.0,1.4266177412208985
69.0,1.4264756856902743
70.0,1.4273473605005256
71.0,1.4297595373023346
72.0,1.43463620058266
73.0,1.4450236656207442
74.0,1.4573600323147344
75.0,1.4709743752712061
76.0,1.4919973997048366
77.0,1.506512116037221
78.0,1.5293714008933224
79.0,1.5459416640553756
80.0,1.5713067537742658
81.0,1.5885203390566616
82.0,1.6062353300791197
83.0,1.625406960667975
84.0,1.637296752891476
85.0,1.6594138565385983
86.0,1.66533932817169
87.0,1.686448343844116
88.0,1.6918740261764051
89.0,1.6999657250021134
90.0,1.7104711862399218
91.0,1.7155008534168166
92.0,1.723746530466066
93.0,1.72857381199966
94.0,1.7335642473441715
95.0,1.7362261073876746
96.0,1.7380014494635105
97.0,1.7382125633371335
98.0,1.7372016877467764
99.0,1.7329999481220517
100.0,1.729998015590929
101.0,1.719641826903792
102.0,1.7152101654008503
103.0,1.7089567470458291
104.0,1.7012391554782254
105.0,1.697100605678522
106.0,1.6924406549093665
107.0,1.689504348869264
108.0,1.685987535726536
109.0,1.684047094975652
110.0,1.6823988979714177
111.0,1.6820893530885737
112.0,1.6830753801113907
113.0,1.6846578240919055
114.0,1.6872671689234882
115.0,1.693890932635194
116.0,1.697891105815449
117.0,1.7028420693073765
118.0,1.7086841885154829
119.0,1.7149195730071436
120.0,1.7211415786728135
121.0,1.7274004071156681
122.0,1.7335304783046488
123.0,1.739240686640511
124.0,1.7444459016661922
125.0,1.7491293393713951
126.0,1.7534122710388853
127.0,1.7573701637136316
128.0,1.7607833191214957
129.0,1.7639882573287526
130.0,1.7661193912210673
131.0,1.7694069400349113
132.0,1.7723578175241288
133.0,1.7750421307343633
134.0,1.7782212359297176
135.0,1.7799178916624345
136.0,1.7820546931825787
137.0,1.78385376058336
138.0,1.78466856689649
139.0,1.786835076470065
140.0,1.7882367413554532
141.0,1.7901078966872639
142.0,1.7923998851356246
143.0,1.7957561226149066
144.0,1.7981057809282723
145.0,1.801638819942768
146.0,1.804057938455933
147.0,1.8075131072927162
148.0,1.8095242197841868
149.0,1.8111828468518714
150.0,1.8130782546374127
151.0,1.8140690957525667
152.0,1.8148806956967887
153.0,1.8157999706065346
154.0,1.8165467321071045
155.0,1.8183366253733602
156.0,1.819577050479056
157.0,1.8232748952981679
158.0,1.8269309331574572
159.0,1.8302246245724136
160.0,1.8343983785526565
161.0,1.839035226916298
162.0,1.8439690312519623
163.0,1.8491007253264493
164.0,1.8541522658535725
165.0,1.8593149397667776
166.0,1.8645736005452602
167.0,1.8701287454039939
168.0,1.8755881862776707
169.0,1.8794313689964381
170.0,1.8854071123765324
171.0,1.8909062232827165
172.0,1.894485112409839
173.0,1.89989283600301
174.0,1.902236992623046
175.0,1.908118158047389
176.0,1.910349120345743
177.0,1.9161240028742654
178.0,1.918419314346315
179.0,1.923704051986224
180.0,1.9270090792086867
181.0,1.931931182776891
182.0,1.9350662802249081
183.0,1.9383289993335082
184.0,1.9426589517267752
185.0,1.9454314116134293
186.0,1.9474096271200207
187.0,1.9518959653655539
188.0,1.9535594931547393
189.0,1.957578896838978
190.0,1.9594536182657791
191.0,1.9637578879863915
192.0,1.9656288597664489
193.0,1.9689239609623899
194.0,1.9710841793456817
195.0,1.976229782661692
196.0,1.9781797508404295
197.0,1.9805688905414922
198.0,1.9863388682422007
199.0,1.9883715636193005
200.0,1.9934872572608737
201.0,1.995373155273435
202.0,2.000387747908093
203.0,2.002201048947199
204.0,2.0067867145456697
205.0,2.008354085342645
206.0,2.0103390546215327
207.0,2.015112687955941
208.0,2.016595362392008
209.0,2.019413314246793
210.0,2.021103288707555
211.0,2.0253949421077437
212.0,2.026817670479961
213.0,2.0306812074511527
214.0,2.032058099221374
215.0,2.0358654294881804
216.0,2.037255206729019
217.0,2.0411111346891673
218.0,2.0425325152419056
219.0,2.0452232313108127
220.0,2.046955386862218
221.0,2.0512783962569725
222.0,2.0527899843009108
223.0,2.0548000546339056
224.0,2.0592915166799033
225.0,2.0609741322530013
226.0,2.064107778811696
227.0,2.066103478935911
228.0,2.0707720937181793
229.0,2.0724370919581427
230.0,2.0744608776211124
231.0,2.077861346334629
232.0,2.079842704561693
233.0,2.084658523124555
234.0,2.086264830884413
235.0,2.0891969039719935
236.0,2.091974487166409
237.0,2.094699481225692
238.0,2.0971834442643633
239.0,2.0995669334604385
240.0,2.1017377628903495
241.0,2.103808109053778
242.0,2.105868336207849
243.0,2.1087884577674743
244.0,2.109941780868485
245.0,2.1129622671590074
246.0,2.1141192307795342
247.0,2.118340208126964
248.0,2.1192995332490234
249.0,2.1220716710350738
250.0,2.123320820163003
251.0,2.1287979638185783
252.0,2.1296836643719534
253.0,2.131551905342348
254.0,2.134517021403825
255.0,2.135842213782879
256.0,2.1404940758713438
257.0,2.1415999976686124
258.0,2.1448134957452742
259.0,2.146157864151977
260.0,2.1518316141221914
261.0,2.1527303215764824
262.0,2.1545238931728963
263.0,2.1572954426353848
264.0,2.1596933818429735
265.0,2.162023740061785
266.0,2.1641877686579813
267.0,2.166282570363597
268.0,2.168317280265478
269.0,2.170322014267075
270.0,2.1722876412927823
271.0,2.1741879542758467
272.0,2.1761502422036516
273.0,2.178096136249056
274.0,2.180107610088147
275.0,2.182137723361025
276.0,2.184258131024019
277.0,2.186397081621572
278.0,2.1885948098804957
279.0,2.190720690909272
280.0,2.192932481833531
281.0,2.195078776184462
282.0,2.197180301183128
283.0,2.199241674489769
284.0,2.2013117421849433
285.0,2.203292236464591
286.0,2.2052262469866157
287.0,2.2071235256709896
288.0,2.208979227131821
289.0,2.210832708945763
290.0,2.2126694849480213
291.0,2.2144497485162806
292.0,2.216272558241521
293.0,2.2180455000866366
294.0,2.219836410459452
295.0,2.2216356028250814
296.0,2.223397671952729
297.0,2.225193527212657
298.0,2.2270629452914688
299.0,2.228932768888868
300.0,2.230871459300155
301.0,2.2328085441516268
302.0,2.234701070826948
303.0,2.2365333636713403
304.0,2.2383744598271016
305.0,2.240207873749687
306.0,2.2420297171166057
307.0,2.243831876165354
308.0,2.2456176251444053
309.0,2.247363524779154
310.0,2.249109426962264
311.0,2.250802265252102
312.0,2.25249981063249
313.0,2.254160610779796
314.0,2.2558076182405298
315.0,2.2574605002653443
316.0,2.2590933237055633
317.0,2.260750433340792
318.0,2.262386136428817
319.0,2.2640013011529194
320.0,2.265619390406846
321.0,2.2672674956616343
322.0,2.268887095523302
323.0,2.2715664891434515
324.0,2.272363984830863
325.0,2.273868325403725
326.0,2.2754154165439098
327.0,2.276965379031584
328.0,2.2794522567469957
329.0,2.280217700829272
330.0,2.2816231967943987
331.0,2.283066898437222
332.0,2.284566321270377
333.0,2.286075780908513
334.0,2.2875227693529223
335.0,2.289070791667641
336.0,2.2915519273958553
337.0,2.2922618321242876
338.0,2.2935755358698646
339.0,2.294873142460949
340.0,2.2962019092913746
341.0,2.298257857922236
342.0,2.2988969012591878
343.0,2.3001420859962654
344.0,2.3021095741469937
345.0,2.302727705238306
346.0,2.3045759110536395
347.0,2.3051776217752145
348.0,2.3070029118279463
349.0,2.30758727828037
350.0,2.3093949284697586
351.0,2.309971906377689
352.0,2.3118288177229207
353.0,2.3123836916111205
354.0,2.3140996720964577
355.0,2.3146307098048977
356.0,2.3163274783201198
357.0,2.31683905077132
358.0,2.3185315390489087
359.0,2.3190405446710023
360.0,2.3207022938792345
361.0,2.3215608851055722
362.0,2.3223372928768335
363.0,2.3237819098720185
364.0,2.3245954624563425
365.0,2.32554921488925
366.0,2.3265318642718085
367.0,2.3277440780836045
368.0,2.3285195841186987
369.0,2.3294171275090045
370.0,2.3305345014116434
371.0,2.331275697298099
372.0,2.3321554164179554
373.0,2.3330769876488375
374.0,2.334199440971588
375.0,2.3349334541686173
376.0,2.3355949425370017
377.0,2.336907989609567
378.0,2.337629259193768
379.0,2.338473983839666
380.0,2.3395274320034214
381.0,2.3402056399328246
382.0,2.3408454119769533
383.0,2.342055029516157
384.0,2.342712766458817
385.0,2.343505192200357
386.0,2.3444944500291705
387.0,2.3451322100014593
388.0,2.3457222229144814
389.0,2.346895341312604
390.0,2.3476786156721676
391.0,2.348276068458401
392.0,2.3488276713292278
393.0,2.3499587254865593
394.0,2.350679121433528
395.0,2.3512455117969515
396.0,2.3517727487395153
397.0,2.3528420332123057
398.0,2.3535013544370953
399.0,2.3540354307443008
400.0,2.354565769360352
401.0,2.3559317255173866
402.0,2.3561270120483164
403.0,2.356992556380473
404.0,2.357695444159813
405.0,2.3583896066607366
406.0,2.359075765041665
407.0,2.359744117415249
408.0,2.360402900611054
409.0,2.3610565557163845
410.0,2.361729100420959
411.0,2.362385357894806
412.0,2.363032644038615
413.0,2.363671705076268
414.0,2.3642982726275967
415.0,2.364922120966217
416.0,2.3655358715683104
417.0,2.366144518405592
418.0,2.3667638028654108
419.0,2.367364238205697
420.0,2.3677514354356104
421.0,2.368852432850167
422.0,2.369010932638061
423.0,2.3699936080259505
424.0,2.3700978307125498
425.0,2.37110720790776
426.0,2.371244134458207
427.0,2.3722257017719297
428.0,2.3723195136169206
429.0,2.3730475494936507
430.0,2.373616676110295
431.0,2.374172720939814
432.0,2.3747235175696924
433.0,2.3752649436028856
434.0,2.375828840491545
435.0,2.3763504500821946
