"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-1.7260831594467163
-0.06,-1.7294821739196777
-0.12,-1.7259107828140259
-0.18,-1.7326141595840454
-0.24,-1.7208997011184692
-0.30000000000000004,-1.7173049449920654
-0.36,-1.7167088985443115
-0.42000000000000004,-1.7102524042129517
-0.48,-1.7056540250778198
-0.54,-1.6990787982940674
-0.6000000000000001,-1.664043664932251
-0.66,-1.5606342554092407
-0.72,-1.354472279548645
-0.78,-1.2416188716888428
-0.8400000000000001,-1.3092459440231323
-0.8999999999999999,-1.4864740371704102
-0.96,-1.5547637939453125
-1.02,-1.5462058782577515
-1.08,-1.5324580669403076
-1.1400000000000001,-1.5153567790985107
-1.2000000000000002,-1.4984527826309204
-1.26,-1.4830482006072998
-1.32,-1.462417721748352
-1.3800000000000001,-1.4499882459640503
-1.44,-1.435449481010437
-1.5,-1.4180665016174316
-1.56,-1.400757908821106
-1.62,-1.3771721124649048
-1.6800000000000002,-1.3596776723861694
-1.7399999999999998,-1.3443034887313843
-1.7999999999999998,-1.32322359085083
-1.8599999999999999,-1.3028481006622314
-1.92,-1.282828688621521
-1.98,-1.2661722898483276
-2.04,-1.2411220073699951
-2.0999999999999996,-1.2157354354858398
-2.16,-1.1992037296295166
-2.2199999999999998,-1.1825257539749146
-2.2800000000000002,-1.1574256420135498
-2.34,-1.1385866403579712
-2.4000000000000004,-1.1207016706466675
-2.46,-1.1011162996292114
-2.52,-1.0732992887496948
-2.58,-1.053926706314087
-2.64,-1.034501075744629
-2.7,-1.0173847675323486
-2.7600000000000002,-0.9970215559005737
-2.82,-0.9737395644187927
-2.88,-0.9534361958503723
-2.94,-0.9333105087280273
-3.0,-0.9129534363746643
-3.06,-0.8923449516296387
-3.12,-0.8689690232276917
-3.18,-0.8482389450073242
-3.24,-0.8333120942115784
-3.3000000000000003,-0.8123160600662231
-3.3600000000000003,-0.7911568284034729
-3.42,-0.7760602831840515
-3.4799999999999995,-0.7547780871391296
-3.54,-0.7397096157073975
-3.5999999999999996,-0.7182866930961609
-3.66,-0.6970134377479553
-3.7199999999999998,-0.6818847060203552
-3.7800000000000002,-0.6661527752876282
-3.84,-0.643605649471283
-3.9000000000000004,-0.6284826993942261
-3.96,-0.6087676286697388
-4.0200000000000005,-0.587963879108429
-4.08,-0.5718876719474792
-4.14,-0.5536803603172302
-4.199999999999999,-0.5391271710395813
-4.26,-0.5239209532737732
-4.32,-0.5011965036392212
-4.38,-0.4881729483604431
-4.4399999999999995,-0.4728918671607971
-4.5,-0.45439228415489197
-4.5600000000000005,-0.4398447275161743
-4.62,-0.41842153668403625
-4.68,-0.40175339579582214
-4.74,-0.3882281482219696
-4.800000000000001,-0.374006062746048
-4.86,-0.35681626200675964
-4.92,-0.3411600589752197
-4.9799999999999995,-0.3196362555027008
-5.04,-0.30795663595199585
-5.1,-0.2874493896961212
-5.16,-0.2754470407962799
-5.22,-0.2634667158126831
-5.28,-0.24018050730228424
-5.34,-0.22893601655960083
-5.4,-0.21108634769916534
-5.46,-0.2007996141910553
-5.5200000000000005,-0.1803247332572937
-5.58,-0.1702404022216797
-5.64,-0.15253040194511414
-5.699999999999999,-0.136885404586792
-5.76,-0.12333077192306519
-5.82,-0.10807625204324722
-5.88,-0.09077639132738113
-5.9399999999999995,-0.07291235774755478
-6.0,-0.06409332156181335
