"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-1.3969711065292358
-0.06,-1.3952436447143555
-0.12,-1.398297905921936
-0.18,-1.398211121559143
-0.24,-1.3935195207595825
-0.30000000000000004,-1.386199712753296
-0.36,-1.3842525482177734
-0.42000000000000004,-1.3762603998184204
-0.48,-1.349507451057434
-0.54,-1.1861939430236816
-0.6000000000000001,-1.1462727785110474
-0.66,-1.2318789958953857
-0.72,-1.3111867904663086
-0.78,-1.3162330389022827
-0.8400000000000001,-1.3058834075927734
-0.8999999999999999,-1.2944376468658447
-0.96,-1.2835545539855957
-1.02,-1.2715022563934326
-1.08,-1.2587836980819702
-1.1400000000000001,-1.2460473775863647
-1.2000000000000002,-1.2323827743530273
-1.26,-1.2181320190429688
-1.32,-1.198765754699707
-1.3800000000000001,-1.1903866529464722
-1.44,-1.1695103645324707
-1.5,-1.1540570259094238
-1.56,-1.138156533241272
-1.62,-1.1269270181655884
-1.6800000000000002,-1.1074860095977783
-1.7399999999999998,-1.087246298789978
-1.7999999999999998,-1.072721004486084
-1.8599999999999999,-1.0567193031311035
-1.92,-1.0361615419387817
-1.98,-1.0195074081420898
-2.04,-0.9991867542266846
-2.0999999999999996,-0.9870337843894958
-2.16,-0.9666120409965515
-2.2199999999999998,-0.9456960558891296
-2.2800000000000002,-0.928881049156189
-2.34,-0.9154736995697021
-2.4000000000000004,-0.8937872052192688
-2.46,-0.8810659050941467
-2.52,-0.8594462871551514
-2.58,-0.8451383709907532
-2.64,-0.8307358622550964
-2.7,-0.8100906014442444
-2.7600000000000002,-0.7955232262611389
-2.82,-0.7742952704429626
-2.88,-0.7601175904273987
-2.94,-0.7461087107658386
-3.0,-0.7268633842468262
-3.06,-0.7100735306739807
-3.12,-0.6941197514533997
-3.18,-0.6782742738723755
-3.24,-0.6624881625175476
-3.3000000000000003,-0.646353542804718
-3.3600000000000003,-0.6289660930633545
-3.42,-0.6152805089950562
-3.4799999999999995,-0.6010144352912903
-3.54,-0.5852653384208679
-3.5999999999999996,-0.5698423981666565
-3.66,-0.5564151406288147
-3.7199999999999998,-0.5400200486183167
-3.7800000000000002,-0.5269393920898438
-3.84,-0.5110583305358887
-3.9000000000000004,-0.49593669176101685
-3.96,-0.4837466776371002
-4.0200000000000005,-0.46844586730003357
-4.08,-0.454556941986084
-4.14,-0.4403868019580841
-4.199999999999999,-0.42480772733688354
-4.26,-0.4109278917312622
-4.32,-0.39949876070022583
-4.38,-0.384703129529953
-4.4399999999999995,-0.3725470304489136
-4.5,-0.36035990715026855
-4.5600000000000005,-0.3442244827747345
-4.62,-0.331670343875885
-4.68,-0.3179805874824524
-4.74,-0.30426979064941406
-4.800000000000001,-0.29064807295799255
-4.86,-0.2829318940639496
-4.92,-0.26941248774528503
-4.9799999999999995,-0.2559914290904999
-5.04,-0.24266301095485687
-5.1,-0.22942031919956207
-5.16,-0.21626383066177368
-5.22,-0.208834707736969
-5.28,-0.19580480456352234
-5.34,-0.18284888565540314
-5.4,-0.16996340453624725
-5.46,-0.15710261464118958
-5.5200000000000005,-0.14388488233089447
-5.58,-0.12975193560123444
-5.64,-0.12246432155370712
-5.699999999999999,-0.10794566571712494
-5.76,-0.0934608057141304
-5.82,-0.08618846535682678
-5.88,-0.07178051769733429
-5.9399999999999995,-0.05746416375041008
-6.0,-0.05027417093515396
