"Iteration","CpT_both Monitor: CpT_both Monitor"
1.0,3.5475315641605367
2.0,3.496639348489124
3.0,1.0705647465776114
4.0,0.14165775314978116
5.0,-0.4514495855376795
6.0,-0.7885254253244143
7.0,-0.8166620662560229
8.0,-0.8448652752035963
9.0,-1.0593981847040086
10.0,-1.1348255516072536
11.0,-1.0618271671542432
12.0,-0.6314354394869726
13.0,-0.6020709765219666
14.0,-0.22049376157727885
15.0,-0.19831847937230107
16.0,-0.15563438690853623
17.0,-0.09216178028986802
18.0,-0.09215505410128498
19.0,-0.13463945512977707
20.0,-0.1437209609335889
21.0,-0.15543633871792675
22.0,-0.31576896015666717
23.0,-0.3288021150854448
24.0,-0.3365973024219463
25.0,-0.34027932993955323
26.0,-0.3414154422321773
27.0,-0.3406768596660409
28.0,-0.3348125580885371
29.0,-0.3299643316555301
30.0,-0.322816694587767
31.0,-0.3136903551749499
32.0,-0.30310999536089994
33.0,-0.29126248885037626
34.0,-0.26952590207996874
35.0,-0.2595217851837729
36.0,-0.24988993183678038
37.0,-0.23927822545639496
38.0,-0.22187913134563278
39.0,-0.21428347846407858
40.0,-0.20711409764538616
41.0,-0.20086124653455364
42.0,-0.19655778586897285
43.0,-0.19424432866348507
44.0,-0.19380323929482682
45.0,-0.1952234107050856
46.0,-0.19796782142866046
47.0,-0.20481124701960518
48.0,-0.20890859792382144
49.0,-0.21371102358257996
50.0,-0.2229007547347491
51.0,-0.22720363761752788
52.0,-0.2306572500038983
53.0,-0.23450890642923658
54.0,-0.2355304988272225
55.0,-0.23567297474749294
56.0,-0.2351053980615566
57.0,-0.23386903200471199
58.0,-0.23187908993393413
59.0,-0.22922320709342597
60.0,-0.2261720011524093
61.0,-0.22158751226727966
62.0,-0.2178115115966567
63.0,-0.21240213390981577
64.0,-0.20752679384919065
65.0,-0.20112559265839064
66.0,-0.1964677211985451
67.0,-0.18885621901688954
68.0,-0.1856249674721387
69.0,-0.1829374720092528
70.0,-0.17901462108886962
71.0,-0.17769538613339267
72.0,-0.1771929178211445
73.0,-0.17756294268197081
74.0,-0.17870976491259294
75.0,-0.18179004755824124
76.0,-0.18565675446731345
77.0,-0.1897147069320618
78.0,-0.1936731621900323
79.0,-0.19715836890001376
80.0,-0.19941062420673258
81.0,-0.20143403307320154
82.0,-0.2008782937446759
83.0,-0.1970334858885925
84.0,-0.19172963954647101
85.0,-0.18484113146976208
86.0,-0.17363102575278377
87.0,-0.16897391452604002
88.0,-0.15778226343511575
89.0,-0.15342578129684062
90.0,-0.14439598549153831
91.0,-0.14307725285187728
92.0,-0.140162551950218
93.0,-0.14046777391776075
94.0,-0.14222146619136497
95.0,-0.14560253695447958
96.0,-0.14669486607592874
97.0,-0.14940077891915796
98.0,-0.1510013669248592
99.0,-0.15333082531172695
100.0,-0.15539385110976126
101.0,-0.15971700944670572
102.0,-0.1625984361681225
103.0,-0.16871828807229336
104.0,-0.1724546750729614
105.0,-0.1798182563873417
106.0,-0.18353007609387217
107.0,-0.188909870870349
108.0,-0.1942554609597
109.0,-0.19763802352854376
110.0,-0.20225562164187405
111.0,-0.20477525923952705
112.0,-0.20841313790814672
113.0,-0.2097003332380231
114.0,-0.21042576069482022
115.0,-0.21059539522534534
116.0,-0.2106584377820632
117.0,-0.21054805732537663
118.0,-0.21015246627944692
119.0,-0.2097726365806777
120.0,-0.20930419062715694
121.0,-0.20889652827395155
122.0,-0.20858892794598158
123.0,-0.20837645377061448
124.0,-0.20828915302703357
125.0,-0.20823240575044047
126.0,-0.20821296297059874
127.0,-0.20804930428667703
128.0,-0.20818925384950687
129.0,-0.20854134768704344
130.0,-0.2088095325552099
131.0,-0.2094163045253322
132.0,-0.20965494940578577
133.0,-0.21003484487581994
134.0,-0.2103525806781245
135.0,-0.21059567042503663
136.0,-0.21098251607449728
137.0,-0.21154714899218383
138.0,-0.21248123634052912
139.0,-0.2136782043902075
140.0,-0.21507500098527613
141.0,-0.21661078439535456
142.0,-0.21812399879910513
143.0,-0.21954312628736072
144.0,-0.221143280864697
145.0,-0.22173758928227238
146.0,-0.22285923329580418
147.0,-0.22324234992383749
148.0,-0.22333444572226824
149.0,-0.22331854658889597
150.0,-0.22250422693067426
151.0,-0.22208186775171043
152.0,-0.22108167447135982
153.0,-0.22018674685314865
154.0,-0.21928722965604172
155.0,-0.21898252476872523
156.0,-0.2187710516364208
157.0,-0.2187633548940796
158.0,-0.21897036764062902
159.0,-0.2193907945187709
160.0,-0.22025153268413517
161.0,-0.22092412535287098
162.0,-0.22250439231085126
163.0,-0.22353679573812016
164.0,-0.22523112211327187
165.0,-0.22618912808136932
166.0,-0.22835085284020246
167.0,-0.2302326239891389
168.0,-0.23148496415723052
169.0,-0.23346676846098324
170.0,-0.2347698928686858
171.0,-0.23672977645984744
172.0,-0.23823932484185045
173.0,-0.23884561886198888
174.0,-0.2399574497324045
175.0,-0.24044430230659056
176.0,-0.24056279302215003
177.0,-0.24057586208902232
178.0,-0.24048877227691234
179.0,-0.24033656860793404
180.0,-0.2401352637264119
181.0,-0.24000688343881962
182.0,-0.24003571879671448
183.0,-0.24007771943438294
184.0,-0.24041056691044174
185.0,-0.2409957362391541
186.0,-0.24157256520906892
187.0,-0.24272938758750606
188.0,-0.24373393859827253
189.0,-0.24631578744628327
190.0,-0.24749166045600876
191.0,-0.25042391336447706
192.0,-0.25173291568980355
193.0,-0.25338982113962594
194.0,-0.25524991577901496
195.0,-0.258249316508633
196.0,-0.26004458496690536
197.0,-0.26302290931365635
198.0,-0.26494603345876966
199.0,-0.2678271177438304
200.0,-0.2696767750675973
201.0,-0.2725310514784493
202.0,-0.27417961033279536
203.0,-0.2766601089204798
204.0,-0.27806670211087503
205.0,-0.2799884179071657
206.0,-0.2809449046966829
207.0,-0.28219290435310446
208.0,-0.28276473023417265
209.0,-0.2834257631509101
210.0,-0.2834340304225847
211.0,-0.28350337254814834
212.0,-0.283094471015331
213.0,-0.2825873320964576
214.0,-0.2821091370230102
215.0,-0.28052572586667107
216.0,-0.27969265338711513
217.0,-0.2780324106970583
218.0,-0.27727277581623544
219.0,-0.27575709682856914
220.0,-0.2751094240531483
221.0,-0.2738766609844695
222.0,-0.27355067740567773
223.0,-0.2733396423333812
224.0,-0.2733474283856677
225.0,-0.27378934949473294
226.0,-0.2742887078048601
227.0,-0.27539061391871006
228.0,-0.27625529007702054
229.0,-0.2778446111805539
230.0,-0.27899169552647385
231.0,-0.2815689598161859
232.0,-0.2825950617138674
233.0,-0.28381296992583216
234.0,-0.2857181716670444
235.0,-0.2868542790900406
236.0,-0.28871485030426375
237.0,-0.2897849685099724
238.0,-0.2909464475755807
239.0,-0.29217303798631217
240.0,-0.2939359100880755
241.0,-0.29483636755991116
242.0,-0.2963472483799236
243.0,-0.2971690612807584
244.0,-0.29852713869867004
245.0,-0.2993108127929425
246.0,-0.30071530649964096
247.0,-0.30190123871393226
248.0,-0.3029409137957666
249.0,-0.30393671852388154
250.0,-0.3049121712864355
251.0,-0.30614896282362225
252.0,-0.3066601053138074
253.0,-0.307665916829404
254.0,-0.3087524690377048
255.0,-0.30925836007226076
256.0,-0.3103138230681911
257.0,-0.3115686558673664
258.0,-0.3121284614284008
259.0,-0.3132548215190405
260.0,-0.31462678087782436
261.0,-0.31524434653639116
262.0,-0.31647757282004196
263.0,-0.31767825096922736
264.0,-0.31851459339451504
265.0,-0.32005316739327133
266.0,-0.32138234601125615
267.0,-0.3222431666931822
268.0,-0.3237448083151357
269.0,-0.32544498983580733
270.0,-0.3261097002527684
271.0,-0.32697588301082775
272.0,-0.3283837698642869
273.0,-0.32914959957902007
274.0,-0.3305016406000449
275.0,-0.331226722562094
276.0,-0.3324992998446258
277.0,-0.3332168080471528
278.0,-0.33440582300492
279.0,-0.33574456918849316
280.0,-0.33622626323921384
281.0,-0.3371628086554338
282.0,-0.33796572863790103
283.0,-0.3385101819820702
284.0,-0.33947301834051286
285.0,-0.34025124333128537
286.0,-0.34100995928936906
287.0,-0.34173445660625806
288.0,-0.3424507625596051
289.0,-0.3430926830288739
290.0,-0.3437381574156204
291.0,-0.3443820088085034
292.0,-0.34502984676306286
293.0,-0.3456785235968935
294.0,-0.346376913430324
295.0,-0.34706815618810466
296.0,-0.3478410847682677
297.0,-0.34860089388347587
298.0,-0.34942568509588484
299.0,-0.35029194013780995
300.0,-0.35115586001615234
301.0,-0.35205148414835014
302.0,-0.3529881686381692
303.0,-0.3539584817702527
304.0,-0.354967803129843
305.0,-0.3559825592589934
306.0,-0.3570178038663077
307.0,-0.3580779008068248
308.0,-0.3591511381901976
309.0,-0.36021459234003994
310.0,-0.3612739797555111
311.0,-0.3623102779722418
312.0,-0.3633111896410301
313.0,-0.3642815392956425
314.0,-0.3652361854884804
315.0,-0.36617514425235265
316.0,-0.3670630101210471
317.0,-0.3679444805887379
318.0,-0.36881878344378216
319.0,-0.36969247182009707
320.0,-0.37056437564220535
321.0,-0.3714645443034131
322.0,-0.3723731763876694
323.0,-0.37330089892251345
