"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[i] (m/s)"
0.0,20.07158851623535
-0.06,20.057371139526367
-0.12,20.04877471923828
-0.18,20.035593032836914
-0.24,20.02573013305664
-0.30000000000000004,20.013580322265625
-0.36,20.003868103027344
-0.42000000000000004,19.993061065673828
-0.48,19.980470657348633
-0.54,19.786090850830078
-0.6000000000000001,18.208189010620117
-0.66,16.534900665283203
-0.72,16.145610809326172
-0.78,17.788881301879883
-0.8400000000000001,19.372234344482422
-0.8999999999999999,19.87309455871582
-0.96,19.90369987487793
-1.02,19.890987396240234
-1.08,19.883859634399414
-1.1400000000000001,19.881975173950195
-1.2000000000000002,19.87477684020996
-1.26,19.868494033813477
-1.32,19.864938735961914
-1.3800000000000001,19.861026763916016
-1.44,19.85686683654785
-1.5,19.853483200073242
-1.56,19.857627868652344
-1.62,19.855358123779297
-1.6800000000000002,19.85248565673828
-1.7399999999999998,19.850492477416992
-1.7999999999999998,19.84746551513672
-1.8599999999999999,19.85155487060547
-1.92,19.850854873657227
-1.98,19.850236892700195
-2.04,19.850584030151367
-2.0999999999999996,19.854454040527344
-2.16,19.85875701904297
-2.2199999999999998,19.857744216918945
-2.2800000000000002,19.864919662475586
-2.34,19.8645076751709
-2.4000000000000004,19.8714656829834
-2.46,19.8712215423584
-2.52,19.876426696777344
-2.58,19.879838943481445
-2.64,19.88759422302246
-2.7,19.89195442199707
-2.7600000000000002,19.89655113220215
-2.82,19.9022216796875
-2.88,19.904712677001953
-2.94,19.91350555419922
-3.0,19.916645050048828
-3.06,19.926406860351562
-3.12,19.928634643554688
-3.18,19.938833236694336
-3.24,19.94263458251953
-3.3000000000000003,19.951692581176758
-3.3600000000000003,19.95552635192871
-3.42,19.964380264282227
-3.4799999999999995,19.968242645263672
-3.54,19.977445602416992
-3.5999999999999996,19.981834411621094
-3.66,19.990320205688477
-3.7199999999999998,19.99383544921875
-3.7800000000000002,19.998075485229492
-3.84,20.009868621826172
-3.9000000000000004,20.013275146484375
-3.96,20.019214630126953
-4.0200000000000005,20.02412986755371
-4.08,20.031879425048828
-4.14,20.036510467529297
-4.199999999999999,20.043243408203125
-4.26,20.050472259521484
-4.32,20.051437377929688
-4.38,20.063663482666016
-4.4399999999999995,20.06305503845215
-4.5,20.070980072021484
-4.5600000000000005,20.077884674072266
-4.62,20.0771427154541
-4.68,20.08441925048828
-4.74,20.092559814453125
-4.800000000000001,20.0938720703125
-4.86,20.093969345092773
-4.92,20.102956771850586
-4.9799999999999995,20.102745056152344
-5.04,20.113840103149414
-5.1,20.117876052856445
-5.16,20.115949630737305
-5.22,20.117555618286133
-5.28,20.124435424804688
-5.34,20.125608444213867
-5.4,20.131153106689453
-5.46,20.13389015197754
-5.5200000000000005,20.134374618530273
-5.58,20.136415481567383
-5.64,20.138042449951172
-5.699999999999999,20.13950538635254
-5.76,20.14458465576172
-5.82,20.145004272460938
-5.88,20.144241333007812
-5.9399999999999995,20.14162826538086
-6.0,20.135868072509766
