"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-3.445329189300537
-0.06,-3.460510492324829
-0.12,-3.5087337493896484
-0.18,-3.553299903869629
-0.24,-3.6004819869995117
-0.30000000000000004,-3.6450960636138916
-0.36,-3.6784942150115967
-0.42000000000000004,-3.728760242462158
-0.48,-3.7528581619262695
-0.54,-3.7694389820098877
-0.6000000000000001,-3.800060987472534
-0.66,-3.8630199432373047
-0.72,-3.8866794109344482
-0.78,-3.908508062362671
-0.8400000000000001,-3.9090404510498047
-0.8999999999999999,-3.8123738765716553
-0.96,-3.55734920501709
-1.02,-3.2775754928588867
-1.08,-3.044647216796875
-1.1400000000000001,-2.900911331176758
-1.2000000000000002,-2.8038454055786133
-1.26,-2.7296459674835205
-1.32,-2.6521263122558594
-1.3800000000000001,-2.554208755493164
-1.44,-2.4783754348754883
-1.5,-2.4054815769195557
-1.56,-2.3278281688690186
-1.62,-2.2098217010498047
-1.6800000000000002,-2.1342246532440186
-1.7399999999999998,-2.067659378051758
-1.7999999999999998,-2.0037033557891846
-1.8599999999999999,-1.9068498611450195
-1.92,-1.8510271310806274
-1.98,-1.7957652807235718
-2.04,-1.7386460304260254
-2.0999999999999996,-1.6823999881744385
-2.16,-1.6277642250061035
-2.2199999999999998,-1.5778002738952637
-2.2800000000000002,-1.5148011445999146
-2.34,-1.484130859375
-2.4000000000000004,-1.4438642263412476
-2.46,-1.4009069204330444
-2.52,-1.3606477975845337
-2.58,-1.3285267353057861
-2.64,-1.2932889461517334
-2.7,-1.259030818939209
-2.7600000000000002,-1.2308127880096436
-2.82,-1.2005025148391724
-2.88,-1.1706020832061768
-2.94,-1.1413676738739014
-3.0,-1.1138403415679932
-3.06,-1.0881564617156982
-3.12,-1.0636944770812988
-3.18,-1.0296376943588257
-3.24,-1.0069246292114258
-3.3000000000000003,-0.9853973388671875
-3.3600000000000003,-0.9630385041236877
-3.42,-0.9353490471839905
-3.4799999999999995,-0.916644275188446
-3.54,-0.8986876606941223
-3.5999999999999996,-0.8730273246765137
-3.66,-0.8468362092971802
-3.7199999999999998,-0.8196870684623718
-3.7800000000000002,-0.8024325966835022
-3.84,-0.7784212827682495
-3.9000000000000004,-0.7559521794319153
-3.96,-0.7333321571350098
-4.0200000000000005,-0.7106044292449951
-4.08,-0.6884077191352844
-4.14,-0.6652238368988037
-4.199999999999999,-0.6429182291030884
-4.26,-0.6195033192634583
-4.32,-0.6005220413208008
-4.38,-0.5787743330001831
-4.4399999999999995,-0.5571076273918152
-4.5,-0.5344658493995667
-4.5600000000000005,-0.5158083438873291
-4.62,-0.4925747513771057
-4.68,-0.4693048596382141
-4.74,-0.4548121392726898
-4.800000000000001,-0.4356023669242859
-4.86,-0.4142827093601227
-4.92,-0.39448726177215576
-4.9799999999999995,-0.37367019057273865
-5.04,-0.36303257942199707
-5.1,-0.34272822737693787
-5.16,-0.32601845264434814
-5.22,-0.3063957095146179
-5.28,-0.2912333011627197
-5.34,-0.27186599373817444
-5.4,-0.25230488181114197
-5.46,-0.23210270702838898
-5.5200000000000005,-0.2133927345275879
-5.58,-0.1964871883392334
-5.64,-0.17987963557243347
-5.699999999999999,-0.1664237231016159
-5.76,-0.14990057051181793
-5.82,-0.1240488812327385
-5.88,-0.1137075126171112
-5.9399999999999995,-0.09647437185049057
-6.0,-0.08018045872449875
