"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[i] (m/s)"
-1.1400000000000001,19.92137908935547
-1.2000000000000002,19.919469833374023
-1.26,19.915870666503906
-1.32,19.909526824951172
-1.3800000000000001,19.90741729736328
-1.44,19.90146827697754
-1.5,19.897911071777344
-1.56,19.89388084411621
-1.62,19.891382217407227
-1.6800000000000002,19.895357131958008
-1.7399999999999998,19.89452362060547
-1.7999999999999998,19.895408630371094
-1.8599999999999999,19.89600944519043
-1.92,19.897066116333008
-1.98,19.89864158630371
-2.04,19.894298553466797
-2.0999999999999996,19.904132843017578
-2.16,19.900678634643555
-2.2199999999999998,19.903804779052734
-2.2800000000000002,19.907472610473633
-2.34,19.91361427307129
-2.4000000000000004,19.913705825805664
-2.46,19.921550750732422
-2.52,19.925344467163086
-2.58,19.929832458496094
-2.64,19.93474006652832
-2.7,19.939830780029297
-2.7600000000000002,19.946870803833008
-2.82,19.952308654785156
-2.88,19.951374053955078
-2.94,19.96547508239746
-3.0,19.96466636657715
-3.06,19.97036361694336
-3.12,19.978296279907227
-3.18,19.984460830688477
-3.24,19.990554809570312
-3.3000000000000003,19.99867820739746
-3.3600000000000003,20.00484275817871
-3.42,20.01291275024414
-3.4799999999999995,20.01915168762207
-3.54,20.02562141418457
-3.5999999999999996,20.03251838684082
-3.66,20.037023544311523
-3.7199999999999998,20.04543113708496
-3.7800000000000002,20.050495147705078
-3.84,20.055419921875
-3.9000000000000004,20.064863204956055
-3.96,20.069808959960938
-4.0200000000000005,20.074419021606445
-4.08,20.083351135253906
-4.14,20.088693618774414
-4.199999999999999,20.091962814331055
-4.26,20.099882125854492
-4.32,20.105348587036133
-4.38,20.108928680419922
-4.4399999999999995,20.116565704345703
-4.5,20.12510871887207
-4.5600000000000005,20.129554748535156
-4.62,20.134246826171875
-4.68,20.13158416748047
-4.74,20.14540672302246
-4.800000000000001,20.149938583374023
-4.86,20.147327423095703
-4.92,20.151594161987305
-4.9799999999999995,20.155885696411133
-5.04,20.159379959106445
-5.1,20.168901443481445
-5.16,20.170162200927734
-5.22,20.1724853515625
-5.28,20.173521041870117
-5.34,20.17504119873047
-5.4,20.18386459350586
-5.46,20.185443878173828
-5.5200000000000005,20.18613052368164
-5.58,20.187314987182617
-5.64,20.194990158081055
-5.699999999999999,20.195146560668945
-5.76,20.19487953186035
-5.82,20.192625045776367
-5.88,20.1906681060791
-5.9399999999999995,20.19429588317871
-6.0,20.19135093688965
0.0,20.0927734375
-0.06,20.080303192138672
-0.12,20.065460205078125
-0.18,20.05356216430664
-0.24,20.042194366455078
-0.30000000000000004,20.027362823486328
-0.36,20.015897750854492
-0.42000000000000004,19.999740600585938
-0.48,19.989765167236328
-0.54,19.97775650024414
-0.6000000000000001,19.724363327026367
-0.66,18.424606323242188
-0.72,15.984843254089355
-0.78,15.180607795715332
-0.8400000000000001,16.036592483520508
-0.8999999999999999,18.411231994628906
-0.96,19.734567642211914
-1.02,19.93423843383789
-1.08,19.929941177368164
