"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-1.1400000000000001,-1.5442421436309814
-1.2000000000000002,-1.52475106716156
-1.26,-1.5077353715896606
-1.32,-1.493443489074707
-1.3800000000000001,-1.4757936000823975
-1.44,-1.4591586589813232
-1.5,-1.4424375295639038
-1.56,-1.4250882863998413
-1.62,-1.4074740409851074
-1.6800000000000002,-1.3823941946029663
-1.7399999999999998,-1.3646897077560425
-1.7999999999999998,-1.3475258350372314
-1.8599999999999999,-1.325745701789856
-1.92,-1.3038283586502075
-1.98,-1.2817133665084839
-2.04,-1.2657074928283691
-2.0999999999999996,-1.2423880100250244
-2.16,-1.2249302864074707
-2.2199999999999998,-1.2019617557525635
-2.2800000000000002,-1.1795369386672974
-2.34,-1.1581004858016968
-2.4000000000000004,-1.1428598165512085
-2.46,-1.1202324628829956
-2.52,-1.0942504405975342
-2.58,-1.0730677843093872
-2.64,-1.0542054176330566
-2.7,-1.0354034900665283
-2.7600000000000002,-1.0104484558105469
-2.82,-0.9918286204338074
-2.88,-0.9734932780265808
-2.94,-0.9487316608428955
-3.0,-0.9304900765419006
-3.06,-0.9122250080108643
-3.12,-0.8880549669265747
-3.18,-0.870067298412323
-3.24,-0.8521884679794312
-3.3000000000000003,-0.8285314440727234
-3.3600000000000003,-0.8109315633773804
-3.42,-0.7876474857330322
-3.4799999999999995,-0.770331621170044
-3.54,-0.7531474828720093
-3.5999999999999996,-0.7346549034118652
-3.66,-0.7160833477973938
-3.7199999999999998,-0.6963872313499451
-3.7800000000000002,-0.6745893955230713
-3.84,-0.660627007484436
-3.9000000000000004,-0.6405578851699829
-3.96,-0.6192209720611572
-4.0200000000000005,-0.6055764555931091
-4.08,-0.5860120058059692
-4.14,-0.5648115873336792
-4.199999999999999,-0.5492786169052124
-4.26,-0.5351415276527405
-4.32,-0.5117478370666504
-4.38,-0.49626216292381287
-4.4399999999999995,-0.48246875405311584
-4.5,-0.46060115098953247
-4.5600000000000005,-0.44603392481803894
-4.62,-0.4311143755912781
-4.68,-0.41320985555648804
-4.74,-0.3943231701850891
-4.800000000000001,-0.37975162267684937
-4.86,-0.3621405363082886
-4.92,-0.3477252721786499
-4.9799999999999995,-0.3327706754207611
-5.04,-0.31500160694122314
-5.1,-0.29730141162872314
-5.16,-0.2867106795310974
-5.22,-0.26563000679016113
-5.28,-0.25524404644966125
-5.34,-0.23522105813026428
-5.4,-0.2202036827802658
-5.46,-0.19936758279800415
-5.5200000000000005,-0.18894992768764496
-5.58,-0.16806672513484955
-5.64,-0.15296122431755066
-5.699999999999999,-0.1416538506746292
-5.76,-0.13007687032222748
-5.82,-0.10681258887052536
-5.88,-0.09520141035318375
-5.9399999999999995,-0.07935831695795059
-6.0,-0.06807956844568253
0.0,-1.7747949361801147
-0.06,-1.77261221408844
-0.12,-1.7774696350097656
-0.18,-1.772969126701355
-0.24,-1.767491102218628
-0.30000000000000004,-1.7681553363800049
-0.36,-1.7603845596313477
-0.42000000000000004,-1.7581430673599243
-0.48,-1.7482341527938843
-0.54,-1.7374842166900635
-0.6000000000000001,-1.722862720489502
-0.66,-1.6280577182769775
-0.72,-1.4094372987747192
-0.78,-1.2739664316177368
-0.8400000000000001,-1.2525488138198853
-0.8999999999999999,-1.4316588640213013
-0.96,-1.5556491613388062
-1.02,-1.571241021156311
-1.08,-1.5559582710266113
