"0.57458678,0.15099544,0.0"
"0.57373346,0.15038571,0.0"
"0.57264860,0.14961456,0.0"
"0.57156226,0.14884644,0.0"
"0.57047448,0.14808139,0.0"
"0.56938523,0.14731945,0.0"
"0.56829451,0.14656065,0.0"
"0.56720230,0.14580503,0.0"
"0.56610863,0.14505265,0.0"
"0.56501344,0.14430353,0.0"
"0.56391675,0.14355771,0.0"
"0.56281852,0.14281524,0.0"
"0.56171873,0.14207614,0.0"
"0.56061735,0.14134047,0.0"
"0.55951434,0.14060825,0.0"
"0.55840969,0.13987954,0.0"
"0.55730335,0.13915436,0.0"
"0.55619526,0.13843276,0.0"
"0.55508540,0.13771478,0.0"
"0.55397371,0.13700046,0.0"
"0.55286013,0.13628985,0.0"
"0.55174462,0.13558297,0.0"
"0.55062710,0.13487988,0.0"
"0.54950754,0.13418063,0.0"
"0.54838585,0.13348526,0.0"
"0.54726198,0.13279381,0.0"
"0.54613584,0.13210634,0.0"
"0.54500738,0.13142290,0.0"
"0.54387651,0.13074353,0.0"
"0.54274316,0.13006830,0.0"
"0.54160726,0.12939726,0.0"
"0.54046871,0.12873047,0.0"
"0.53932745,0.12806800,0.0"
"0.53818339,0.12740991,0.0"
"0.53703644,0.12675626,0.0"
"0.53588654,0.12610713,0.0"
"0.53473357,0.12546259,0.0"
"0.53357749,0.12482273,0.0"
"0.53241816,0.12418762,0.0"
"0.53125556,0.12355735,0.0"
"0.53008957,0.12293200,0.0"
"0.52892011,0.12231167,0.0"
"0.52774712,0.12169647,0.0"
"0.52657052,0.12108649,0.0"
"0.52539021,0.12048183,0.0"
"0.52420614,0.11988261,0.0"
"0.52301823,0.11928894,0.0"
"0.52182643,0.11870095,0.0"
"0.52063067,0.11811876,0.0"
"0.51943087,0.11754250,0.0"
"0.51822700,0.11697231,0.0"
"0.51701900,0.11640832,0.0"
"0.51580682,0.11585069,0.0"
"0.51459043,0.11529957,0.0"
"0.51336977,0.11475511,0.0"
"0.51214482,0.11421747,0.0"
"0.51091556,0.11368684,0.0"
"0.50968196,0.11316338,0.0"
"0.50844402,0.11264728,0.0"
"0.50720171,0.11213873,0.0"
"0.50595505,0.11163792,0.0"
"0.50470401,0.11114505,0.0"
"0.50344863,0.11066033,0.0"
"0.50218893,0.11018400,0.0"
"0.50092490,0.10971627,0.0"
"0.49965661,0.10925738,0.0"
"0.49838406,0.10880758,0.0"
"0.49710731,0.10836712,0.0"
"0.49582641,0.10793627,0.0"
"0.49454142,0.10751532,0.0"
"0.49325239,0.10710455,0.0"
"0.49195940,0.10670428,0.0"
"0.49066252,0.10631484,0.0"
"0.48936183,0.10593656,0.0"
"0.48805743,0.10556981,0.0"
"0.48674939,0.10521499,0.0"
"0.48543783,0.10487250,0.0"
"0.48412284,0.10454280,0.0"
"0.48280454,0.10422636,0.0"
"0.48148304,0.10392371,0.0"
"0.48015846,0.10363542,0.0"
"0.47883092,0.10336211,0.0"
"0.47750055,0.10310448,0.0"
"0.47616748,0.10286330,0.0"
"0.47483184,0.10263944,0.0"
"0.47349377,0.10243389,0.0"
"0.47215340,0.10224777,0.0"
"0.47081085,0.10208242,0.0"
"0.46946627,0.10193938,0.0"
"0.46811978,0.10182050,0.0"
"0.46677150,0.10172805,0.0"
"0.46542154,0.10166484,0.0"
"0.46407000,0.10163446,0.0"
"0.46271692,0.10164161,0.0"
"0.46136234,0.10169270,0.0"
"0.46000618,0.10179692,0.0"
"0.45864825,0.10196829,0.0"
"0.45728803,0.10223035,0.0"
"0.45592431,0.10262884,0.0"
"0.45502630,0.10300269,0.0"
"0.45432296,0.10344936,0.0"
"0.45379525,0.10396174,0.0"
"0.45349454,0.10455903,0.0"
"0.45326231,0.10518194,0.0"
"0.45308555,0.10582559,0.0"
"0.45326478,0.10660242,0.0"
"0.45401623,0.10759331,0.0"
"0.45563179,0.10890744,0.0"
"0.45691297,0.10965628,0.0"
"0.45819479,0.11027637,0.0"
"0.45947590,0.11081376,0.0"
"0.46075571,0.11129222,0.0"
"0.46203391,0.11172607,0.0"
"0.46331034,0.11212474,0.0"
"0.46458493,0.11249490,0.0"
"0.46585763,0.11284149,0.0"
"0.46712846,0.11316836,0.0"
"0.46839743,0.11347854,0.0"
"0.46966459,0.11377452,0.0"
"0.47092996,0.11405838,0.0"
"0.47219361,0.11433189,0.0"
"0.47345560,0.11459658,0.0"
"0.47471597,0.11485379,0.0"
"0.47597478,0.11510469,0.0"
"0.47723210,0.11535035,0.0"
"0.47848800,0.11559173,0.0"
"0.47974252,0.11582970,0.0"
"0.48099572,0.11606506,0.0"
"0.48224767,0.11629854,0.0"
"0.48349842,0.11653083,0.0"
"0.48474801,0.11676257,0.0"
"0.48599650,0.11699434,0.0"
"0.48724394,0.11722670,0.0"
"0.48849037,0.11746019,0.0"
"0.48973583,0.11769529,0.0"
"0.49098035,0.11793246,0.0"
"0.49222395,0.11817216,0.0"
"0.49346668,0.11841481,0.0"
"0.49470856,0.11866079,0.0"
"0.49594959,0.11891050,0.0"
"0.49718981,0.11916429,0.0"
"0.49842922,0.11942250,0.0"
"0.49966783,0.11968546,0.0"
"0.50090564,0.11995348,0.0"
"0.50214263,0.12022686,0.0"
"0.50337882,0.12050587,0.0"
"0.50461419,0.12079078,0.0"
"0.50584873,0.12108185,0.0"
"0.50708241,0.12137930,0.0"
"0.50831521,0.12168337,0.0"
"0.50954711,0.12199427,0.0"
"0.51077808,0.12231220,0.0"
"0.51200808,0.12263735,0.0"
"0.51323709,0.12296989,0.0"
"0.51446505,0.12330998,0.0"
"0.51569193,0.12365777,0.0"
"0.51691769,0.12401341,0.0"
"0.51814226,0.12437703,0.0"
"0.51936563,0.12474873,0.0"
"0.52058773,0.12512862,0.0"
"0.52180850,0.12551680,0.0"
"0.52302789,0.12591335,0.0"
"0.52424586,0.12631834,0.0"
"0.52546235,0.12673183,0.0"
"0.52667731,0.12715387,0.0"
"0.52789067,0.12758450,0.0"
"0.52910240,0.12802375,0.0"
"0.53031244,0.12847163,0.0"
"0.53152072,0.12892815,0.0"
"0.53272723,0.12939331,0.0"
"0.53393188,0.12986710,0.0"
"0.53513466,0.13034950,0.0"
"0.53633549,0.13084047,0.0"
"0.53753436,0.13133997,0.0"
"0.53873122,0.13184795,0.0"
"0.53992602,0.13236436,0.0"
"0.54111876,0.13288911,0.0"
"0.54230938,0.13342214,0.0"
"0.54349788,0.13396335,0.0"
"0.54468423,0.13451267,0.0"
"0.54586842,0.13506997,0.0"
"0.54705043,0.13563514,0.0"
"0.54823025,0.13620808,0.0"
"0.54940789,0.13678865,0.0"
"0.55058335,0.13737671,0.0"
"0.55175663,0.13797212,0.0"
"0.55292776,0.13857475,0.0"
"0.55409675,0.13918442,0.0"
"0.55526363,0.13980097,0.0"
"0.55642841,0.14042423,0.0"
"0.55759116,0.14105403,0.0"
"0.55875190,0.14169019,0.0"
"0.55991067,0.14233249,0.0"
"0.56106755,0.14298076,0.0"
"0.56222257,0.14363479,0.0"
"0.56337583,0.14429437,0.0"
"0.56452737,0.14495928,0.0"
"0.56567728,0.14562929,0.0"
"0.56682565,0.14630419,0.0"
"0.56797254,0.14698373,0.0"
"0.56911808,0.14766767,0.0"
"0.57026235,0.14835577,0.0"
"0.57140547,0.14904778,0.0"
"0.57254754,0.14974343,0.0"
"0.57368867,0.15044245,0.0"
"0.57458678,0.15099544,0.0"
"0.47967109,0.08756063,0.0"
"0.47866730,0.08739267,0.0"
"0.47568991,0.08685210,0.0"
"0.47081190,0.08589149,0.0"
"0.46414932,0.08449769,0.0"
"0.45583604,0.08268412,0.0"
"0.44602462,0.08047480,0.0"
"0.43486997,0.07790989,0.0"
"0.42255173,0.07504688,0.0"
"0.40924886,0.07195603,0.0"
"0.39514286,0.06872054,0.0"
"0.38040480,0.06543912,0.0"
"0.36519010,0.06220321,0.0"
"0.34965856,0.05908207,0.0"
"0.33397301,0.05614833,0.0"
"0.31829592,0.05348100,0.0"
"0.30278407,0.05114597,0.0"
"0.28757840,0.04920511,0.0"
"0.27282292,0.04772364,0.0"
"0.25863619,0.04676224,0.0"
"0.24510519,0.04637355,0.0"
"0.23228138,0.04655385,0.0"
"0.22024632,0.04727538,0.0"
"0.20907351,0.04848109,0.0"
"0.19886552,0.05010908,0.0"
"0.18971803,0.05210667,0.0"
"0.18171699,0.05442390,0.0"
"0.17492646,0.05700005,0.0"
"0.16941993,0.05977806,0.0"
"0.16523068,0.06273407,0.0"
"0.16231834,0.06578262,0.0"
"0.16062956,0.06877995,0.0"
"0.16012727,0.07145493,0.0"
"0.16117806,0.07347749,0.0"
"0.16407645,0.07497523,0.0"
"0.16873519,0.07614546,0.0"
"0.17514031,0.07694898,0.0"
"0.18331924,0.07741287,0.0"
"0.19324812,0.07762559,0.0"
"0.20482201,0.07769382,0.0"
"0.21787695,0.07768905,0.0"
"0.23224711,0.07765709,0.0"
"0.24774465,0.07763614,0.0"
"0.26416958,0.07765097,0.0"
"0.28131202,0.07773225,0.0"
"0.29895652,0.07789431,0.0"
"0.31687805,0.07815100,0.0"
"0.33485510,0.07850994,0.0"
"0.35265356,0.07897488,0.0"
"0.37005562,0.07954401,0.0"
"0.38683726,0.08021201,0.0"
"0.40278773,0.08096463,0.0"
"0.41769612,0.08179080,0.0"
"0.43137759,0.08267124,0.0"
"0.44365066,0.08358362,0.0"
"0.45435017,0.08450004,0.0"
"0.46332657,0.08539986,0.0"
"0.47042868,0.08623350,0.0"
"0.47555151,0.08692496,0.0"
"0.47864157,0.08739452,0.0"
"0.47967109,0.08756063,0.0"
"0.14517105,0.20387561,0.0"
"0.14776292,0.19312041,0.0"
"0.15198500,0.18292741,0.0"
"0.15775734,0.17348960,0.0"
"0.16500000,0.16500000,0.0"
"0.17680923,0.15500827,0.0"
"0.19035109,0.14674778,0.0"
"0.20547871,0.14010876,0.0"
"0.22204521,0.13498143,0.0"
"0.23990371,0.13125602,0.0"
"0.25890733,0.12882274,0.0"
"0.27890918,0.12757184,0.0"
"0.29976240,0.12739352,0.0"
"0.32132009,0.12817801,0.0"
"0.34343537,0.12981554,0.0"
"0.36596138,0.13219634,0.0"
"0.38875122,0.13521061,0.0"
"0.41165802,0.13874860,0.0"
"0.43453489,0.14270052,0.0"
"0.45723496,0.14695660,0.0"
"0.47961135,0.15140706,0.0"
"0.50151718,0.15594212,0.0"
"0.52280556,0.16045202,0.0"
"0.54332961,0.16482697,0.0"
"0.57169138,0.17053315,0.0"
"0.60209216,0.17605924,0.0"
"0.63431215,0.18140515,0.0"
"0.66813151,0.18657080,0.0"
"0.70333043,0.19155610,0.0"
"0.73968909,0.19636096,0.0"
"0.77698767,0.20098531,0.0"
"0.81500635,0.20542905,0.0"
"0.85352530,0.20969210,0.0"
"0.89232471,0.21377437,0.0"
"0.93118476,0.21767579,0.0"
"0.96988562,0.22139626,0.0"
"1.00820748,0.22493569,0.0"
"1.04593051,0.22829401,0.0"
"1.17025828,0.23973149,0.0"
"1.32277078,0.25377370,0.0"
"1.48650467,0.26746418,0.0"
"1.64449665,0.27784652,0.0"
"1.77978338,0.28196429,0.0"
"1.89426301,0.29305143,0.0"
"2.00348104,0.31949000,0.0"
"2.11094521,0.35104572,0.0"
"2.22016324,0.37748429,0.0"
"2.33464287,0.38857143,0.0"
"2.00348104,0.51389000,0.0"
"1.89426301,0.56185143,0.0"
"1.77978338,0.58196429,0.0"
"1.64177739,0.57772780,0.0"
"1.47730103,0.56706234,0.0"
"1.30582770,0.55303394,0.0"
"1.14683082,0.53870863,0.0"
"1.01978378,0.52715242,0.0"
"0.98153267,0.52371518,0.0"
"0.94173216,0.51995476,0.0"
"0.90076053,0.51589492,0.0"
"0.85899600,0.51155943,0.0"
"0.81681683,0.50697205,0.0"
"0.77460127,0.50215653,0.0"
"0.73272756,0.49713665,0.0"
"0.69157394,0.49193617,0.0"
"0.65151867,0.48657884,0.0"
"0.61293999,0.48108844,0.0"
"0.57621615,0.47548871,0.0"
"0.54172539,0.46980343,0.0"
"0.50984596,0.46405635,0.0"
"0.48095611,0.45827125,0.0"
"0.46093220,0.45343151,0.0"
"0.44107153,0.44751146,0.0"
"0.42141184,0.44059718,0.0"
"0.40199090,0.43277476,0.0"
"0.38284645,0.42413029,0.0"
"0.36401626,0.41474984,0.0"
"0.34553808,0.40471951,0.0"
"0.32744967,0.39412539,0.0"
"0.30978878,0.38305355,0.0"
"0.29259317,0.37159009,0.0"
"0.27590060,0.35982109,0.0"
"0.25974881,0.34783264,0.0"
"0.24417558,0.33571082,0.0"
"0.22921865,0.32354171,0.0"
"0.21491577,0.31141142,0.0"
"0.20130472,0.29940601,0.0"
"0.18842323,0.28761158,0.0"
"0.17630907,0.27611422,0.0"
"0.16500000,0.26500000,0.0"
"0.15775734,0.25651040,0.0"
"0.15198500,0.24707259,0.0"
"0.14776292,0.23687959,0.0"
"0.14517105,0.22612439,0.0"
"0.14428932,0.21500000,0.0"
"0.14517105,0.20387561,0.0"
