"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[i] (m/s)"
-3.7800000000000002,20.217849731445312
-3.84,20.225976943969727
-3.9000000000000004,20.234590530395508
-3.96,20.237335205078125
-4.0200000000000005,20.243722915649414
-4.08,20.25586700439453
-4.14,20.262874603271484
-4.199999999999999,20.266176223754883
-4.26,20.273557662963867
-4.32,20.277830123901367
-4.38,20.286088943481445
-4.4399999999999995,20.29990577697754
-4.5,20.304351806640625
-4.5600000000000005,20.298717498779297
-4.62,20.30091094970703
-4.68,20.302148818969727
-4.74,20.308988571166992
-4.800000000000001,20.310827255249023
-4.86,20.316768646240234
-4.92,20.325197219848633
-4.9799999999999995,20.32756233215332
-5.04,20.326852798461914
-5.1,20.33464813232422
-5.16,20.337011337280273
-5.22,20.33925437927246
-5.28,20.346420288085938
-5.34,20.344877243041992
-5.4,20.346508026123047
-5.46,20.353092193603516
-5.5200000000000005,20.354942321777344
-5.58,20.353975296020508
-5.64,20.361286163330078
-5.699999999999999,20.363012313842773
-5.76,20.368471145629883
-5.82,20.368457794189453
-5.88,20.36223793029785
-5.9399999999999995,20.361467361450195
-6.0,20.35854148864746
-1.98,19.943635940551758
-2.04,19.957487106323242
-2.0999999999999996,19.975252151489258
-2.16,19.988988876342773
-2.2199999999999998,19.997547149658203
-2.2800000000000002,20.012672424316406
-2.34,20.026351928710938
-2.4000000000000004,20.038105010986328
-2.46,20.050710678100586
-2.52,20.055009841918945
-2.58,20.068897247314453
-2.64,20.078927993774414
-2.7,20.093215942382812
-2.7600000000000002,20.101919174194336
-2.82,20.116954803466797
-2.88,20.126127243041992
-2.94,20.137624740600586
-3.0,20.15297508239746
-3.06,20.161937713623047
-3.12,20.1738338470459
-3.18,20.182662963867188
-3.24,20.19075584411621
-3.3000000000000003,20.19489097595215
-3.3600000000000003,20.209354400634766
-3.42,20.218524932861328
-3.4799999999999995,20.22743034362793
-3.54,20.233352661132812
-3.5999999999999996,20.244585037231445
-3.66,20.226886749267578
-3.7199999999999998,20.215312957763672
0.0,20.34896469116211
-0.06,20.3312931060791
-0.12,20.28141975402832
-0.18,20.234790802001953
-0.24,20.18352699279785
-0.30000000000000004,20.117971420288086
-0.36,20.059640884399414
-0.42000000000000004,19.988265991210938
-0.48,19.869997024536133
-0.54,19.731462478637695
-0.6000000000000001,19.67519187927246
-0.66,19.640758514404297
-0.72,19.487648010253906
-0.78,18.008480072021484
-0.8400000000000001,15.967573165893555
-0.8999999999999999,15.154766082763672
-0.96,15.009191513061523
-1.02,15.582600593566895
-1.08,16.472694396972656
-1.1400000000000001,17.547578811645508
-1.2000000000000002,19.12398338317871
-1.26,19.82228660583496
-1.32,19.924081802368164
-1.3800000000000001,19.918468475341797
-1.44,19.94023895263672
-1.5,19.9422607421875
-1.56,19.883316040039062
-1.62,19.84549331665039
-1.6800000000000002,19.857126235961914
-1.7399999999999998,19.875904083251953
-1.7999999999999998,19.890487670898438
-1.8599999999999999,19.90467643737793
-1.92,19.92137336730957
