"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-3.7800000000000002,-0.7529153227806091
-3.84,-0.7357261180877686
-3.9000000000000004,-0.7186560034751892
-3.96,-0.6960670351982117
-4.0200000000000005,-0.6790921688079834
-4.08,-0.656570553779602
-4.14,-0.6398434042930603
-4.199999999999999,-0.6177574992179871
-4.26,-0.6012345552444458
-4.32,-0.5793944001197815
-4.38,-0.5630843043327332
-4.4399999999999995,-0.5414741039276123
-4.5,-0.5234448313713074
-4.5600000000000005,-0.502674400806427
-4.62,-0.4849912226200104
-4.68,-0.46454474329948425
-4.74,-0.4428364336490631
-4.800000000000001,-0.4318067729473114
-4.86,-0.41270944476127625
-4.92,-0.39093342423439026
-4.9799999999999995,-0.3768070340156555
-5.04,-0.3556879460811615
-5.1,-0.33471783995628357
-5.16,-0.32076993584632874
-5.22,-0.3068583011627197
-5.28,-0.28608623147010803
-5.34,-0.2653254568576813
-5.4,-0.25154909491539
-5.46,-0.23097386956214905
-5.5200000000000005,-0.2172730714082718
-5.58,-0.19672591984272003
-5.64,-0.17627279460430145
-5.699999999999999,-0.16263528168201447
-5.76,-0.14222456514835358
-5.82,-0.1286049485206604
-5.88,-0.10817786306142807
-5.9399999999999995,-0.08781284093856812
-6.0,-0.07423268258571625
-1.98,-1.355497121810913
-2.04,-1.3373786211013794
-2.0999999999999996,-1.313867211341858
-2.16,-1.2904127836227417
-2.2199999999999998,-1.2728278636932373
-2.2800000000000002,-1.250033974647522
-2.34,-1.227460265159607
-2.4000000000000004,-1.2107888460159302
-2.46,-1.1874476671218872
-2.52,-1.1702011823654175
-2.58,-1.1483591794967651
-2.64,-1.1308943033218384
-2.7,-1.108439326286316
-2.7600000000000002,-1.0908222198486328
-2.82,-1.0680279731750488
-2.88,-1.0509395599365234
-2.94,-1.0280817747116089
-3.0,-1.00965416431427
-3.06,-0.9897955656051636
-3.12,-0.9693567752838135
-3.18,-0.9518919587135315
-3.24,-0.9349011182785034
-3.3000000000000003,-0.91289222240448
-3.3600000000000003,-0.8909039497375488
-3.42,-0.874754786491394
-3.4799999999999995,-0.8587557077407837
-3.54,-0.8379871845245361
-3.5999999999999996,-0.8167409896850586
-3.66,-0.7946831583976746
-3.7199999999999998,-0.776614248752594
0.0,-2.677258014678955
-0.06,-2.679041862487793
-0.12,-2.6668195724487305
-0.18,-2.662311315536499
-0.24,-2.6559131145477295
-0.30000000000000004,-2.6354920864105225
-0.36,-2.6344025135040283
-0.42000000000000004,-2.6077358722686768
-0.48,-2.590508222579956
-0.54,-2.578021287918091
-0.6000000000000001,-2.548567295074463
-0.66,-2.5180563926696777
-0.72,-2.4878387451171875
-0.78,-2.336697578430176
-0.8400000000000001,-2.0654470920562744
-0.8999999999999999,-1.881907343864441
-0.96,-1.7043401002883911
-1.02,-1.578569769859314
-1.08,-1.549860954284668
-1.1400000000000001,-1.5600782632827759
-1.2000000000000002,-1.6375148296356201
-1.26,-1.6750258207321167
-1.32,-1.6535769701004028
-1.3800000000000001,-1.6191279888153076
-1.44,-1.5890498161315918
-1.5,-1.567513108253479
-1.56,-1.5340604782104492
-1.62,-1.5001859664916992
-1.6800000000000002,-1.4712777137756348
-1.7399999999999998,-1.4512349367141724
-1.7999999999999998,-1.4239500761032104
-1.8599999999999999,-1.4049431085586548
-1.92,-1.3797515630722046
