"Iteration","CpT_flap2 Monitor: CpT_flap2 Monitor"
1.0,4.870289973265519
2.0,3.475703214654177
3.0,0.5899563200504376
4.0,-0.3944501340323329
5.0,-0.4475441917495221
6.0,-0.6627172456601158
7.0,-0.6862621705938716
8.0,-0.8059401256248805
9.0,-0.870059560528837
10.0,-0.8116492498985777
11.0,-0.7901797445556168
12.0,-0.5633566667168891
13.0,-0.46531073769248155
14.0,-0.33901357480930433
15.0,-0.21382352505509997
16.0,-0.19068864697340268
17.0,-0.07956294467117261
18.0,-0.07454194239014196
19.0,-0.07436316866123183
20.0,-0.13239561660955212
21.0,-0.14757885847946817
22.0,-0.1627393189148613
23.0,-0.315709520813103
24.0,-0.3250590788150055
25.0,-0.32966215782712593
26.0,-0.3292859231599179
27.0,-0.3251152680949447
28.0,-0.3241664576274831
29.0,-0.31469780234596356
30.0,-0.3072190987438295
31.0,-0.289512717163449
32.0,-0.2708437790306108
33.0,-0.2527127637838446
34.0,-0.24341398765255143
35.0,-0.22709354725119896
36.0,-0.21984941245637357
37.0,-0.21337859187823827
38.0,-0.20451514977925672
39.0,-0.20217520720711898
40.0,-0.2015309253745599
41.0,-0.20208569706499677
42.0,-0.20402325546480812
43.0,-0.20690432640871972
44.0,-0.2105530831802813
45.0,-0.21867319372690622
46.0,-0.22386441629875414
47.0,-0.22954450369488985
48.0,-0.2398833336765818
49.0,-0.245073594688307
50.0,-0.24941343403914565
51.0,-0.2555081752772566
52.0,-0.25765047997039003
53.0,-0.25885267143781715
54.0,-0.25898593565153327
55.0,-0.25746011799266233
56.0,-0.255170174087318
57.0,-0.2518089725215376
58.0,-0.24749751327916691
59.0,-0.24268965774231163
60.0,-0.237561885186076
61.0,-0.23246176268042495
62.0,-0.2275470739442
63.0,-0.22305099543624032
64.0,-0.21934440912151007
65.0,-0.21646017340814472
66.0,-0.21402425479837772
67.0,-0.21226065830261695
68.0,-0.21103345770802073
69.0,-0.21001587912347053
70.0,-0.20927930271505593
71.0,-0.20875677267825266
72.0,-0.20810806050942873
73.0,-0.20828421433944383
74.0,-0.20867351831256686
75.0,-0.2091026276223301
76.0,-0.20976628650825535
77.0,-0.2104421406202399
78.0,-0.20964796690661494
79.0,-0.20734008760806502
80.0,-0.20170341996350738
81.0,-0.19550596038221968
82.0,-0.1881527455324028
83.0,-0.1809416119121197
84.0,-0.17377481030454645
85.0,-0.16674045633526757
86.0,-0.16032572820346988
87.0,-0.15206612361495747
88.0,-0.14872219214348642
89.0,-0.14447725344291323
90.0,-0.14225922029612273
91.0,-0.13901920261865233
92.0,-0.1388994227605874
93.0,-0.1397511608696773
94.0,-0.14253921513094467
95.0,-0.14471804104094485
96.0,-0.15047577605031898
97.0,-0.15416545312815955
98.0,-0.16233425545410304
99.0,-0.1684731149300585
