"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-0.48,-1.981166958808899
-0.54,-1.966952919960022
-0.6000000000000001,-1.9563052654266357
-0.66,-1.9291702508926392
-0.72,-1.8237552642822266
-0.78,-1.6321789026260376
-0.8400000000000001,-1.3821039199829102
-0.8999999999999999,-1.2069587707519531
-0.96,-1.143235206604004
-1.02,-1.1866806745529175
-1.08,-1.3503347635269165
-1.1400000000000001,-1.6073896884918213
-1.2000000000000002,-1.6516504287719727
-1.26,-1.6462488174438477
-1.32,-1.630479097366333
-1.3800000000000001,-1.6095669269561768
-1.44,-1.5984337329864502
-1.5,-1.5732593536376953
-1.56,-1.5504088401794434
-1.62,-1.5335335731506348
-1.6800000000000002,-1.5195642709732056
-1.7399999999999998,-1.501596212387085
-1.7999999999999998,-1.4809528589248657
-1.8599999999999999,-1.460549235343933
-1.92,-1.4346567392349243
-1.98,-1.4182007312774658
-2.04,-1.4007490873336792
-2.0999999999999996,-1.371825933456421
-2.16,-1.3521339893341064
-2.2199999999999998,-1.327621340751648
-2.2800000000000002,-1.306367039680481
-2.34,-1.2854335308074951
-2.4000000000000004,-1.2639394998550415
-2.46,-1.2422153949737549
-2.52,-1.2258095741271973
-2.58,-1.2040027379989624
-2.64,-1.1821330785751343
-2.7,-1.159927248954773
-2.7600000000000002,-1.1361005306243896
-2.82,-1.112982153892517
-2.88,-1.0947942733764648
-2.94,-1.0653269290924072
-3.0,-1.0473463535308838
-3.06,-1.0249896049499512
-3.12,-1.0071359872817993
-3.18,-0.9787509441375732
-3.24,-0.957271158695221
-3.3000000000000003,-0.9398396015167236
-3.3600000000000003,-0.9183878898620605
-3.42,-0.8901244401931763
-3.4799999999999995,-0.872509241104126
-3.54,-0.8512520790100098
-3.5999999999999996,-0.8341118693351746
-3.66,-0.8139140605926514
-3.7199999999999998,-0.7871820330619812
-3.7800000000000002,-0.7672099471092224
-3.84,-0.7473796606063843
-3.9000000000000004,-0.7306682467460632
-3.96,-0.7110792994499207
-4.0200000000000005,-0.6847201585769653
-4.08,-0.6654595136642456
-4.14,-0.6490070223808289
-4.199999999999999,-0.6305514574050903
-4.26,-0.6106512546539307
-4.32,-0.5909850001335144
-4.38,-0.5667698979377747
-4.4399999999999995,-0.5535686016082764
-4.5,-0.5325861573219299
-4.5600000000000005,-0.5164039731025696
-4.62,-0.48883670568466187
-4.68,-0.47040849924087524
-4.74,-0.4587828516960144
-4.800000000000001,-0.4374678432941437
-4.86,-0.41906994581222534
-4.92,-0.4019942283630371
-4.9799999999999995,-0.38505640625953674
-5.04,-0.35921546816825867
-5.1,-0.3425058126449585
-5.16,-0.3249875009059906
-5.22,-0.3075712323188782
-5.28,-0.29090625047683716
-5.34,-0.2737240195274353
-5.4,-0.24841547012329102
-5.46,-0.2314016968011856
-5.5200000000000005,-0.21504443883895874
-5.58,-0.1984606236219406
-5.64,-0.1818714141845703
-5.699999999999999,-0.15731260180473328
-5.76,-0.1492311656475067
-5.82,-0.12422891706228256
-5.88,-0.10753536224365234
-5.9399999999999995,-0.09092205762863159
-6.0,-0.07436640560626984
0.0,-2.0577054023742676
-0.06,-2.064455509185791
-0.12,-2.0538129806518555
-0.18,-2.0602879524230957
-0.24,-2.0389046669006348
-0.30000000000000004,-2.0357608795166016
-0.36,-2.0273172855377197
-0.42000000000000004,-2.007995128631592
