"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-0.42000000000000004,-4.33176851272583
-0.48,-4.489546298980713
-0.54,-4.693504333496094
-0.6000000000000001,-4.862255573272705
-0.66,-5.032233715057373
-0.72,-5.3049163818359375
-0.78,-5.4740800857543945
-0.8400000000000001,-5.723335266113281
-0.8999999999999999,-5.845319747924805
-0.96,-5.961020469665527
-1.02,-6.08552885055542
-1.08,-6.20468807220459
-1.1400000000000001,-6.2897210121154785
-1.2000000000000002,-6.365944862365723
-1.26,-6.442890644073486
-1.32,-6.618815898895264
-1.3800000000000001,-6.7364654541015625
-1.44,-6.902295112609863
-1.5,-7.030731201171875
-1.56,-7.23261833190918
-1.62,-7.3968915939331055
-1.6800000000000002,-7.704365253448486
-1.7399999999999998,-8.12162971496582
-1.7999999999999998,-8.188986778259277
-1.8599999999999999,-7.292735576629639
-1.92,-5.790648460388184
-1.98,-4.819653511047363
-2.04,-4.546772480010986
-2.0999999999999996,-4.135636806488037
-2.16,-3.8837976455688477
-2.2199999999999998,-3.6228485107421875
-2.2800000000000002,-3.408897638320923
-2.34,-3.140418529510498
-2.4000000000000004,-2.9672818183898926
-2.46,-2.807389974594116
-2.52,-2.663616418838501
-2.58,-2.5099682807922363
-2.64,-2.3870792388916016
-2.7,-2.2615199089050293
-2.7600000000000002,-2.163691282272339
-2.82,-2.0386030673980713
-2.88,-1.951821208000183
-2.94,-1.8590741157531738
-3.0,-1.7888014316558838
-3.06,-1.72049880027771
-3.12,-1.63194739818573
-3.18,-1.5735591650009155
-3.24,-1.5143437385559082
-3.3000000000000003,-1.4647276401519775
-3.3600000000000003,-1.4116088151931763
-3.42,-1.3648169040679932
-3.4799999999999995,-1.321079969406128
-3.54,-1.2813987731933594
-3.5999999999999996,-1.2382732629776
-3.66,-1.1831616163253784
-3.7199999999999998,-1.1351441144943237
-3.7800000000000002,-1.0880300998687744
-3.84,-1.0497550964355469
-3.9000000000000004,-1.0094836950302124
-3.96,-0.9733048677444458
-4.0200000000000005,-0.9346331357955933
-4.08,-0.900346040725708
-4.14,-0.8634235262870789
-4.199999999999999,-0.8303095102310181
-4.26,-0.7948721647262573
-4.32,-0.7634739875793457
-4.38,-0.7297502160072327
-4.4399999999999995,-0.6957204341888428
-4.5,-0.6650202870368958
-4.5600000000000005,-0.6358011364936829
-4.62,-0.6113112568855286
-4.68,-0.5785819292068481
-4.74,-0.556037187576294
-4.800000000000001,-0.5310871005058289
-4.86,-0.5044540762901306
-4.92,-0.477517306804657
-4.9799999999999995,-0.45743492245674133
-5.04,-0.43052807450294495
-5.1,-0.41261735558509827
-5.16,-0.39124467968940735
-5.22,-0.3619597256183624
-5.28,-0.3469429612159729
-5.34,-0.3268031179904938
-5.4,-0.3007579743862152
-5.46,-0.2775336802005768
-5.5200000000000005,-0.2604575753211975
-5.58,-0.23175977170467377
-5.64,-0.20775753259658813
-5.699999999999999,-0.18920139968395233
-5.76,-0.17579512298107147
-5.82,-0.14891521632671356
-5.88,-0.12216750532388687
-5.9399999999999995,-0.1088983491063118
-6.0,-0.08817454427480698
0.0,-3.4114036560058594
-0.06,-3.5048162937164307
-0.12,-3.6291184425354004
-0.18,-3.7841129302978516
-0.24,-3.940062999725342
-0.30000000000000004,-4.038677215576172
-0.36,-4.143334865570068
