"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[i] (m/s)"
0.0,19.979084014892578
-0.06,19.951528549194336
-0.12,19.91984748840332
-0.18,19.88069725036621
-0.24,19.81680679321289
-0.30000000000000004,19.751035690307617
-0.36,19.681493759155273
-0.42000000000000004,19.616771697998047
-0.48,19.54984474182129
-0.54,19.507352828979492
-0.6000000000000001,19.382604598999023
-0.66,19.26059341430664
-0.72,18.60124969482422
-0.78,16.68144989013672
-0.8400000000000001,14.908166885375977
-0.8999999999999999,14.185589790344238
-0.96,15.042998313903809
-1.02,16.925031661987305
-1.08,19.069597244262695
-1.1400000000000001,20.01142120361328
-1.2000000000000002,20.073408126831055
-1.26,20.064697265625
-1.32,20.060428619384766
-1.3800000000000001,20.047639846801758
-1.44,20.043338775634766
-1.5,20.0338077545166
-1.56,20.0067081451416
-1.62,19.99776268005371
-1.6800000000000002,19.99720573425293
-1.7399999999999998,19.99981689453125
-1.7999999999999998,19.99170684814453
-1.8599999999999999,19.989473342895508
-1.92,19.99334144592285
-1.98,19.998443603515625
-2.04,19.99237060546875
-2.0999999999999996,19.996536254882812
-2.16,19.996356964111328
-2.2199999999999998,20.00171661376953
-2.2800000000000002,19.998075485229492
-2.34,20.005474090576172
-2.4000000000000004,20.009735107421875
-2.46,20.014272689819336
-2.52,20.01922035217285
-2.58,20.028276443481445
-2.64,20.03252601623535
-2.7,20.032773971557617
-2.7600000000000002,20.038047790527344
-2.82,20.047901153564453
-2.88,20.053211212158203
-2.94,20.055971145629883
-3.0,20.063465118408203
-3.06,20.067062377929688
-3.12,20.074298858642578
-3.18,20.085622787475586
-3.24,20.09067153930664
-3.3000000000000003,20.1005859375
-3.3600000000000003,20.097272872924805
-3.42,20.10602378845215
-3.4799999999999995,20.11852264404297
-3.54,20.120988845825195
-3.5999999999999996,20.123788833618164
-3.66,20.134233474731445
-3.7199999999999998,20.138099670410156
-3.7800000000000002,20.1426944732666
-3.84,20.14795684814453
-3.9000000000000004,20.15361785888672
-3.96,20.156375885009766
-4.0200000000000005,20.168718338012695
-4.08,20.177555084228516
-4.14,20.183908462524414
-4.199999999999999,20.187910079956055
-4.26,20.19405174255371
-4.32,20.204296112060547
-4.38,20.209232330322266
-4.4399999999999995,20.212858200073242
-4.5,20.2218017578125
-4.5600000000000005,20.223440170288086
-4.62,20.229780197143555
-4.68,20.232202529907227
-4.74,20.244468688964844
-4.800000000000001,20.239511489868164
-4.86,20.243200302124023
-4.92,20.251325607299805
-4.9799999999999995,20.262897491455078
-5.04,20.260887145996094
-5.1,20.26250457763672
-5.16,20.265459060668945
-5.22,20.269996643066406
-5.28,20.280508041381836
-5.34,20.28170394897461
-5.4,20.28342628479004
-5.46,20.283748626708984
-5.5200000000000005,20.289329528808594
-5.58,20.29107093811035
-5.64,20.296939849853516
-5.699999999999999,20.297151565551758
-5.76,20.300037384033203
-5.82,20.30068016052246
-5.88,20.303064346313477
-5.9399999999999995,20.300945281982422
-6.0,20.289352416992188
