"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-2.0653939247131348
-0.06,-2.0633788108825684
-0.12,-2.059927463531494
-0.18,-2.0554144382476807
-0.24,-2.0453219413757324
-0.30000000000000004,-2.0339224338531494
-0.36,-2.021132230758667
-0.42000000000000004,-2.007081985473633
-0.48,-1.9961189031600952
-0.54,-1.9887216091156006
-0.6000000000000001,-1.968072533607483
-0.66,-1.9432659149169922
-0.72,-1.9008010625839233
-0.78,-1.7329809665679932
-0.8400000000000001,-1.5329673290252686
-0.8999999999999999,-1.3681421279907227
-0.96,-1.3740499019622803
-1.02,-1.5081840753555298
-1.08,-1.716334581375122
-1.1400000000000001,-1.8084114789962769
-1.2000000000000002,-1.801774501800537
-1.26,-1.7810834646224976
-1.32,-1.7605193853378296
-1.3800000000000001,-1.74165678024292
-1.44,-1.7197258472442627
-1.5,-1.6969586610794067
-1.56,-1.6742914915084839
-1.62,-1.6508220434188843
-1.6800000000000002,-1.6268032789230347
-1.7399999999999998,-1.5995060205459595
-1.7999999999999998,-1.5791168212890625
-1.8599999999999999,-1.5625948905944824
-1.92,-1.5341135263442993
-1.98,-1.5057357549667358
-2.04,-1.4836468696594238
-2.0999999999999996,-1.4548828601837158
-2.16,-1.4377251863479614
-2.2199999999999998,-1.4090452194213867
-2.2800000000000002,-1.3858144283294678
-2.34,-1.3581581115722656
-2.4000000000000004,-1.335376501083374
-2.46,-1.3135701417922974
-2.52,-1.2918533086776733
-2.58,-1.2615634202957153
-2.64,-1.2400261163711548
-2.7,-1.2140511274337769
-2.7600000000000002,-1.1927123069763184
-2.82,-1.1632806062698364
-2.88,-1.1422719955444336
-2.94,-1.115922451019287
-3.0,-1.0945206880569458
-3.06,-1.0690813064575195
-3.12,-1.0489674806594849
-3.18,-1.0216882228851318
-3.24,-1.0026408433914185
-3.3000000000000003,-0.9768730998039246
-3.3600000000000003,-0.95522540807724
-3.42,-0.9290130138397217
-3.4799999999999995,-0.9096616506576538
-3.54,-0.8900863528251648
-3.5999999999999996,-0.8693832755088806
-3.66,-0.8371780514717102
-3.7199999999999998,-0.8172311186790466
-3.7800000000000002,-0.7977057695388794
-3.84,-0.7785364389419556
-3.9000000000000004,-0.7597047686576843
-3.96,-0.7331002354621887
-4.0200000000000005,-0.7130360007286072
-4.08,-0.6877352595329285
-4.14,-0.6705607175827026
-4.199999999999999,-0.6454232335090637
-4.26,-0.6283713579177856
-4.32,-0.6086795926094055
-4.38,-0.5897758603096008
-4.4399999999999995,-0.5640543699264526
-4.5,-0.5458964705467224
-4.5600000000000005,-0.5270140767097473
-4.62,-0.5064355731010437
-4.68,-0.48583075404167175
-4.74,-0.4667832851409912
-4.800000000000001,-0.4482085108757019
-4.86,-0.42898571491241455
-4.92,-0.4089479446411133
-4.9799999999999995,-0.39002975821495056
-5.04,-0.3740784227848053
-5.1,-0.35579758882522583
-5.16,-0.33606380224227905
-5.22,-0.3180142343044281
-5.28,-0.294442355632782
-5.34,-0.2762662470340729
-5.4,-0.2544355094432831
-5.46,-0.24327048659324646
-5.5200000000000005,-0.22119076550006866
-5.58,-0.20372608304023743
-5.64,-0.18522892892360687
-5.699999999999999,-0.16767685115337372
-5.76,-0.1489974409341812
-5.82,-0.12828922271728516
-5.88,-0.10715258121490479
-5.9399999999999995,-0.09622401744127274
-6.0,-0.0775035172700882
