0.99443030,-0.10539631,0.0
0.98541677,-0.09993301,0.0
0.97638343,-0.09450146,0.0
0.96732895,-0.08910456,0.0
0.95825198,-0.08374524,0.0
0.94915118,-0.07842642,0.0
0.94002521,-0.07315101,0.0
0.93087272,-0.06792194,0.0
0.92169239,-0.06274211,0.0
0.91248285,-0.05761446,0.0
0.90324278,-0.05254190,0.0
0.89397091,-0.04752724,0.0
0.88466694,-0.04257173,0.0
0.87533132,-0.03767548,0.0
0.86596452,-0.03283856,0.0
0.85656699,-0.02806105,0.0
0.84713920,-0.02334302,0.0
0.83768160,-0.01868456,0.0
0.82819468,-0.01408573,0.0
0.81867887,-0.00954661,0.0
0.80913465,-0.00506728,0.0
0.79956247,-0.00064784,0.0
0.78996259,0.00371111,0.0
0.78033506,0.00800846,0.0
0.77067993,0.01224306,0.0
0.76099724,0.01641377,0.0
0.75128704,0.02051942,0.0
0.74154938,0.02455889,0.0
0.73178429,0.02853102,0.0
0.72199182,0.03243467,0.0
0.71217202,0.03626868,0.0
0.70232494,0.04003196,0.0
0.69245092,0.04372403,0.0
0.68255047,0.04734495,0.0
0.67262414,0.05089480,0.0
0.66267247,0.05437367,0.0
0.65269600,0.05778163,0.0
0.64269528,0.06111876,0.0
0.63267083,0.06438515,0.0
0.62262321,0.06758086,0.0
0.61255295,0.07070599,0.0
0.60246054,0.07376029,0.0
0.59234612,0.07674156,0.0
0.58220970,0.07964676,0.0
0.57205127,0.08247284,0.0
0.56187084,0.08521678,0.0
0.55166840,0.08787555,0.0
0.54144396,0.09044610,0.0
0.53119752,0.09292540,0.0
0.52092908,0.09531041,0.0
0.51063864,0.09759812,0.0
0.50032655,0.09978685,0.0
0.48999383,0.10187768,0.0
0.47964159,0.10387200,0.0
0.46927094,0.10577121,0.0
0.45888298,0.10757669,0.0
0.44847882,0.10928986,0.0
0.43805956,0.11091209,0.0
0.42762632,0.11244480,0.0
0.41718020,0.11388937,0.0
0.40672226,0.11524687,0.0
0.39625328,0.11651526,0.0
0.38577383,0.11769081,0.0
0.37528450,0.11876978,0.0
0.36478586,0.11974843,0.0
0.35427851,0.12062300,0.0
0.34376302,0.12138976,0.0
0.33323997,0.12204496,0.0
0.32270995,0.12258485,0.0
0.31217355,0.12300571,0.0
0.30163173,0.12330442,0.0
0.29108626,0.12347920,0.0
0.28053898,0.12352838,0.0
0.26999174,0.12345033,0.0
0.25944639,0.12324340,0.0
0.24890478,0.12290592,0.0
0.23836875,0.12243627,0.0
0.22784015,0.12183277,0.0
0.21732082,0.12109379,0.0
0.20681270,0.12021723,0.0
0.19631854,0.11919598,0.0
0.18584164,0.11801978,0.0
0.17538528,0.11667832,0.0
0.16495279,0.11516131,0.0
0.15454765,0.11345879,0.0
0.14417491,0.11156340,0.0
0.13384024,0.10946887,0.0
0.12354932,0.10716894,0.0
0.11330783,0.10465734,0.0
0.10312258,0.10192587,0.0
0.09300784,0.09895342,0.0
0.08298092,0.09571352,0.0
0.07305981,0.09216858,0.0
0.06326377,0.08826053,0.0
0.05361578,0.08392989,0.0
0.04419106,0.07912852,0.0
0.03510419,0.07381691,0.0
0.02646353,0.06792216,0.0
0.01831269,0.06106880,0.0
0.01096629,0.05289564,0.0
0.00564037,0.04355537,0.0
0.00371206,0.03329783,0.0
0.00587616,0.02274906,0.0
0.01141828,0.01331208,0.0
0.01943197,0.00633424,0.0
0.02882455,0.00152319,0.0
0.03877538,-0.00200474,0.0
0.04904276,-0.00452538,0.0
0.05945318,-0.00625534,0.0
0.06993752,-0.00736806,0.0
0.08045974,-0.00802087,0.0
0.09099749,-0.00832183,0.0
0.10154026,-0.00833643,0.0
0.11208009,-0.00811778,0.0
0.12261417,-0.00769288,0.0
0.13314047,-0.00708489,0.0
0.14365694,-0.00631700,0.0
0.15416155,-0.00541233,0.0
0.16465381,-0.00439194,0.0
0.17513530,-0.00327406,0.0
0.18560776,-0.00207666,0.0
0.19607295,-0.00081773,0.0
0.20653257,0.00048499,0.0
0.21698797,0.00181931,0.0
0.22744010,0.00317828,0.0
0.23788990,0.00455519,0.0
0.24833831,0.00594328,0.0
0.25878627,0.00733584,0.0
0.26923471,0.00872613,0.0
0.27968460,0.01010742,0.0
0.29013685,0.01147298,0.0
0.30059242,0.01281607,0.0
0.31105219,0.01413005,0.0
0.32151663,0.01540906,0.0
0.33198601,0.01664759,0.0
0.34246057,0.01784014,0.0
0.35294059,0.01898122,0.0
0.36342631,0.02006534,0.0
0.37391800,0.02108699,0.0
0.38441591,0.02204069,0.0
0.39492030,0.02292094,0.0
0.40543143,0.02372224,0.0
0.41594935,0.02443981,0.0
0.42647339,0.02507117,0.0
0.43700276,0.02561434,0.0
0.44753665,0.02606733,0.0
0.45807425,0.02642814,0.0
0.46861477,0.02669480,0.0
0.47915740,0.02686531,0.0
0.48970134,0.02693767,0.0
0.50024579,0.02690991,0.0
0.51078992,0.02678004,0.0
0.52133268,0.02654611,0.0
0.53187273,0.02620624,0.0
0.54240870,0.02575854,0.0
0.55293927,0.02520113,0.0
0.56346307,0.02453212,0.0
0.57397875,0.02374963,0.0
0.58448497,0.02285177,0.0
0.59498038,0.02183665,0.0
0.60546363,0.02070240,0.0
0.61593338,0.01944757,0.0
0.62638833,0.01807257,0.0
0.63682720,0.01657830,0.0
0.64724871,0.01496563,0.0
0.65765157,0.01323546,0.0
0.66803449,0.01138867,0.0
0.67839620,0.00942614,0.0
0.68873541,0.00734876,0.0
0.69905083,0.00515742,0.0
0.70934119,0.00285302,0.0
0.71960550,0.00043681,0.0
0.72984305,-0.00208958,0.0
0.74005315,-0.00472451,0.0
0.75023512,-0.00746632,0.0
0.76038827,-0.01031339,0.0
0.77051190,-0.01326405,0.0
0.78060532,-0.01631667,0.0
0.79066785,-0.01946961,0.0
0.80069880,-0.02272122,0.0
0.81069751,-0.02606984,0.0
0.82066363,-0.02951367,0.0
0.83059688,-0.03305089,0.0
0.84049700,-0.03667965,0.0
0.85036372,-0.04039814,0.0
0.86019678,-0.04420450,0.0
0.86999591,-0.04809692,0.0
0.87976085,-0.05207354,0.0
0.88949132,-0.05613255,0.0
0.89918706,-0.06027211,0.0
0.90884810,-0.06449003,0.0
0.91847545,-0.06878298,0.0
0.92807037,-0.07314737,0.0
0.93763408,-0.07757959,0.0
0.94716783,-0.08207606,0.0
0.95667284,-0.08663318,0.0
0.96615035,-0.09124736,0.0
0.97560161,-0.09591500,0.0
0.98502785,-0.10063252,0.0
0.99443030,-0.10539631,0.0
1.34575342,-0.58993938,0.0
1.34282950,-0.58316550,0.0
1.33988140,-0.57640169,0.0
1.33690717,-0.56964907,0.0
1.33390487,-0.56290875,0.0
1.33087255,-0.55618186,0.0
1.32780824,-0.54946951,0.0
1.32471002,-0.54277283,0.0
1.32157592,-0.53609295,0.0
1.31840399,-0.52943097,0.0
1.31519230,-0.52278802,0.0
1.31193896,-0.51616519,0.0
1.30864331,-0.50956307,0.0
1.30530557,-0.50298190,0.0
1.30192596,-0.49642192,0.0
1.29850472,-0.48988336,0.0
1.29504208,-0.48336644,0.0
1.29153827,-0.47687141,0.0
1.28799353,-0.47039848,0.0
1.28440808,-0.46394789,0.0
1.28078216,-0.45751987,0.0
1.27711600,-0.45111466,0.0
1.27340948,-0.44473271,0.0
1.26966221,-0.43837468,0.0
1.26587372,-0.43204124,0.0
1.26204358,-0.42573305,0.0
1.25817135,-0.41945081,0.0
1.25425660,-0.41319517,0.0
1.25029888,-0.40696680,0.0
1.24629775,-0.40076639,0.0
1.24225278,-0.39459460,0.0
1.23816354,-0.38845209,0.0
1.23403004,-0.38233926,0.0
1.22985259,-0.37625628,0.0
1.22563154,-0.37020334,0.0
1.22136723,-0.36418060,0.0
1.21706000,-0.35818824,0.0
1.21271019,-0.35222643,0.0
1.20831814,-0.34629535,0.0
1.20388420,-0.34039517,0.0
1.19940869,-0.33452607,0.0
1.19489182,-0.32868837,0.0
1.19033275,-0.32288340,0.0
1.18573026,-0.31711288,0.0
1.18108311,-0.31137856,0.0
1.17639008,-0.30568216,0.0
1.17164993,-0.30002541,0.0
1.16686144,-0.29441005,0.0
1.16202336,-0.28883781,0.0
1.15713448,-0.28331041,0.0
1.15219356,-0.27782959,0.0
1.14720012,-0.27239644,0.0
1.14215519,-0.26701075,0.0
1.13705996,-0.26167219,0.0
1.13191563,-0.25638040,0.0
1.12672339,-0.25113505,0.0
1.12148445,-0.24593578,0.0
1.11620000,-0.24078224,0.0
1.11087124,-0.23567409,0.0
1.10549937,-0.23061099,0.0
1.10008542,-0.22559275,0.0
1.09462902,-0.22062086,0.0
1.08912896,-0.21569767,0.0
1.08358408,-0.21082555,0.0
1.07799317,-0.20600689,0.0
1.07235506,-0.20124404,0.0
1.06666856,-0.19653938,0.0
1.06093247,-0.19189529,0.0
1.05514562,-0.18731414,0.0
1.04930681,-0.18279829,0.0
1.04341536,-0.17834991,0.0
1.03747152,-0.17397073,0.0
1.03147569,-0.16966245,0.0
1.02542824,-0.16542676,0.0
1.01932957,-0.16126535,0.0
1.01318006,-0.15717991,0.0
1.00698008,-0.15317213,0.0
1.00073004,-0.14924370,0.0
0.99443030,-0.14539631,0.0
0.98808112,-0.14163193,0.0
0.98168118,-0.13795575,0.0
0.97522821,-0.13437495,0.0
0.96871990,-0.13089675,0.0
0.96215394,-0.12752836,0.0
0.95552832,-0.12427687,0.0
0.94884290,-0.12114854,0.0
0.94209838,-0.11814924,0.0
0.93529546,-0.11528485,0.0
0.92843484,-0.11256126,0.0
0.92151707,-0.10998588,0.0
0.91454172,-0.10757657,0.0
0.90750792,-0.10535544,0.0
0.90041069,-0.10335123,0.0
0.89323744,-0.10160488,0.0
0.88597714,-0.10015965,0.0
0.87865315,-0.09907350,0.0
0.87131480,-0.09841549,0.0
0.86399431,-0.09827115,0.0
0.85656418,-0.09887235,0.0
0.84905727,-0.10055277,0.0
0.84222916,-0.10371880,0.0
0.83696667,-0.10878681,0.0
0.83392017,-0.11568167,0.0
0.83325155,-0.12331325,0.0
0.83499058,-0.13054522,0.0
0.83839538,-0.13710091,0.0
0.84263931,-0.14315129,0.0
0.84747255,-0.14875561,0.0
0.85270825,-0.15396701,0.0
0.85823659,-0.15885634,0.0
0.86397317,-0.16349874,0.0
0.86986140,-0.16794675,0.0
0.87586870,-0.17223347,0.0
0.88196897,-0.17638596,0.0
0.88814967,-0.18041848,0.0
0.89440023,-0.18434341,0.0
0.90071007,-0.18817315,0.0
0.90706866,-0.19192007,0.0
0.91346715,-0.19559597,0.0
0.91989908,-0.19921189,0.0
0.92635812,-0.20277880,0.0
0.93283798,-0.20630766,0.0
0.93933244,-0.20980929,0.0
0.94583732,-0.21329118,0.0
0.95235033,-0.21675768,0.0
0.95886929,-0.22021301,0.0
0.96539200,-0.22366138,0.0
0.97191626,-0.22710704,0.0
0.97843989,-0.23055418,0.0
0.98496067,-0.23400704,0.0
0.99147643,-0.23746984,0.0
0.99798496,-0.24094679,0.0
1.00448408,-0.24444205,0.0
1.01097166,-0.24795915,0.0
1.01744564,-0.25150135,0.0
1.02390391,-0.25507188,0.0
1.03034441,-0.25867397,0.0
1.03676504,-0.26231087,0.0
1.04316373,-0.26598582,0.0
1.04953839,-0.26970205,0.0
1.05588694,-0.27346281,0.0
1.06220729,-0.27727133,0.0
1.06849754,-0.28113036,0.0
1.07475630,-0.28504105,0.0
1.08098230,-0.28900420,0.0
1.08717428,-0.29302062,0.0
1.09333098,-0.29709112,0.0
1.09945114,-0.30121651,0.0
1.10553347,-0.30539759,0.0
1.11157673,-0.30963518,0.0
1.11757965,-0.31393009,0.0
1.12354094,-0.31828311,0.0
1.12945923,-0.32269493,0.0
1.13533297,-0.32716607,0.0
1.14116064,-0.33169705,0.0
1.14694070,-0.33628842,0.0
1.15267161,-0.34094069,0.0
1.15835184,-0.34565440,0.0
1.16397985,-0.35043007,0.0
1.16955411,-0.35526823,0.0
1.17507309,-0.36016941,0.0
1.18053544,-0.36513388,0.0
1.18594058,-0.37016088,0.0
1.19128815,-0.37524939,0.0
1.19657777,-0.38039839,0.0
1.20180906,-0.38560683,0.0
1.20698166,-0.39087370,0.0
1.21209520,-0.39619797,0.0
1.21714929,-0.40157862,0.0
1.22214356,-0.40701461,0.0
1.22707766,-0.41250493,0.0
1.23195153,-0.41804844,0.0
1.23676543,-0.42364393,0.0
1.24151962,-0.42929019,0.0
1.24621440,-0.43498601,0.0
1.25085002,-0.44073015,0.0
1.25542676,-0.44652140,0.0
1.25994490,-0.45235855,0.0
1.26440470,-0.45824038,0.0
1.26880645,-0.46416567,0.0
1.27315045,-0.47013321,0.0
1.27743722,-0.47614183,0.0
1.28166735,-0.48219038,0.0
1.28584143,-0.48827770,0.0
1.28996005,-0.49440263,0.0
1.29402380,-0.50056403,0.0
1.29803329,-0.50676074,0.0
1.30198909,-0.51299161,0.0
1.30589181,-0.51925547,0.0
1.30974203,-0.52555119,0.0
1.31354066,-0.53187752,0.0
1.31728963,-0.53823297,0.0
1.32099111,-0.54461601,0.0
1.32464726,-0.55102507,0.0
1.32826024,-0.55745861,0.0
1.33183222,-0.56391509,0.0
