"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-1.32,-2.19323992729187
-1.3800000000000001,-2.169722080230713
-1.44,-2.1373696327209473
-1.5,-2.114316463470459
-1.56,-2.0789732933044434
-1.62,-2.051370620727539
-1.6800000000000002,-2.030867576599121
-1.7399999999999998,-2.0048723220825195
-1.7999999999999998,-1.9700994491577148
-1.8599999999999999,-1.933171033859253
-1.92,-1.8984476327896118
-1.98,-1.8770577907562256
-2.04,-1.8444552421569824
-2.0999999999999996,-1.8128666877746582
-2.16,-1.7823479175567627
-2.2199999999999998,-1.747550368309021
-2.2800000000000002,-1.718572735786438
-2.34,-1.6897921562194824
-2.4000000000000004,-1.6549664735794067
-2.46,-1.6264218091964722
-2.52,-1.5939844846725464
-2.58,-1.5599557161331177
-2.64,-1.533987045288086
-2.7,-1.4995372295379639
-2.7600000000000002,-1.4732636213302612
-2.82,-1.4455442428588867
-2.88,-1.4139394760131836
-2.94,-1.3818563222885132
-3.0,-1.3453928232192993
-3.06,-1.3223973512649536
-3.12,-1.2883785963058472
-3.18,-1.2652782201766968
-3.24,-1.2303239107131958
-3.3000000000000003,-1.2074754238128662
-3.3600000000000003,-1.178824782371521
-3.42,-1.143450379371643
-3.4799999999999995,-1.1191883087158203
-3.54,-1.087219476699829
-3.5999999999999996,-1.0617460012435913
-3.66,-1.0315693616867065
-3.7199999999999998,-1.0076440572738647
-3.7800000000000002,-0.9825305342674255
-3.84,-0.9568694829940796
-3.9000000000000004,-0.9304198622703552
-3.96,-0.9006773829460144
-4.0200000000000005,-0.8743281960487366
-4.08,-0.8436274528503418
-4.14,-0.8177302479743958
-4.199999999999999,-0.8002992868423462
-4.26,-0.774765133857727
-4.32,-0.7448768615722656
-4.38,-0.7197737693786621
-4.4399999999999995,-0.6948947310447693
-4.5,-0.6710090637207031
-4.5600000000000005,-0.652964174747467
-4.62,-0.6262836456298828
-4.68,-0.6008323431015015
-4.74,-0.5767876505851746
-4.800000000000001,-0.5520066618919373
-4.86,-0.5224359631538391
-4.92,-0.5033854246139526
-4.9799999999999995,-0.47334450483322144
-5.04,-0.46216344833374023
-5.1,-0.43057143688201904
-5.16,-0.40576794743537903
-5.22,-0.3771481513977051
-5.28,-0.3609392046928406
-5.34,-0.33623188734054565
-5.4,-0.31507569551467896
-5.46,-0.2894152104854584
-5.5200000000000005,-0.2719370722770691
-5.58,-0.24612204730510712
-5.64,-0.22866086661815643
-5.699999999999999,-0.20813362300395966
-5.76,-0.1779993772506714
-5.82,-0.15933556854724884
-5.88,-0.13962233066558838
-5.9399999999999995,-0.11042352020740509
-6.0,-0.09312378615140915
0.0,-2.5944552421569824
-0.06,-2.579744338989258
-0.12,-2.5572316646575928
-0.18,-2.5393853187561035
-0.24,-2.5282492637634277
-0.30000000000000004,-2.509134531021118
-0.36,-2.483748197555542
-0.42000000000000004,-2.4696595668792725
-0.48,-2.4477875232696533
-0.54,-2.4266505241394043
-0.6000000000000001,-2.3909506797790527
-0.66,-2.349095582962036
-0.72,-2.3275558948516846
-0.78,-2.2385308742523193
-0.8400000000000001,-2.1094586849212646
-0.8999999999999999,-1.9282995462417603
-0.96,-1.7687406539916992
-1.02,-1.7001124620437622
-1.08,-1.7906521558761597
-1.1400000000000001,-1.9980813264846802
-1.2000000000000002,-2.2263100147247314
-1.26,-2.2284038066864014
