"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-2.566615581512451
-0.06,-2.5606837272644043
-0.12,-2.547645092010498
-0.18,-2.5243091583251953
-0.24,-2.5122740268707275
-0.30000000000000004,-2.4781270027160645
-0.36,-2.4618194103240967
-0.42000000000000004,-2.433522939682007
-0.48,-2.4228920936584473
-0.54,-2.387876510620117
-0.6000000000000001,-2.362715482711792
-0.66,-2.335540294647217
-0.72,-2.3119423389434814
-0.78,-2.261169672012329
-0.8400000000000001,-2.193737506866455
-0.8999999999999999,-1.9805878400802612
-0.96,-1.8339346647262573
-1.02,-1.7102539539337158
-1.08,-1.6924238204956055
-1.1400000000000001,-1.8648601770401
-1.2000000000000002,-2.127359628677368
-1.26,-2.251291275024414
-1.32,-2.2356631755828857
-1.3800000000000001,-2.2293033599853516
-1.44,-2.192540168762207
-1.5,-2.165980815887451
-1.56,-2.1304612159729004
-1.62,-2.1064155101776123
-1.6800000000000002,-2.082479238510132
-1.7399999999999998,-2.0488152503967285
-1.7999999999999998,-2.0195255279541016
-1.8599999999999999,-1.991647720336914
-1.92,-1.946783423423767
-1.98,-1.916499376296997
-2.04,-1.8859572410583496
-2.0999999999999996,-1.8552205562591553
-2.16,-1.8242464065551758
-2.2199999999999998,-1.793186068534851
-2.2800000000000002,-1.7698113918304443
-2.34,-1.7385605573654175
-2.4000000000000004,-1.7071431875228882
-2.46,-1.675828218460083
-2.52,-1.6445776224136353
-2.58,-1.613305926322937
-2.64,-1.5820858478546143
-2.7,-1.5496479272842407
-2.7600000000000002,-1.508567452430725
-2.82,-1.4826241731643677
-2.88,-1.4568458795547485
-2.94,-1.425663709640503
-3.0,-1.400239109992981
-3.06,-1.359766960144043
-3.12,-1.329698085784912
-3.18,-1.3053127527236938
-3.24,-1.2762057781219482
-3.3000000000000003,-1.2374869585037231
-3.3600000000000003,-1.213128685951233
-3.42,-1.1844401359558105
-3.4799999999999995,-1.160143494606018
-3.54,-1.1218150854110718
-3.5999999999999996,-1.0942715406417847
-3.66,-1.0668823719024658
-3.7199999999999998,-1.0433242321014404
-3.7800000000000002,-1.0163700580596924
-3.84,-0.9799210429191589
-3.9000000000000004,-0.953680157661438
-3.96,-0.9307466745376587
-4.0200000000000005,-0.9048659801483154
-4.08,-0.8792088031768799
-4.14,-0.8443155288696289
-4.199999999999999,-0.8209478855133057
-4.26,-0.7967377305030823
-4.32,-0.7709322571754456
-4.38,-0.7446792721748352
-4.4399999999999995,-0.7202877402305603
-4.5,-0.688998818397522
-4.5600000000000005,-0.6645259857177734
-4.62,-0.6415933966636658
-4.68,-0.6190096735954285
-4.74,-0.5903806686401367
-4.800000000000001,-0.5754570364952087
-4.86,-0.5392144918441772
-4.92,-0.5169275403022766
-4.9799999999999995,-0.4948320984840393
-5.04,-0.47196540236473083
-5.1,-0.4496398866176605
-5.16,-0.4267241656780243
-5.22,-0.3930194675922394
-5.28,-0.3704521954059601
-5.34,-0.34856387972831726
-5.4,-0.32628363370895386
-5.46,-0.304014652967453
-5.5200000000000005,-0.2823876738548279
-5.58,-0.2606515884399414
-5.64,-0.23890744149684906
-5.699999999999999,-0.20670931041240692
-5.76,-0.1851372867822647
-5.82,-0.16324272751808167
-5.88,-0.14136254787445068
-5.9399999999999995,-0.11947251856327057
-6.0,-0.09774228185415268
