"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-1.7999999999999998,-1.4887773990631104
-1.8599999999999999,-1.446578860282898
-1.92,-1.4189773797988892
-1.98,-1.3799819946289062
-2.04,-1.3454270362854004
-2.0999999999999996,-1.3133399486541748
-2.16,-1.281173586845398
-2.2199999999999998,-1.249825119972229
-2.2800000000000002,-1.2140909433364868
-2.34,-1.1856944561004639
-2.4000000000000004,-1.1590323448181152
-2.46,-1.133621335029602
-2.52,-1.1088087558746338
-2.58,-1.0832340717315674
-2.64,-1.0628246068954468
-2.7,-1.04143488407135
-2.7600000000000002,-1.01595139503479
-2.82,-0.9956231713294983
-2.88,-0.9637060165405273
-2.94,-0.9441300630569458
-3.0,-0.920657753944397
-3.06,-0.9019268751144409
-3.12,-0.8792687654495239
-3.18,-0.861489474773407
-3.24,-0.8401318192481995
-3.3000000000000003,-0.8233711123466492
-3.3600000000000003,-0.802834689617157
-3.42,-0.7768728137016296
-3.4799999999999995,-0.7569511532783508
-3.54,-0.7412680983543396
-3.5999999999999996,-0.7213436961174011
-3.66,-0.6951757669448853
-3.7199999999999998,-0.6767018437385559
-3.7800000000000002,-0.6591341495513916
-3.84,-0.6448107957839966
-3.9000000000000004,-0.6267819404602051
-3.96,-0.6034917235374451
-4.0200000000000005,-0.5858924984931946
-4.08,-0.5720376968383789
-4.14,-0.5554327964782715
-4.199999999999999,-0.5369212627410889
-4.26,-0.5182995200157166
-4.32,-0.49998360872268677
-4.38,-0.4783727824687958
-4.4399999999999995,-0.4662071168422699
-4.5,-0.4496786296367645
-4.5600000000000005,-0.4317614734172821
-4.62,-0.41557902097702026
-4.68,-0.3987826704978943
-4.74,-0.38307905197143555
-4.800000000000001,-0.36776116490364075
-4.86,-0.35037070512771606
-4.92,-0.3341256380081177
-4.9799999999999995,-0.31888046860694885
-5.04,-0.30385905504226685
-5.1,-0.28140372037887573
-5.16,-0.27397802472114563
-5.22,-0.25935280323028564
-5.28,-0.23740050196647644
-5.34,-0.22270259261131287
-5.4,-0.2079455852508545
-5.46,-0.19337095320224762
-5.5200000000000005,-0.17891402542591095
-5.58,-0.16449037194252014
-5.64,-0.15011803805828094
-5.699999999999999,-0.13580535352230072
-5.76,-0.12164594978094101
-5.82,-0.10765192657709122
-5.88,-0.09368309378623962
-5.9399999999999995,-0.07957849651575089
-6.0,-0.06532569974660873
0.0,-1.9146326780319214
-0.06,-1.956668496131897
-0.12,-2.0056610107421875
-0.18,-2.0421416759490967
-0.24,-2.121103286743164
-0.30000000000000004,-2.176806926727295
-0.36,-2.2770943641662598
-0.42000000000000004,-2.3693201541900635
-0.48,-2.5775246620178223
-0.54,-2.7122104167938232
-0.6000000000000001,-2.898012638092041
-0.66,-3.0608997344970703
-0.72,-3.1631226539611816
-0.78,-3.184396743774414
-0.8400000000000001,-2.9975574016571045
-0.8999999999999999,-2.5395092964172363
-0.96,-2.273069381713867
-1.02,-2.093301296234131
-1.08,-2.090179920196533
-1.1400000000000001,-2.0798773765563965
-1.2000000000000002,-2.0326387882232666
-1.26,-1.9424653053283691
-1.32,-1.852557897567749
-1.3800000000000001,-1.7959620952606201
-1.44,-1.756973147392273
-1.5,-1.7173874378204346
-1.56,-1.6709706783294678
-1.62,-1.6171870231628418
-1.6800000000000002,-1.5660547018051147
-1.7399999999999998,-1.5280638933181763
