"Iteration","Cp_both Monitor: Cp_both Monitor"
1.0,5.305672047155744
2.0,3.603761455359916
3.0,1.6118791093623965
4.0,-0.2817032425131349
5.0,-0.2709729757531755
6.0,-0.3523867737906854
7.0,-0.6205393280175105
8.0,-0.6731564358814524
9.0,-1.3245037637106145
10.0,-1.3469262364129153
11.0,-1.4114398151344898
12.0,-1.2209546410182974
13.0,-1.1138139412905497
14.0,-0.3365968944441528
15.0,-0.3082197742477112
16.0,-0.12245278190874881
17.0,-0.08272823722840686
18.0,-0.07274065755880266
19.0,-0.08367111285658149
20.0,-0.22454392098058729
21.0,-0.24619505357528104
22.0,-0.41425916480178315
23.0,-0.4333256295357567
24.0,-0.44714862991673626
25.0,-0.4672184311190843
26.0,-0.47419369919432464
27.0,-0.48818781077120504
28.0,-0.4893919693494444
29.0,-0.4848841026860991
30.0,-0.4748165595720892
31.0,-0.45191238756235513
32.0,-0.42685540300061575
33.0,-0.35715650462428694
34.0,-0.3490422313016098
35.0,-0.33991687091994954
36.0,-0.3253334968166762
37.0,-0.3199197212854971
38.0,-0.3139419134688029
39.0,-0.31332979505869313
40.0,-0.3158773168070126
41.0,-0.319273004723431
42.0,-0.32469105184205
43.0,-0.33185019299394697
44.0,-0.34740667511787054
45.0,-0.3567122593220762
46.0,-0.37330115912235706
47.0,-0.38163875946831255
48.0,-0.38995522709292363
49.0,-0.39657121066889317
50.0,-0.4018955170106944
51.0,-0.40549359856805783
52.0,-0.40765064390573186
53.0,-0.4085527612932619
54.0,-0.4083428556795809
55.0,-0.4072401360929866
56.0,-0.4049517605396231
57.0,-0.40168481921688115
58.0,-0.39768578996478443
59.0,-0.39341027610382556
60.0,-0.38859235348354026
61.0,-0.3837910955477602
62.0,-0.3771019283520407
63.0,-0.3721962701044583
64.0,-0.3675222262668294
65.0,-0.3621856263723879
66.0,-0.3590195389284181
67.0,-0.35669212621320545
68.0,-0.3549315833217204
69.0,-0.35402292583501516
70.0,-0.3539034591712002
71.0,-0.35461370728239844
72.0,-0.3559907749196447
73.0,-0.35802152660264547
74.0,-0.3605997143635162
