"Iteration","CpT_both Monitor: CpT_both Monitor"
1.0,2.0975121408717476
2.0,1.4398443643991228
3.0,0.4020889108987046
4.0,-0.27763030515795795
5.0,-0.2870521344542948
6.0,-0.41890833195745203
7.0,-0.4770322217144469
8.0,-0.5843857548335792
9.0,-0.7268680217047588
10.0,-0.8056355502529567
11.0,-0.7436885830939576
12.0,-0.7254633544488133
13.0,-0.42232647010243307
14.0,-0.40356419986852854
15.0,-0.18684599821630993
16.0,-0.17070010741467007
17.0,-0.11783162723421094
18.0,-0.12128566307211659
19.0,-0.17166435267145683
20.0,-0.17952575256074946
21.0,-0.2444493817581166
22.0,-0.25702289494339764
23.0,-0.31493653603324506
24.0,-0.3196496343469611
25.0,-0.3197882807126181
26.0,-0.3152215953974723
27.0,-0.31249157030724295
28.0,-0.3072939284610466
29.0,-0.29416275036630735
30.0,-0.2873442666782894
31.0,-0.2789057023562207
32.0,-0.262216730627949
33.0,-0.2541684190109947
34.0,-0.24601320205925697
35.0,-0.23250556811181927
36.0,-0.22661750437514255
37.0,-0.22149932631848138
38.0,-0.21444475150994147
39.0,-0.21174964630227006
40.0,-0.21024372524255622
41.0,-0.20968313793563223
42.0,-0.21014242984372422
43.0,-0.21126824857324947
44.0,-0.21287609948892566
45.0,-0.21490930606727823
46.0,-0.2196992380999866
47.0,-0.22216927644452342
48.0,-0.22422484748649424
49.0,-0.22691510425642278
50.0,-0.2276833843558795
51.0,-0.22696546150322464
52.0,-0.22452783046755886
53.0,-0.22332213262637318
54.0,-0.22107255836329476
55.0,-0.21791257672619774
56.0,-0.21538057812554878
57.0,-0.2126883172783999
58.0,-0.20918129046788655
59.0,-0.20673933503212297
60.0,-0.20424460711638545
61.0,-0.19907708491380555
62.0,-0.1963287686021762
63.0,-0.1933219129246713
64.0,-0.18779836260044347
65.0,-0.1828701542163031
66.0,-0.1802300665227469
67.0,-0.1759570428309055
68.0,-0.17335335381838782
69.0,-0.1722408046989875
70.0,-0.17239296959546352
71.0,-0.17328693569810105
72.0,-0.1749461042117616
73.0,-0.17603768344684054
74.0,-0.17807718908789474
75.0,-0.17857936174033642
76.0,-0.1773972301505981
77.0,-0.1753794844942258
78.0,-0.17162616846912254
79.0,-0.16671720527369016
80.0,-0.1622068101420567
81.0,-0.15799584617804407
82.0,-0.1544734540592164
83.0,-0.15254086113474655
84.0,-0.14737015089913694
85.0,-0.14551813823137183
86.0,-0.14172199289227091
87.0,-0.14054512364417976
88.0,-0.13817230821514057
89.0,-0.1358533964891562
90.0,-0.1350784681007514
91.0,-0.1340396681328959
92.0,-0.13420034997693925
93.0,-0.13582133469231686
