"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[i] (m/s)"
0.0,19.85384750366211
-0.06,19.803749084472656
-0.12,19.74625587463379
-0.18,19.67772674560547
-0.24,19.63750457763672
-0.30000000000000004,19.57686996459961
-0.36,19.526268005371094
-0.42000000000000004,19.47840690612793
-0.48,19.4256534576416
-0.54,19.396591186523438
-0.6000000000000001,19.369569778442383
-0.66,19.045082092285156
-0.72,17.85869026184082
-0.78,15.866541862487793
-0.8400000000000001,15.346322059631348
-0.8999999999999999,16.20482063293457
-0.96,18.859397888183594
-1.02,19.982187271118164
-1.08,20.103622436523438
-1.1400000000000001,20.087434768676758
-1.2000000000000002,20.07159423828125
-1.26,20.05787467956543
-1.32,20.03938102722168
-1.3800000000000001,20.032583236694336
-1.44,20.01992416381836
-1.5,19.993982315063477
-1.56,19.977787017822266
-1.62,19.970142364501953
-1.6800000000000002,19.964136123657227
-1.7399999999999998,19.968847274780273
-1.7999999999999998,19.96401596069336
-1.8599999999999999,19.96787452697754
-1.92,19.962766647338867
-1.98,19.96390151977539
-2.04,19.961576461791992
-2.0999999999999996,19.96631622314453
-2.16,19.962739944458008
-2.2199999999999998,19.96689224243164
-2.2800000000000002,19.967477798461914
-2.34,19.97321319580078
-2.4000000000000004,19.972803115844727
-2.46,19.977853775024414
-2.52,19.982797622680664
-2.58,19.987442016601562
-2.64,19.989898681640625
-2.7,19.992462158203125
-2.7600000000000002,20.00101661682129
-2.82,20.005041122436523
-2.88,20.010610580444336
-2.94,20.01883316040039
-3.0,20.022993087768555
-3.06,20.020673751831055
-3.12,20.036399841308594
-3.18,20.03544807434082
-3.24,20.040081024169922
-3.3000000000000003,20.052146911621094
-3.3600000000000003,20.05626678466797
-3.42,20.063819885253906
-3.4799999999999995,20.070804595947266
-3.54,20.074337005615234
-3.5999999999999996,20.07937240600586
-3.66,20.08016014099121
-3.7199999999999998,20.082820892333984
-3.7800000000000002,20.090087890625
-3.84,20.09392738342285
-3.9000000000000004,20.101821899414062
-3.96,20.106151580810547
-4.0200000000000005,20.11591148376465
-4.08,20.118682861328125
-4.14,20.126827239990234
-4.199999999999999,20.13610076904297
-4.26,20.13859748840332
-4.32,20.144041061401367
-4.38,20.14763069152832
-4.4399999999999995,20.152423858642578
-4.5,20.165075302124023
-4.5600000000000005,20.16542625427246
-4.62,20.169748306274414
-4.68,20.17234230041504
-4.74,20.17444610595703
-4.800000000000001,20.18645668029785
-4.86,20.182689666748047
-4.92,20.194534301757812
-4.9799999999999995,20.196449279785156
-5.04,20.198026657104492
-5.1,20.19924545288086
-5.16,20.204378128051758
-5.22,20.207067489624023
-5.28,20.209802627563477
-5.34,20.21276092529297
-5.4,20.2185115814209
-5.46,20.221200942993164
-5.5200000000000005,20.223283767700195
-5.58,20.22824478149414
-5.64,20.22970962524414
-5.699999999999999,20.23049545288086
-5.76,20.23019790649414
-5.82,20.233509063720703
-5.88,20.23112678527832
-5.9399999999999995,20.22607421875
-6.0,20.226144790649414
