9.97564000e-01 -6.97560000e-02
9.97321000e-01 -6.96230000e-02
9.96592000e-01 -6.92240000e-02
9.95378000e-01 -6.85600000e-02
9.93680000e-01 -6.76300000e-02
9.91500000e-01 -6.64360000e-02
9.88840000e-01 -6.49800000e-02
9.85703000e-01 -6.32620000e-02
9.82092000e-01 -6.12850000e-02
9.78010000e-01 -5.90500000e-02
9.73461000e-01 -5.65590000e-02
9.68451000e-01 -5.38160000e-02
9.62985000e-01 -5.08230000e-02
9.57066000e-01 -4.75820000e-02
9.50703000e-01 -4.40980000e-02
9.43889000e-01 -4.05410000e-02
9.36639000e-01 -3.68040000e-02
9.28963000e-01 -3.28480000e-02
9.20870000e-01 -2.86760000e-02
9.12366000e-01 -2.42930000e-02
9.03461000e-01 -1.97030000e-02
8.94138000e-01 -1.52940000e-02
8.84420000e-01 -1.08540000e-02
8.74327000e-01 -6.24200000e-03
8.63869000e-01 -1.46400000e-03
8.53058000e-01 3.47600000e-03
8.41904000e-01 8.57200000e-03
8.30417000e-01 1.38200000e-02
8.18611000e-01 1.92150000e-02
8.06496000e-01 2.47500000e-02
7.94035000e-01 2.97050000e-02
7.81274000e-01 3.45660000e-02
7.68242000e-01 3.95320000e-02
7.54950000e-01 4.45960000e-02
7.41412000e-01 4.97540000e-02
7.27642000e-01 5.50000000e-02
7.13654000e-01 6.03300000e-02
6.99427000e-01 6.52330000e-02
6.84968000e-01 6.96250000e-02
6.70334000e-01 7.40710000e-02
6.55538000e-01 7.85660000e-02
6.40595000e-01 8.31060000e-02
6.25520000e-01 8.76850000e-02
6.10329000e-01 9.23000000e-02
5.94967000e-01 9.59600000e-02
5.79507000e-01 9.94600000e-02
5.63976000e-01 1.02975000e-01
5.48390000e-01 1.06503000e-01
5.32765000e-01 1.10040000e-01
5.17116000e-01 1.13583000e-01
5.01411000e-01 1.16439000e-01
4.85666000e-01 1.18605000e-01
4.69944000e-01 1.20767000e-01
4.54262000e-01 1.22925000e-01
4.38636000e-01 1.25075000e-01
4.23081000e-01 1.27214000e-01
4.07598000e-01 1.29136000e-01
3.92139000e-01 1.29923000e-01
3.76798000e-01 1.30703000e-01
3.61592000e-01 1.31476000e-01
3.46535000e-01 1.32242000e-01
3.31642000e-01 1.32999000e-01
3.16929000e-01 1.33748000e-01
3.02352000e-01 1.33656000e-01
2.87935000e-01 1.32840000e-01
2.73742000e-01 1.32037000e-01
2.59788000e-01 1.31248000e-01
2.46088000e-01 1.30473000e-01
2.32655000e-01 1.29713000e-01
2.19503000e-01 1.28969000e-01
2.06625000e-01 1.27964000e-01
1.93987000e-01 1.26023000e-01
1.81671000e-01 1.24130000e-01
1.69689000e-01 1.22289000e-01
1.58048000e-01 1.20432000e-01
1.46698000e-01 1.17656000e-01
1.35718000e-01 1.14971000e-01
1.25122000e-01 1.12379000e-01
1.14918000e-01 1.09883000e-01
1.05102000e-01 1.07244000e-01
9.56570000e-02 1.04104000e-01
8.66370000e-02 1.01105000e-01
7.80250000e-02 9.78680000e-02
6.98310000e-02 9.44010000e-02
6.20900000e-02 9.11270000e-02
5.47950000e-02 8.77970000e-02
4.79070000e-02 8.37850000e-02
4.15010000e-02 8.00550000e-02
3.55840000e-02 7.66090000e-02
3.01610000e-02 7.34460000e-02
2.51850000e-02 6.98120000e-02
2.06850000e-02 6.60750000e-02
1.66670000e-02 6.22330000e-02
1.31330000e-02 5.82850000e-02
1.00880000e-02 5.42320000e-02
7.53500000e-03 5.00840000e-02
5.47700000e-03 4.58690000e-02
3.92300000e-03 4.16700000e-02
2.89700000e-03 3.78140000e-02
2.50400000e-03 3.58070000e-02
2.04600000e-03 2.92650000e-02
2.19200000e-03 2.77370000e-02
2.75800000e-03 2.50150000e-02
3.82100000e-03 2.21800000e-02
5.38900000e-03 1.93940000e-02
7.46300000e-03 1.66870000e-02
1.00400000e-02 1.40430000e-02
1.31160000e-02 1.14600000e-02
1.66890000e-02 8.92100000e-03
2.07520000e-02 6.42300000e-03
2.53020000e-02 3.96000000e-03
3.04050000e-02 2.53400000e-03
3.59720000e-02 9.87000000e-04
4.20000000e-02 -6.88000000e-04
4.84810000e-02 -2.48900000e-03
5.54830000e-02 -3.36800000e-03
6.29490000e-02 -4.01000000e-03
7.08540000e-02 -4.69000000e-03
7.92180000e-02 -4.98800000e-03
8.80340000e-02 -4.90000000e-03
9.72660000e-02 -4.80700000e-03
1.06943000e-01 -4.16800000e-03
1.17033000e-01 -3.28900000e-03
1.27513000e-01 -2.37700000e-03
1.38370000e-01 -1.43100000e-03
1.49595000e-01 -4.53000000e-04
1.61222000e-01 1.19900000e-03
1.73197000e-01 2.94600000e-03
1.85506000e-01 4.74100000e-03
1.98137000e-01 6.58300000e-03
2.11092000e-01 8.68900000e-03
2.24347000e-01 1.09060000e-02
2.37886000e-01 1.31710000e-02
2.51693000e-01 1.54800000e-02
2.65756000e-01 1.78330000e-02
2.80060000e-01 2.02250000e-02
2.94590000e-01 2.26560000e-02
3.09320000e-01 2.49310000e-02
3.24231000e-01 2.70190000e-02
3.39325000e-01 2.91320000e-02
3.54585000e-01 3.12680000e-02
3.69996000e-01 3.34260000e-02
3.85543000e-01 3.56020000e-02
4.01210000e-01 3.77960000e-02
4.16914000e-01 3.90310000e-02
4.32693000e-01 4.00950000e-02
4.48545000e-01 4.11640000e-02
4.64453000e-01 4.22360000e-02
4.80401000e-01 4.33110000e-02
4.96373000e-01 4.43880000e-02
5.12301000e-01 4.47220000e-02
5.28169000e-01 4.43120000e-02
5.44013000e-01 4.39020000e-02
5.59817000e-01 4.34940000e-02
5.75565000e-01 4.30860000e-02
5.91242000e-01 4.26810000e-02
6.06813000e-01 4.20240000e-02
6.22184000e-01 3.99870000e-02
6.37438000e-01 3.79660000e-02
6.52558000e-01 3.59630000e-02
6.67530000e-01 3.39790000e-02
6.82339000e-01 3.20170000e-02
6.96969000e-01 3.00790000e-02
7.11349000e-01 2.73580000e-02
