"Iteration","Cl Monitor: Cl Monitor"
1.0,79.84687563290268
2.0,55.971416232618274
3.0,14.918951753199869
4.0,0.40401208963214263
5.0,-1.4679830662494038
6.0,-3.496984196992399
7.0,-4.045836294664615
8.0,-2.876585148205062
9.0,-1.881792598840586
10.0,1.802279905866589
11.0,3.3071681503181924
12.0,3.966338731437994
13.0,3.6935692142422987
14.0,3.6279561655281656
15.0,2.5566253709547886
16.0,2.4746126840274036
17.0,2.2518365258487156
18.0,2.1758411655606498
19.0,1.3396246841751116
20.0,1.2951912778922925
21.0,1.36718945445769
22.0,1.4470558813155725
23.0,1.6446154817287502
24.0,1.6905186190824408
25.0,2.114574970860922
26.0,2.129776762761202
27.0,2.139039874739384
28.0,2.1418572977577948
29.0,2.1015065286291303
30.0,2.090031560172521
31.0,2.0737898234707193
32.0,2.0519431996561894
33.0,2.0266360922827498
34.0,1.9767719212710264
35.0,1.953475013121332
36.0,1.9304410874554674
37.0,1.9096196539348853
38.0,1.8747755231179868
39.0,1.8602026688539501
40.0,1.8481113378070935
41.0,1.8335497832009136
42.0,1.8286747871570486
43.0,1.8300319296052419
44.0,1.833456431259845
45.0,1.8383738704664172
46.0,1.8442048795002994
47.0,1.851784779911629
48.0,1.8605770627454008
49.0,1.8696277540292878
50.0,1.877624090206473
51.0,1.8847539989406679
52.0,1.8907042973053505
53.0,1.8947614047881025
54.0,1.8973240777158602
55.0,1.8988337201090637
56.0,1.901026400698785
57.0,1.9028558529831752
58.0,1.9053079023997277
59.0,1.9071725500168133
60.0,1.9084200340053108
61.0,1.908849316320741
62.0,1.9088135497944998
63.0,1.9085368551776243
64.0,1.9084751733524579
65.0,1.9085331695251064
66.0,1.9087300104424596
67.0,1.9100581197535722
68.0,1.910351043260962
69.0,1.9118915999353072
70.0,1.912005753125917
71.0,1.9120071022841805
72.0,1.912047778868284
73.0,1.9115448897587726
74.0,1.9094201231550172
75.0,1.902341825494468
76.0,1.8965681815625703
77.0,1.8829977026651608
78.0,1.8745779030634175
79.0,1.8654016661178983
80.0,1.856724093633715
81.0,1.8490482555301877
82.0,1.843013112094674
83.0,1.8383264263964876
84.0,1.8343611465977903
85.0,1.8308200029234487
86.0,1.8280887551182168
87.0,1.8263315795084278
88.0,1.8257956164082751
89.0,1.827518865823897
90.0,1.8341362329799933
91.0,1.839282851691063
92.0,1.861386949848659
93.0,1.8747595987475532
94.0,1.900161462097218
95.0,1.9136493947830229
96.0,1.9348441725097276
97.0,1.966139843145583
98.0,1.9756251478668172
99.0,2.0001423651716954
100.0,2.0181190159565996
101.0,2.0485971064668487
102.0,2.080306416832079
103.0,2.102422052521726
104.0,2.137767524387076
105.0,2.1514273937895623
106.0,2.177015039337287
107.0,2.18402845071363
108.0,2.2236904345972737
109.0,2.230093075258958
110.0,2.236556028465633
111.0,2.24482918904681
112.0,2.2507764314513925
113.0,2.2583226730165586
114.0,2.2626286223731076
115.0,2.267078518805607
116.0,2.2697436620685116
117.0,2.2703787336939905
118.0,2.2693728872525134
119.0,2.2667796888097174
120.0,2.2581232363843324
121.0,2.2522063744944623
122.0,2.2376735056005637
123.0,2.221480998963782
124.0,2.203514009170295
125.0,2.1836809126977625
126.0,2.164190230784765
127.0,2.1550403293195552
128.0,2.1396237454405385
129.0,2.132500407636736
130.0,2.124473053666091
131.0,2.12036623921195
132.0,2.1180037049040648
