"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[i] (m/s)"
0.0,23.323415756225586
-0.06,23.170068740844727
-0.12,23.071090698242188
-0.18,22.948837280273438
-0.24,22.865859985351562
-0.30000000000000004,22.848756790161133
-0.36,22.786266326904297
-0.42000000000000004,22.602996826171875
-0.48,22.406387329101562
-0.54,22.307205200195312
-0.6000000000000001,22.198226928710938
-0.66,21.963687896728516
-0.72,21.797487258911133
-0.78,21.5621337890625
-0.8400000000000001,21.232465744018555
-0.8999999999999999,19.971622467041016
-0.96,18.325862884521484
-1.02,17.179636001586914
-1.08,18.111297607421875
-1.1400000000000001,21.19567108154297
-1.2000000000000002,23.198148727416992
-1.26,23.65907859802246
-1.32,23.650999069213867
-1.3800000000000001,23.566816329956055
-1.44,23.51120376586914
-1.5,23.45949935913086
-1.56,23.393924713134766
-1.62,23.32745933532715
-1.6800000000000002,23.261695861816406
-1.7399999999999998,23.22589874267578
-1.7999999999999998,23.16756248474121
-1.8599999999999999,23.140682220458984
-1.92,23.09266471862793
-1.98,23.067535400390625
-2.04,23.01129722595215
-2.0999999999999996,22.977357864379883
-2.16,22.953472137451172
-2.2199999999999998,22.909513473510742
-2.2800000000000002,22.88714027404785
-2.34,22.85449981689453
-2.4000000000000004,22.819799423217773
-2.46,22.78084945678711
-2.52,22.7592716217041
-2.58,22.736303329467773
-2.64,22.702407836914062
-2.7,22.68250846862793
-2.7600000000000002,22.65104103088379
-2.82,22.632295608520508
-2.88,22.613452911376953
-2.94,22.582548141479492
-3.0,22.565637588500977
-3.06,22.549715042114258
-3.12,22.534265518188477
-3.18,22.51803207397461
-3.24,22.48822593688965
-3.3000000000000003,22.474567413330078
-3.3600000000000003,22.46263313293457
-3.42,22.45018196105957
-3.4799999999999995,22.4365177154541
-3.54,22.412979125976562
-3.5999999999999996,22.39750862121582
-3.66,22.382041931152344
-3.7199999999999998,22.355491638183594
-3.7800000000000002,22.342514038085938
-3.84,22.33170509338379
-3.9000000000000004,22.3148250579834
-3.96,22.299739837646484
-4.0200000000000005,22.29341697692871
-4.08,22.28748893737793
-4.14,22.275466918945312
-4.199999999999999,22.26325035095215
-4.26,22.25541114807129
-4.32,22.2451114654541
-4.38,22.237287521362305
-4.4399999999999995,22.23444366455078
-4.5,22.224042892456055
-4.5600000000000005,22.21051597595215
-4.62,22.198644638061523
-4.68,22.187816619873047
-4.74,22.182355880737305
-4.800000000000001,22.17522430419922
-4.86,22.174144744873047
-4.92,22.16811180114746
-4.9799999999999995,22.162288665771484
-5.04,22.153324127197266
-5.1,22.14697265625
-5.16,22.154277801513672
-5.22,22.146133422851562
-5.28,22.148151397705078
-5.34,22.138729095458984
-5.4,22.139480590820312
-5.46,22.129730224609375
-5.5200000000000005,22.130571365356445
-5.58,22.132396697998047
-5.64,22.122268676757812
-5.699999999999999,22.124313354492188
-5.76,22.125513076782227
-5.82,22.117605209350586
-5.88,22.119455337524414
-5.9399999999999995,22.122779846191406
-6.0,22.119855880737305
