"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-3.4555821418762207
-0.06,-3.5580294132232666
-0.12,-3.6184120178222656
-0.18,-3.687727928161621
-0.24,-3.761387586593628
-0.30000000000000004,-3.85752272605896
-0.36,-3.968980073928833
-0.42000000000000004,-4.060915946960449
-0.48,-4.110173225402832
-0.54,-4.166263580322266
-0.6000000000000001,-4.279051303863525
-0.66,-4.200677871704102
-0.72,-4.0262837409973145
-0.78,-3.6273727416992188
-0.8400000000000001,-3.2710120677948
-0.8999999999999999,-2.899094581604004
-0.96,-2.541846513748169
-1.02,-2.2932467460632324
-1.08,-2.134417772293091
-1.1400000000000001,-2.0355546474456787
-1.2000000000000002,-1.9520844221115112
-1.26,-1.8767093420028687
-1.32,-1.8071177005767822
-1.3800000000000001,-1.7623236179351807
-1.44,-1.6960879564285278
-1.5,-1.6320213079452515
-1.56,-1.5884761810302734
-1.62,-1.5313730239868164
-1.6800000000000002,-1.4640939235687256
-1.7399999999999998,-1.4207113981246948
-1.7999999999999998,-1.3636281490325928
-1.8599999999999999,-1.332308292388916
-1.92,-1.2922927141189575
-1.98,-1.2479325532913208
-2.04,-1.2135145664215088
-2.0999999999999996,-1.1744413375854492
-2.16,-1.1404876708984375
-2.2199999999999998,-1.1027864217758179
-2.2800000000000002,-1.0776946544647217
-2.34,-1.0441325902938843
-2.4000000000000004,-1.0120855569839478
-2.46,-0.9906027913093567
-2.52,-0.9650384187698364
-2.58,-0.9357472658157349
-2.64,-0.9152337312698364
-2.7,-0.8914790153503418
-2.7600000000000002,-0.8685713410377502
-2.82,-0.842851996421814
-2.88,-0.8246859312057495
-2.94,-0.8031126856803894
-3.0,-0.7822470664978027
-3.06,-0.7652844190597534
-3.12,-0.7418590188026428
-3.18,-0.7249996066093445
-3.24,-0.7044433355331421
-3.3000000000000003,-0.6879228949546814
-3.3600000000000003,-0.6653838157653809
-3.42,-0.6457694172859192
-3.4799999999999995,-0.6308761835098267
-3.54,-0.6165015697479248
-3.5999999999999996,-0.594590425491333
-3.66,-0.5828894376754761
-3.7199999999999998,-0.5635865926742554
-3.7800000000000002,-0.5451762676239014
-3.84,-0.5308921337127686
-3.9000000000000004,-0.5163969397544861
-3.96,-0.5035093426704407
-4.0200000000000005,-0.48371773958206177
-4.08,-0.4716181755065918
-4.14,-0.45903217792510986
-4.199999999999999,-0.44180887937545776
-4.26,-0.4281333386898041
-4.32,-0.4165954291820526
-4.38,-0.40104758739471436
-4.4399999999999995,-0.3888107240200043
-4.5,-0.3723995089530945
-4.5600000000000005,-0.3601952791213989
-4.62,-0.34529703855514526
-4.68,-0.3285551965236664
-4.74,-0.3201458156108856
-4.800000000000001,-0.30424100160598755
-4.86,-0.2899845540523529
-4.92,-0.2773364782333374
-4.9799999999999995,-0.26515787839889526
-5.04,-0.2503390312194824
-5.1,-0.23634205758571625
-5.16,-0.22260233759880066
-5.22,-0.2118314951658249
-5.28,-0.19733737409114838
-5.34,-0.18229436874389648
-5.4,-0.17260052263736725
-5.46,-0.1578802913427353
-5.5200000000000005,-0.1483273059129715
-5.58,-0.1343725174665451
-5.64,-0.12003369629383087
-5.699999999999999,-0.110679030418396
-5.76,-0.09652899950742722
-5.82,-0.08727189898490906
-5.88,-0.0735740214586258
-5.9399999999999995,-0.059693291783332825
-6.0,-0.05057241767644882
