"Iteration","Cd Monitor: Cd Monitor"
1.0,120.70118946162201
2.0,63.825094193941915
3.0,22.32490490132378
4.0,2.3802018102308993
5.0,1.2695902564854495
6.0,0.2738347939217444
7.0,-1.86641046767114
8.0,-2.023760372482524
9.0,-1.8250704007584717
10.0,-0.24929681156280512
11.0,1.276431533080188
12.0,2.014204268232567
13.0,2.379840256761269
14.0,3.026925789308025
15.0,3.008543711355848
16.0,2.5553786929258666
17.0,2.5136011634987807
18.0,2.390697850672855
19.0,1.8595348767975124
20.0,1.8027230013606441
21.0,1.6835222456973176
22.0,1.5259038195685999
23.0,1.4268835126733306
24.0,1.4230013331943323
25.0,1.426396337767201
26.0,1.4861258973702354
27.0,1.5121391267731372
28.0,1.5337170428039997
29.0,1.5537216361434452
30.0,1.5961193702231955
31.0,1.6166116742274663
32.0,1.6342287412738932
33.0,1.6599275897505132
34.0,1.669514582871862
35.0,1.677975366439473
36.0,1.6782293371183428
37.0,1.6680271341829047
38.0,1.6587465317522236
39.0,1.635668514984627
40.0,1.6222348316127688
41.0,1.6011031806985347
42.0,1.5861695291302
43.0,1.5709058831148368
44.0,1.5559316620362358
45.0,1.539961616382324
46.0,1.525320453049713
47.0,1.5089162136776109
48.0,1.478626717963285
49.0,1.4657917936150429
50.0,1.4524103013204026
51.0,1.4331986687365792
52.0,1.424271887787069
53.0,1.416003141264407
54.0,1.4087991180604291
55.0,1.401831091630509
56.0,1.395218084502147
57.0,1.3881313141971696
58.0,1.382322889000939
59.0,1.3776862462166908
60.0,1.3714371222920243
61.0,1.3659121004271566
62.0,1.363595883023792
63.0,1.361099875098618
64.0,1.3606043317904837
65.0,1.3603607321998945
66.0,1.3603832530858784
67.0,1.36042931233849
68.0,1.3622658652344484
69.0,1.3648784759131078
70.0,1.3683442326261592
71.0,1.373303945252203
72.0,1.3774476384310756
73.0,1.3794763618246595
74.0,1.3798510850063017
75.0,1.377628598862588
76.0,1.3724197782750753
77.0,1.3682688318750968
78.0,1.3651752011728024
79.0,1.3652306466224107
80.0,1.3641260464533123
81.0,1.3609342974240557
82.0,1.3580664350717635
83.0,1.3558308900776523
84.0,1.359010492170567
85.0,1.3662836960088176
86.0,1.378684066340974
87.0,1.3887356504804773
88.0,1.4158978644821802
89.0,1.4300464512876199
90.0,1.4718503209675293
91.0,1.4873954946989476
92.0,1.555991075145961
93.0,1.566353534838704
94.0,1.614230932231029
95.0,1.6240517830179482
96.0,1.6613352139845077
97.0,1.668988543160984
98.0,1.6862997042787395
99.0,1.702418471566411
100.0,1.7176183877931672
101.0,1.7261453485502143
102.0,1.7332422947437243
103.0,1.7364378864105423
104.0,1.7387764290529812
105.0,1.7373715314717024
106.0,1.7312963555272105
107.0,1.7238058015941418
108.0,1.7041112577195556
109.0,1.6896740511126325
110.0,1.6558317692055855
111.0,1.6205897399777536
112.0,1.5852962302510303
113.0,1.5668900299972361
114.0,1.5322914160977577
115.0,1.514729113423756
116.0,1.4863027808443399
117.0,1.4723890001264734
118.0,1.4464356325517016
119.0,1.4337550189645272
120.0,1.4125693398913282
121.0,1.4020210479134205
122.0,1.3924819243812265
123.0,1.3831666287316124
124.0,1.3691862464246431
125.0,1.3620187098704002
126.0,1.3540056320130798
127.0,1.3467276021825854
128.0,1.3403287665257824
129.0,1.335645773191296
130.0,1.332867487308167
131.0,1.3317307412471955
132.0,1.331165434068831
133.0,1.3312919737417996
134.0,1.3348283476996248
135.0,1.3370421124470555
136.0,1.3402421555889186
137.0,1.346893219797124
138.0,1.3490180779997873
139.0,1.3509980575850016
140.0,1.3550884364004308
141.0,1.3560078968822866
142.0,1.3562371366668526
143.0,1.3548974611268523
144.0,1.3526140614741198
145.0,1.3480197312548035
146.0,1.344246830060912
147.0,1.3373752883440226
148.0,1.3327940396198825
149.0,1.3270694120195232
150.0,1.322659679334348
151.0,1.3180896385046335
152.0,1.3136535008548014
153.0,1.3098846446011712
154.0,1.3065540141131018
155.0,1.3032517953030607
156.0,1.3007542878134726
157.0,1.2982845816987751
158.0,1.296027536932916
159.0,1.2932203948952157
160.0,1.2909723560057509
161.0,1.2880520962099649
162.0,1.2848927040252704
163.0,1.2812274786850029
164.0,1.2778298193550202
165.0,1.2742244815556654
166.0,1.2698568181747973
167.0,1.266348713129301
168.0,1.2623974096161172
169.0,1.2582099927012693
170.0,1.253891107418611
171.0,1.2492941181952673
172.0,1.24448236223922
173.0,1.2398296071341086
174.0,1.2351860005521837
175.0,1.2298663979208584
176.0,1.2258795586625963
177.0,1.221321422864188
178.0,1.218107948439851
179.0,1.2143174387353404
180.0,1.21234669023929
181.0,1.2102433539200972
182.0,1.2092161901267768
183.0,1.2084869305589137
184.0,1.2078882834872984
185.0,1.2077821245098892
186.0,1.207361395660792
187.0,1.2074670086851038
188.0,1.2068866562748357
189.0,1.2062352942309305
190.0,1.2052754105770487
191.0,1.2043612596041322
192.0,1.2032337326687208
193.0,1.2019272150073788
194.0,1.201690066332664
195.0,1.2017295530784862
196.0,1.2020088409400544
197.0,1.2026693014104604
198.0,1.2035704698322165
199.0,1.2043092200038794
200.0,1.2050619325431189
201.0,1.2056994661038565
202.0,1.2060810182175148
203.0,1.2064979425279028
204.0,1.2066318075644933
205.0,1.2064446108285278
206.0,1.2052128914815659
207.0,1.2033765054300274
208.0,1.2019515160313623
209.0,1.199847785551216
210.0,1.1972494910564888
211.0,1.1944665984927116
212.0,1.1909530797743229
213.0,1.1880978505285644
214.0,1.1839012416167498
215.0,1.1806056548072656
216.0,1.1757817088470282
217.0,1.1717320593376717
218.0,1.1669757192760928
219.0,1.160327653144504
220.0,1.1551770934341714
221.0,1.1478897206315883
222.0,1.1425590401870216
223.0,1.134320181415038
224.0,1.128647493990674
225.0,1.1225987018855297
226.0,1.1145815399925727
227.0,1.1090435497164002
228.0,1.1032142167452417
229.0,1.0974303941513548
230.0,1.0920231681192551
231.0,1.0870667583281264
232.0,1.0824129674304612
233.0,1.0781635545955313
234.0,1.0742309318413454
235.0,1.0707036259229779
236.0,1.0675106297558012
237.0,1.06445951165304
238.0,1.0617283829532678
239.0,1.0591262440394544
240.0,1.0566377037787187
241.0,1.0540491110427133
242.0,1.0515432955696753
243.0,1.0490179627659921
244.0,1.0463040500250953
245.0,1.043320494996216
246.0,1.0400734340377888
247.0,1.0366479833644984
248.0,1.0336798488762355
249.0,1.0300343506017362
250.0,1.025006440054611
251.0,1.021511409337997
252.0,1.0163482255886005
253.0,1.0128247839734916
254.0,1.0087761493060272
255.0,1.0030774643636933
256.0,0.9994798425459493
257.0,0.9940274607378814
258.0,0.9905294721799406
259.0,0.9855157967356567
260.0,0.9811820185509882
261.0,0.9770931354014041
262.0,0.9726765435294964
263.0,0.9697933507750051
264.0,0.9659817295627628
265.0,0.96368235452346
266.0,0.9610933511594183
267.0,0.9585250654319469
268.0,0.9556257095491109
269.0,0.9540201133164895
270.0,0.9515554449652408
271.0,0.9479410080492077
272.0,0.944679646726343
273.0,0.9431958318599766
274.0,0.9392233411474077
275.0,0.9377419517249149
276.0,0.9322362540773953
277.0,0.9309201486586056
278.0,0.9279681629110713
279.0,0.9250436867307126
280.0,0.9217061951427579
281.0,0.918213046747431
282.0,0.9144133136287821
283.0,0.9116651634954263
284.0,0.9070041734588637
285.0,0.9041491901735359
286.0,0.8992264119701627
287.0,0.8951979024398424
288.0,0.8913588614227959
289.0,0.8876797772618634
290.0,0.8841091900295912
291.0,0.8805990250996688
292.0,0.8772013800346989
293.0,0.8738517976296445
294.0,0.871370557068671
295.0,0.8672077695067262
296.0,0.8638492444761932
297.0,0.8615032228695751
298.0,0.8573673306626161
299.0,0.8540126524439704
300.0,0.8507229277462949
301.0,0.847504675419676
302.0,0.8443115967027028
303.0,0.841091584085757
304.0,0.8378172072688813
305.0,0.8345409982615423
306.0,0.8311775453536543
307.0,0.8278230772829245
308.0,0.8244017380901341
309.0,0.8208982677181013
310.0,0.8174028266714717
311.0,0.8139688331337642
312.0,0.8104777709377793
313.0,0.8070795145757624
314.0,0.8037774550053792
315.0,0.8004853374956982
316.0,0.7972533665816954
317.0,0.7940333534286429
318.0,0.7908282039775403
319.0,0.7876777746166395
320.0,0.7845204189931916
