"Iteration","CpT_both Monitor: CpT_both Monitor"
1.0,4.575909867858798
2.0,3.547945505109078
3.0,1.3823762255115044
4.0,-0.1792917608798957
5.0,-0.7198818816409819
6.0,-0.7452203539762768
7.0,-0.8280558102799251
8.0,-0.9398839611749269
9.0,-1.072831382420683
10.0,-1.0656468795886023
11.0,-1.0404719696056348
12.0,-0.7644346475762417
13.0,-0.7347449881550755
14.0,-0.39689059573109686
15.0,-0.13054976888861586
16.0,-0.056820842020168995
17.0,-0.0010864931486730942
18.0,-0.011663272906016129
19.0,-0.021803587596183262
20.0,-0.1566011545950736
21.0,-0.17980493577369724
22.0,-0.34429209029584634
23.0,-0.3587978973981764
24.0,-0.36630433406988466
25.0,-0.36924018777819073
26.0,-0.37306016126206576
27.0,-0.3754085076886391
28.0,-0.37414817670957023
29.0,-0.3706150385815664
30.0,-0.36338373510129446
31.0,-0.3533223865011697
32.0,-0.33075283069094985
33.0,-0.31907230329721464
34.0,-0.2950224165115643
35.0,-0.2719913458895413
36.0,-0.2605787956647687
37.0,-0.24062032176383186
38.0,-0.2317004998530684
39.0,-0.22218383785090642
40.0,-0.21234807176421294
41.0,-0.20920633553168783
42.0,-0.20779860548241708
43.0,-0.20860399940996358
44.0,-0.21101286652851856
45.0,-0.21684785343939786
46.0,-0.22224142333759975
47.0,-0.23408616586008246
48.0,-0.2431160064598751
49.0,-0.2552337345320293
50.0,-0.2617895513600333
51.0,-0.26684352873547623
52.0,-0.27046363594954304
53.0,-0.2725259586192364
54.0,-0.2733081917527014
55.0,-0.2731429557603975
56.0,-0.27235557456470305
57.0,-0.27086357252688265
58.0,-0.26854543654613583
59.0,-0.26578399419351084
60.0,-0.2624282082842113
61.0,-0.25849391846772474
62.0,-0.25399347658594285
63.0,-0.2490546003469504
64.0,-0.24399142327305917
65.0,-0.2380427323276851
66.0,-0.23236246019398574
67.0,-0.22632053657528683
68.0,-0.22121075749256086
69.0,-0.21690287930268867
70.0,-0.21359465997336385
71.0,-0.2112040050374776
72.0,-0.21031349066265345
73.0,-0.21042424237265125
74.0,-0.2113279540133276
75.0,-0.21249903629513262
76.0,-0.21386953206387196
77.0,-0.21550414733281945
78.0,-0.21799593977572962
79.0,-0.22131399917328914
80.0,-0.22346065996505476
81.0,-0.22582865109851888
82.0,-0.2276786758035203
83.0,-0.22953508509888182
84.0,-0.2304887265230468
85.0,-0.23096169104592626
86.0,-0.23039727942528632
87.0,-0.22895689965266916
88.0,-0.22698712685729178
89.0,-0.22278713004536907
90.0,-0.21673478110978092
91.0,-0.21031578120550923
92.0,-0.20373539102220783
93.0,-0.19783104829693668
94.0,-0.19285239662694456
95.0,-0.18912195544987034
96.0,-0.18568277847522988
97.0,-0.18389627194925828
98.0,-0.18255341287121607
99.0,-0.18274452385404863
100.0,-0.18291723167358245
101.0,-0.1842965747854778
102.0,-0.18506149613639258
103.0,-0.1872445579849553
104.0,-0.1880183026199609
105.0,-0.18972279435489064
106.0,-0.19105648982744056
107.0,-0.1914068371368049
108.0,-0.19185839339076272
109.0,-0.19199369311117823
110.0,-0.19195641266109215
111.0,-0.19281005023504494
112.0,-0.19406146740017852
113.0,-0.19643029688499908
114.0,-0.1998462498993666
115.0,-0.20402385820882327
116.0,-0.20883645760849684
117.0,-0.21433258462542787
118.0,-0.22018969706113048
119.0,-0.22343441911001624
120.0,-0.22942746725248267
121.0,-0.2354099659510384
122.0,-0.23815059705812647
123.0,-0.241706342125399
124.0,-0.24418424624990862
125.0,-0.24657912363518528
126.0,-0.24881064101338016
127.0,-0.2508986327403756
128.0,-0.252888331933482
129.0,-0.254447933322176
130.0,-0.25579816694159
131.0,-0.25681717480977273
132.0,-0.2571477969386556
133.0,-0.25718162103732184
134.0,-0.2568055414840716
135.0,-0.2563468387876232
136.0,-0.2551870616828998
137.0,-0.2539713510341123
138.0,-0.25246513688822103
139.0,-0.2508843925267998
140.0,-0.24911705452192892
141.0,-0.24773078992776626
142.0,-0.2465102931216
143.0,-0.24556501126639624
144.0,-0.24490431308388178
145.0,-0.24463312432071685
146.0,-0.24482290341174792
147.0,-0.24553902777823852
148.0,-0.2468106268526479
149.0,-0.24855600014835938
150.0,-0.2509096884350807
151.0,-0.25373702188581004
152.0,-0.2570851718021508
153.0,-0.26067616150348144
154.0,-0.26466872124706325
155.0,-0.26887713926259066
156.0,-0.2730149739918859
157.0,-0.277142191419534
158.0,-0.2809741169924883
159.0,-0.2859363742160115
160.0,-0.288914181563458
161.0,-0.2923865420170225
162.0,-0.2955216969763435
163.0,-0.2959228007982171
164.0,-0.2956849106501141
165.0,-0.2940564273605925
166.0,-0.2921541679136264
167.0,-0.289870976787766
168.0,-0.28581561155370566
169.0,-0.28263910291120525
170.0,-0.27953704483949954
171.0,-0.2750330193282076
172.0,-0.2719661908074466
173.0,-0.2699101241192514
174.0,-0.2683442004285014
175.0,-0.26760272521295025
176.0,-0.26772828612696176
177.0,-0.26881988389674244
178.0,-0.2714657796709546
179.0,-0.27477839747331917
180.0,-0.27900939424884286
181.0,-0.2840115430482053
182.0,-0.28782958890989335
183.0,-0.29422528384763863
184.0,-0.2987741383568411
185.0,-0.3049868760860563
186.0,-0.3092818445990411
187.0,-0.31321615829063504
188.0,-0.3183503021940875
189.0,-0.3216792771403654
190.0,-0.3261918752608671
191.0,-0.32940236586124105
192.0,-0.3317225715219154
193.0,-0.3331389006657532
194.0,-0.3336060269346886
195.0,-0.333308188844086
196.0,-0.33262023639234434
197.0,-0.33178725436123174
198.0,-0.33017259588468983
199.0,-0.3289155647056892
200.0,-0.3270325911757349
201.0,-0.32576990328334604
202.0,-0.32409815745354525
203.0,-0.3231714938784268
204.0,-0.3221897107336729
205.0,-0.3219265198537514
206.0,-0.32208466861794405
207.0,-0.3226441980706706
208.0,-0.3234647028897445
209.0,-0.32490968358970945
210.0,-0.32665087940679954
211.0,-0.32827325902019705
212.0,-0.33063498890729975
