"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-1.5850971937179565
-0.06,-1.581211805343628
-0.12,-1.5884515047073364
-0.18,-1.5813857316970825
-0.24,-1.585097074508667
-0.30000000000000004,-1.5730408430099487
-0.36,-1.5778900384902954
-0.42000000000000004,-1.5617412328720093
-0.48,-1.5603562593460083
-0.54,-1.519648551940918
-0.6000000000000001,-1.3811378479003906
-0.66,-1.1519975662231445
-0.72,-1.1162657737731934
-0.78,-1.197295069694519
-0.8400000000000001,-1.366128921508789
-0.8999999999999999,-1.4143152236938477
-0.96,-1.4049866199493408
-1.02,-1.4005151987075806
-1.08,-1.3794167041778564
-1.1400000000000001,-1.3650071620941162
-1.2000000000000002,-1.349906086921692
-1.26,-1.343678593635559
-1.32,-1.3273264169692993
-1.3800000000000001,-1.3103578090667725
-1.44,-1.292159080505371
-1.5,-1.2754565477371216
-1.56,-1.2618294954299927
-1.62,-1.2388030290603638
-1.6800000000000002,-1.2296924591064453
-1.7399999999999998,-1.2096189260482788
-1.7999999999999998,-1.18930983543396
-1.8599999999999999,-1.1688305139541626
-1.92,-1.1550853252410889
-1.98,-1.1362932920455933
-2.04,-1.1111077070236206
-2.0999999999999996,-1.0958590507507324
-2.16,-1.076188087463379
-2.2199999999999998,-1.060721755027771
-2.2800000000000002,-1.0413975715637207
-2.34,-1.0257569551467896
-2.4000000000000004,-1.0015162229537964
-2.46,-0.9827826619148254
-2.52,-0.966968834400177
-2.58,-0.9485917687416077
-2.64,-0.9310631155967712
-2.7,-0.9097618460655212
-2.7600000000000002,-0.8926843404769897
-2.82,-0.8712161183357239
-2.88,-0.8555440902709961
-2.94,-0.834386944770813
-3.0,-0.8189559578895569
-3.06,-0.7978941798210144
-3.12,-0.7826166749000549
-3.18,-0.7616874575614929
-3.24,-0.7466046214103699
-3.3000000000000003,-0.729773759841919
-3.3600000000000003,-0.7096456289291382
-3.42,-0.6952964067459106
-3.4799999999999995,-0.6756327748298645
-3.54,-0.6592043042182922
-3.5999999999999996,-0.6453812718391418
-3.66,-0.6263297200202942
-3.7199999999999998,-0.6101864576339722
-3.7800000000000002,-0.5915119051933289
-3.84,-0.5777656435966492
-3.9000000000000004,-0.5609902739524841
-3.96,-0.5444385409355164
-4.0200000000000005,-0.5278543829917908
-4.08,-0.5142524242401123
-4.14,-0.4953049421310425
-4.199999999999999,-0.48194774985313416
-4.26,-0.46869251132011414
-4.32,-0.4501822590827942
-4.38,-0.43713024258613586
-4.4399999999999995,-0.42106887698173523
-4.5,-0.40802624821662903
-4.5600000000000005,-0.3939509391784668
-4.62,-0.3713521361351013
-4.68,-0.36108866333961487
-4.74,-0.3431013524532318
-4.800000000000001,-0.33557799458503723
-4.86,-0.317706823348999
-4.92,-0.299752414226532
-4.9799999999999995,-0.2891715466976166
-5.04,-0.2786441147327423
-5.1,-0.26002171635627747
-5.16,-0.249290332198143
-5.22,-0.23860423266887665
-5.28,-0.2175038605928421
-5.34,-0.2073466181755066
-5.4,-0.19079869985580444
-5.46,-0.18149977922439575
-5.5200000000000005,-0.16295196115970612
-5.58,-0.1537841260433197
-5.64,-0.13713374733924866
-5.699999999999999,-0.1272706836462021
-5.76,-0.10868468880653381
-5.82,-0.0994737446308136
-5.88,-0.08110199123620987
-5.9399999999999995,-0.06830578297376633
-6.0,-0.059217046946287155
