"Iteration","CpT_both Monitor: CpT_both Monitor"
1.0,8.13929988150033
2.0,6.305010868232766
3.0,2.4881608622985487
4.0,-0.37850079561827366
5.0,-0.37200847391073394
6.0,-0.5485607494842525
7.0,-1.0419344102730328
8.0,-1.1016219157024418
9.0,-1.6408742942763892
10.0,-1.7248185427065725
11.0,-1.5856070211340019
12.0,-1.3341989804854784
13.0,-1.272514020244469
14.0,-0.36848737148039934
15.0,-0.31486347863257463
16.0,0.04902030144975146
17.0,0.20429825231113774
18.0,0.22199489195324035
19.0,0.21388173208275943
20.0,0.008635726440428027
21.0,-0.02362684290998963
22.0,-0.2906566313285851
23.0,-0.3176971488810644
24.0,-0.474364376805404
25.0,-0.487223550106639
26.0,-0.4895614914467562
27.0,-0.4828441773933442
28.0,-0.45933419259284003
29.0,-0.44516893702088134
30.0,-0.40487950313861243
31.0,-0.38533022245973364
32.0,-0.33982515924365625
33.0,-0.3195566898916675
34.0,-0.2424029178938086
35.0,-0.22726346743793546
36.0,-0.2145791475385108
37.0,-0.2033690265723654
38.0,-0.18929334256664965
39.0,-0.18622911036573989
40.0,-0.18674842653295565
41.0,-0.19245134986623216
42.0,-0.19921087703252438
43.0,-0.2152778584157755
44.0,-0.2257165667422569
45.0,-0.23610352350566793
46.0,-0.2568988125436588
47.0,-0.2685281625465981
48.0,-0.29057039687055825
49.0,-0.30307272282800657
50.0,-0.3183935137336536
51.0,-0.3299953776582513
52.0,-0.33614457005180354
53.0,-0.33851965003364776
54.0,-0.3373896799260572
55.0,-0.33342807191459917
56.0,-0.3268178230337527
57.0,-0.31789114536629387
58.0,-0.306972048428718
59.0,-0.29128578434601915
60.0,-0.2796777194673589
61.0,-0.26425874949167344
62.0,-0.253874676327146
63.0,-0.24076740304634575
64.0,-0.231884367616069
65.0,-0.22136478821960623
66.0,-0.21456532684444957
67.0,-0.20823361759267475
68.0,-0.20314091075961274
69.0,-0.19907801531759975
70.0,-0.19602146962478886
71.0,-0.19414835145897602
72.0,-0.19330482234551916
73.0,-0.1927440130974087
74.0,-0.19318228423953576
75.0,-0.19479652947128256
76.0,-0.1982271888744707
77.0,-0.20334816551057533
78.0,-0.2081873476519191
79.0,-0.21381727452502175
80.0,-0.21986394479895932
81.0,-0.22585321265071476
82.0,-0.23328716565717958
83.0,-0.23798903360821222
84.0,-0.24379892578442255
85.0,-0.2487839813937517
86.0,-0.2525211690739786
87.0,-0.2546012854767743
88.0,-0.25626134131624745
89.0,-0.25657270887118416
90.0,-0.2560341621762101
91.0,-0.25490869849384307
92.0,-0.2520349156156886
93.0,-0.24844568954074292
94.0,-0.24377037363822926
