"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-1.9781142473220825
-0.06,-1.9606761932373047
-0.12,-1.9563530683517456
-0.18,-1.9458413124084473
-0.24,-1.930816888809204
-0.30000000000000004,-1.923076868057251
-0.36,-1.9152313470840454
-0.42000000000000004,-1.8989583253860474
-0.48,-1.8654108047485352
-0.54,-1.85688316822052
-0.6000000000000001,-1.8376635313034058
-0.66,-1.788691520690918
-0.72,-1.6837247610092163
-0.78,-1.4984794855117798
-0.8400000000000001,-1.371863842010498
-0.8999999999999999,-1.3220021724700928
-0.96,-1.4293010234832764
-1.02,-1.65378999710083
-1.08,-1.8051201105117798
-1.1400000000000001,-1.8033539056777954
-1.2000000000000002,-1.789707064628601
-1.26,-1.7644412517547607
-1.32,-1.7561087608337402
-1.3800000000000001,-1.7357642650604248
-1.44,-1.711059808731079
-1.5,-1.6911405324935913
-1.56,-1.6701014041900635
-1.62,-1.6446633338928223
-1.6800000000000002,-1.6270520687103271
-1.7399999999999998,-1.5992743968963623
-1.7999999999999998,-1.5800411701202393
-1.8599999999999999,-1.5599652528762817
-1.92,-1.5364309549331665
-1.98,-1.5125607252120972
-2.04,-1.4898608922958374
-2.0999999999999996,-1.4662892818450928
-2.16,-1.4399510622024536
-2.2199999999999998,-1.420076847076416
-2.2800000000000002,-1.3918970823287964
-2.34,-1.3678276538848877
-2.4000000000000004,-1.3455380201339722
-2.46,-1.316243052482605
-2.52,-1.298052191734314
-2.58,-1.2737241983413696
-2.64,-1.2474546432495117
-2.7,-1.2215763330459595
-2.7600000000000002,-1.2022490501403809
-2.82,-1.1751625537872314
-2.88,-1.1535663604736328
-2.94,-1.1244579553604126
-3.0,-1.1015346050262451
-3.06,-1.0803040266036987
-3.12,-1.0516257286071777
-3.18,-1.030735969543457
-3.24,-1.0057487487792969
-3.3000000000000003,-0.9837290644645691
-3.3600000000000003,-0.9638723731040955
-3.42,-0.9395416975021362
-3.4799999999999995,-0.9172954559326172
-3.54,-0.8929700255393982
-3.5999999999999996,-0.8694469928741455
-3.66,-0.8497362732887268
-3.7199999999999998,-0.8274940848350525
-3.7800000000000002,-0.8080684542655945
-3.84,-0.7843027710914612
-3.9000000000000004,-0.7596907615661621
-3.96,-0.7410399317741394
-4.0200000000000005,-0.717076301574707
-4.08,-0.6966992616653442
-4.14,-0.6781278252601624
-4.199999999999999,-0.6556028723716736
-4.26,-0.6372906565666199
-4.32,-0.6115162968635559
-4.38,-0.5911026000976562
-4.4399999999999995,-0.5689521431922913
-4.5,-0.5562159419059753
-4.5600000000000005,-0.5290625095367432
-4.62,-0.5118333697319031
-4.68,-0.48782506585121155
-4.74,-0.47622251510620117
-4.800000000000001,-0.456613153219223
-4.86,-0.42766690254211426
-4.92,-0.4089471399784088
-4.9799999999999995,-0.39811256527900696
-5.04,-0.3751508295536041
-5.1,-0.35161539912223816
-5.16,-0.3386033773422241
-5.22,-0.3187507688999176
-5.28,-0.3046390116214752
-5.34,-0.28277114033699036
-5.4,-0.2594011723995209
-5.46,-0.24503488838672638
-5.5200000000000005,-0.2219751924276352
-5.58,-0.20246922969818115
-5.64,-0.1831144094467163
-5.699999999999999,-0.16998206079006195
-5.76,-0.149656742811203
-5.82,-0.1291874349117279
-5.88,-0.10867761075496674
-5.9399999999999995,-0.08825505524873734
-6.0,-0.08146143704652786
