"Iteration","CpT_flap1 Monitor: CpT_flap1 Monitor"
1.0,-0.16048576544133877
2.0,0.35409105416228775
3.0,0.10596298590194805
4.0,-0.23447666454221971
5.0,-0.26507650250446435
6.0,-0.38422722730737696
7.0,-0.4309332600446345
8.0,-0.5178854015930473
9.0,-0.6543420814818263
10.0,-0.7649855112665729
11.0,-0.7294184500597719
12.0,-0.7151155203583369
13.0,-0.46005749004249047
14.0,-0.44264412175169787
15.0,-0.22235379093329652
16.0,-0.20590596646857567
17.0,-0.14590410102233536
18.0,-0.1477467422677775
19.0,-0.1869416020560178
20.0,-0.19541939100654257
21.0,-0.2642267095346569
22.0,-0.2769515929086389
23.0,-0.3384006473910211
24.0,-0.3447142863190907
25.0,-0.347111302319167
26.0,-0.3462907157460419
27.0,-0.3453448533175815
28.0,-0.3420263558269849
29.0,-0.3317503927480171
30.0,-0.32647210349487554
31.0,-0.3196447876260462
32.0,-0.3050261822664263
33.0,-0.2979621186525682
34.0,-0.2905130333762144
35.0,-0.27748667528381527
36.0,-0.27188326508396826
37.0,-0.26662105526945834
38.0,-0.25926269101822397
39.0,-0.2568741559951081
40.0,-0.2555359063636803
41.0,-0.2551937719925194
42.0,-0.25627137157623053
43.0,-0.2582805346276095
44.0,-0.2609084872167647
45.0,-0.2642385674753116
46.0,-0.27146365930544863
47.0,-0.2754318705780874
48.0,-0.27934360639505756
49.0,-0.2850898421866089
50.0,-0.2877737719238097
51.0,-0.2894584302879359
52.0,-0.2906801434577954
53.0,-0.29077192525507695
54.0,-0.2897766433332569
55.0,-0.2874183093178629
56.0,-0.2849875322876847
57.0,-0.2821272013288252
58.0,-0.2780258540336547
59.0,-0.275032835454182
60.0,-0.2720339298349079
61.0,-0.26628860485733064
62.0,-0.2637329624360558
63.0,-0.2613899832366185
64.0,-0.25762070232283324
65.0,-0.2548113326301995
66.0,-0.2537511209676089
67.0,-0.25220047551161895
68.0,-0.2516871295542363
69.0,-0.252103279052152
70.0,-0.25331916741938126
71.0,-0.25516278082817073
72.0,-0.25821069068641705
73.0,-0.2603034402441894
74.0,-0.2632984502541615
75.0,-0.26560543964555583
76.0,-0.26649122114621965
77.0,-0.26672097675397977
78.0,-0.2653673150346744
79.0,-0.26312128474931057
80.0,-0.2611131390424958
81.0,-0.25906508106047055
82.0,-0.2572579756875868
83.0,-0.25662122839863527
84.0,-0.25503247106761984
85.0,-0.254794841860454
86.0,-0.2540824103982434
87.0,-0.2540250651208963
88.0,-0.25389938475079493
89.0,-0.2538163106394013
90.0,-0.2541716497405915
91.0,-0.25470642604566013
92.0,-0.25582484003083966
93.0,-0.25742582021420923
94.0,-0.25934534211934845
95.0,-0.26244699975388847
96.0,-0.2646110597339779
97.0,-0.269599189311998
98.0,-0.27267323615733813
99.0,-0.27614545770424437
100.0,-0.2800430300912584
101.0,-0.28440113756882435
102.0,-0.2888410329814019
103.0,-0.29331051308942246
104.0,-0.2962245849458233
105.0,-0.2992797793541262
106.0,-0.30313401838946913
107.0,-0.30560499183549567
108.0,-0.3086416192147759
109.0,-0.31109972253705204
110.0,-0.3130071799482473
111.0,-0.31426391596340214
112.0,-0.31507114097092803
113.0,-0.31524797607036154
114.0,-0.3149052210667259
115.0,-0.31407328787997024
116.0,-0.3127204184090032
117.0,-0.3110444164280358
118.0,-0.30982182440214673
119.0,-0.3081210023066931
120.0,-0.307440834278588
121.0,-0.30614572047575545
122.0,-0.30582521045510663
123.0,-0.3056901913716915
124.0,-0.3058476480538114
125.0,-0.3064322093190672
126.0,-0.3071671298632238
127.0,-0.3086849542727328
128.0,-0.3104046614264869
129.0,-0.3124736688876416
130.0,-0.31559322780286725
131.0,-0.3172682324344343
132.0,-0.32096703717589997
133.0,-0.3226869144766854
134.0,-0.32642821612454265
135.0,-0.32812026183169885
136.0,-0.3317837467938994
137.0,-0.3332986455688151
138.0,-0.33629615964249326
139.0,-0.3375752187405659
140.0,-0.33954348024026854
141.0,-0.34177704412293186
142.0,-0.34272193808886564
143.0,-0.3445036310605896
144.0,-0.34526660088690253
145.0,-0.3468797433984736
146.0,-0.34752849099681804
147.0,-0.3486930305997048
148.0,-0.35009395573707963
149.0,-0.35076239029274153
150.0,-0.35229353470565683
151.0,-0.3530686850559573
152.0,-0.3550748111868509
153.0,-0.35588002578898564
154.0,-0.3579117500097932
155.0,-0.35885905716135796
156.0,-0.3625498461610436
157.0,-0.36329015932533254
158.0,-0.3642964140003497
159.0,-0.3663798015208098
160.0,-0.3672684459289132
161.0,-0.36960116960304096
162.0,-0.37061854028200814
163.0,-0.37308865147532233
164.0,-0.3741488192879951
165.0,-0.3764001566994075
166.0,-0.377452037104093
