"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-1.6552997827529907
-0.06,-1.699949026107788
-0.12,-1.718725323677063
-0.18,-1.767361044883728
-0.24,-1.7883732318878174
-0.30000000000000004,-1.8302831649780273
-0.36,-1.8398045301437378
-0.42000000000000004,-1.8441535234451294
-0.48,-1.8656588792800903
-0.54,-1.8744847774505615
-0.6000000000000001,-1.8840103149414062
-0.66,-1.8912209272384644
-0.72,-1.9040406942367554
-0.78,-1.9033176898956299
-0.8400000000000001,-1.9009339809417725
-0.8999999999999999,-1.8910681009292603
-0.96,-1.7906131744384766
-1.02,-1.62795090675354
-1.08,-1.494409203529358
-1.1400000000000001,-1.4392106533050537
-1.2000000000000002,-1.7087546586990356
-1.26,-1.9584932327270508
-1.32,-2.0484988689422607
-1.3800000000000001,-2.054847240447998
-1.44,-2.0385494232177734
-1.5,-2.032719850540161
-1.56,-2.021763801574707
-1.62,-1.990733027458191
-1.6800000000000002,-1.9764995574951172
-1.7399999999999998,-1.9522038698196411
-1.7999999999999998,-1.9370008707046509
-1.8599999999999999,-1.9163111448287964
-1.92,-1.895997405052185
-1.98,-1.8760191202163696
-2.04,-1.8573297262191772
-2.0999999999999996,-1.8306128978729248
-2.16,-1.8123325109481812
-2.2199999999999998,-1.7800880670547485
-2.2800000000000002,-1.7607601881027222
-2.34,-1.7341625690460205
-2.4000000000000004,-1.7040528059005737
-2.46,-1.6890051364898682
-2.52,-1.653151273727417
-2.58,-1.6332553625106812
-2.64,-1.6094697713851929
-2.7,-1.5718762874603271
-2.7600000000000002,-1.5516422986984253
-2.82,-1.5163583755493164
-2.88,-1.494184136390686
-2.94,-1.4696017503738403
-3.0,-1.4403690099716187
-3.06,-1.4038898944854736
-3.12,-1.3848145008087158
-3.18,-1.3488084077835083
-3.24,-1.3312978744506836
-3.3000000000000003,-1.3017276525497437
-3.3600000000000003,-1.266402006149292
-3.42,-1.2366185188293457
-3.4799999999999995,-1.217261552810669
-3.54,-1.1854125261306763
-3.5999999999999996,-1.1538152694702148
-3.66,-1.1300292015075684
-3.7199999999999998,-1.0991177558898926
-3.7800000000000002,-1.0687048435211182
-3.84,-1.0387907028198242
-3.9000000000000004,-1.0169864892959595
-3.96,-0.9879857897758484
-4.0200000000000005,-0.9593346118927002
-4.08,-0.9387273788452148
-4.14,-0.9107368588447571
-4.199999999999999,-0.880885899066925
-4.26,-0.8526047468185425
-4.32,-0.8234878182411194
-4.38,-0.8022863864898682
-4.4399999999999995,-0.7732445597648621
-4.5,-0.7431101202964783
-4.5600000000000005,-0.7207513451576233
-4.62,-0.6923068165779114
-4.68,-0.6640561819076538
-4.74,-0.6356676816940308
-4.800000000000001,-0.6057745218276978
-4.86,-0.5811150670051575
-4.92,-0.5603833794593811
-4.9799999999999995,-0.5322474241256714
-5.04,-0.5113891363143921
-5.1,-0.48329949378967285
-5.16,-0.45574894547462463
-5.22,-0.43483972549438477
-5.28,-0.4081546366214752
-5.34,-0.3773493766784668
-5.4,-0.351411372423172
-5.46,-0.33031681180000305
-5.5200000000000005,-0.3122873604297638
-5.58,-0.2787872850894928
-5.64,-0.2589110732078552
-5.699999999999999,-0.2303137481212616
-5.76,-0.20156702399253845
-5.82,-0.1825488954782486
-5.88,-0.15412220358848572
-5.9399999999999995,-0.12600897252559662
-6.0,-0.09837181866168976
