"Iteration","Cl Monitor: Cl Monitor"
1.0,69.45233302890304
2.0,39.02990392678368
3.0,20.202940540296222
4.0,7.658297403303291
5.0,2.1435969712338214
6.0,0.10280889063973805
7.0,-4.770491053934063
8.0,-4.880611762619601
9.0,-4.739880289811076
10.0,-1.9433524335859709
11.0,0.41517812350092204
12.0,1.9016718708178055
13.0,2.37492178259015
14.0,2.6044582315167086
15.0,2.6499297538872795
16.0,2.779078361898178
17.0,2.7589035891221316
18.0,2.4577428069510647
19.0,2.3397798624193826
20.0,1.8559247333437585
21.0,1.8152808533790123
22.0,1.4353967311120384
23.0,1.4242344893997911
24.0,1.4171201047764257
25.0,1.423206267803367
26.0,1.4860568382603938
27.0,1.5127362323760931
28.0,1.6303742444237737
29.0,1.6503393850792818
30.0,1.6663419906788126
31.0,1.6898847549005338
32.0,1.6945061049276635
33.0,1.6996175939362543
34.0,1.695843029567366
35.0,1.6480300169007855
36.0,1.6393931311640508
37.0,1.628213511832599
38.0,1.6138594025931254
39.0,1.586725534729321
40.0,1.571548153652635
41.0,1.555619364532565
42.0,1.527797284254
43.0,1.5149835872445192
44.0,1.4948022352190675
45.0,1.487229614653211
46.0,1.478715104853352
47.0,1.4769317750936612
48.0,1.4783674260499393
49.0,1.4867611007377255
50.0,1.4935515950117493
51.0,1.5027063520482935
52.0,1.5137069827013454
53.0,1.5249597717360976
54.0,1.535309349952529
55.0,1.5521270338721183
56.0,1.5590391118528157
57.0,1.5697430080240506
58.0,1.5741442797987766
59.0,1.5792745211798347
60.0,1.5814985339913643
61.0,1.5834204035926838
62.0,1.5834652405043723
63.0,1.582961570851451
64.0,1.582149969383732
65.0,1.5813739796491038
66.0,1.5808241043058593
67.0,1.580822763199625
68.0,1.5813809216704922
69.0,1.5821722775916744
70.0,1.5833208079919243
71.0,1.5842645534440425
72.0,1.5855784043015202
73.0,1.5885211250213416
74.0,1.5906902662587228
75.0,1.5969338590489737
76.0,1.605146706982548
77.0,1.621199722066016
78.0,1.6312694825217393
79.0,1.6512471158075137
