"Iteration","Cd Monitor: Cd Monitor"
1.0,97.0775066016264
2.0,54.18353215373381
3.0,16.044907070565944
4.0,2.1625892297218052
5.0,1.1568746827821352
6.0,-0.603145215049314
7.0,-1.651724852765515
8.0,-1.8032209682670817
9.0,-1.2138468730128942
10.0,0.622176153869449
11.0,1.4519061962590876
12.0,2.080136624084389
13.0,2.7201860928060215
14.0,2.7018150545330846
15.0,2.458109926747837
16.0,2.4169066824063323
17.0,2.072533849079576
18.0,1.9998403004010963
19.0,1.6304607658787518
20.0,1.5938432056281744
21.0,1.4507186801056047
22.0,1.4446381601584348
23.0,1.463574957534391
24.0,1.4740460430610312
25.0,1.4834232550370887
26.0,1.4944810473196521
27.0,1.518979680111311
28.0,1.5354881841010446
29.0,1.5584157557003
30.0,1.568242108262488
31.0,1.5720799694236847
32.0,1.5695774441145693
33.0,1.565584547801841
34.0,1.5677025217773473
35.0,1.564793149871901
36.0,1.5639638520560974
37.0,1.558276294546795
38.0,1.5546093622260735
39.0,1.5487777169010093
40.0,1.5426384112894955
41.0,1.535800087812122
42.0,1.5289134930427415
43.0,1.521938636543271
44.0,1.5114070723902162
45.0,1.5031223866606513
46.0,1.494391237540907
47.0,1.4855698050701907
48.0,1.47482246949196
49.0,1.4673416403601012
50.0,1.4607658993180754
51.0,1.4570601800104328
52.0,1.4535923671279518
53.0,1.451516602787492
54.0,1.44984162306891
55.0,1.4480759253314843
56.0,1.446268849771504
57.0,1.4434714496337713
58.0,1.4412463935483593
59.0,1.4389114152212923
60.0,1.4374406361024983
61.0,1.4368776473678613
62.0,1.437849843025006
63.0,1.4394032348536647
64.0,1.4410999104073903
65.0,1.4442167482417188
66.0,1.4458914051270917
67.0,1.44757514865057
68.0,1.4489054702166961
69.0,1.4492471851348863
70.0,1.44898881263886
71.0,1.4483799662874977
72.0,1.4469579536482082
73.0,1.444270017416221
74.0,1.4407052346645304
75.0,1.437163936388327
76.0,1.4344021473148236
77.0,1.4327666853133552
78.0,1.4318436651826918
79.0,1.432384390268452
80.0,1.4334869926756784
81.0,1.434713827347639
82.0,1.4363041621765522
83.0,1.4371075621672198
84.0,1.437454384575501
85.0,1.4372692155212703
86.0,1.4366164352924036
87.0,1.4361254518444597
88.0,1.436593161554166
89.0,1.4392175337932382
90.0,1.4434104327819408
91.0,1.4548698102656188
92.0,1.4624066733556718
93.0,1.4809663179100074
94.0,1.5003315863151747
95.0,1.5365829772194073
96.0,1.548401559996727
97.0,1.5782844304408108
98.0,1.5895576588462526
99.0,1.6218776377048705
100.0,1.634478171717735
101.0,1.6687646185155718
102.0,1.6750888159137918
103.0,1.6987019054949832
104.0,1.7048821557260991
105.0,1.7190771450321818
106.0,1.7266141606278609
107.0,1.7431645139330978
108.0,1.7516765617855254
109.0,1.7632403893838555
110.0,1.7716553463038816
111.0,1.7743974126702873
112.0,1.773045677653493
113.0,1.7682263598291603
114.0,1.760099904345623
115.0,1.7421796564662237
