"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-0.6000000000000001,-2.569932699203491
-0.66,-2.5386533737182617
-0.72,-2.501676082611084
-0.78,-2.4793989658355713
-0.8400000000000001,-2.450415849685669
-0.8999999999999999,-2.400211811065674
-0.96,-2.2781338691711426
-1.02,-2.0811054706573486
-1.08,-1.968011498451233
-1.1400000000000001,-1.8727874755859375
-1.2000000000000002,-1.9126203060150146
-1.26,-2.15712833404541
-1.32,-2.4075093269348145
-1.3800000000000001,-2.4251294136047363
-1.44,-2.406620502471924
-1.5,-2.3684964179992676
-1.56,-2.333773136138916
-1.62,-2.309241771697998
-1.6800000000000002,-2.27374529838562
-1.7399999999999998,-2.233879566192627
-1.7999999999999998,-2.21148419380188
-1.8599999999999999,-2.168489456176758
-1.92,-2.1307337284088135
-1.98,-2.101707696914673
-2.04,-2.063188314437866
-2.0999999999999996,-2.043560743331909
-2.16,-1.9951083660125732
-2.2199999999999998,-1.9747264385223389
-2.2800000000000002,-1.9350708723068237
-2.34,-1.9059966802597046
-2.4000000000000004,-1.8664335012435913
-2.46,-1.8269596099853516
-2.52,-1.7990107536315918
-2.58,-1.760453224182129
-2.64,-1.717824935913086
-2.7,-1.691593885421753
-2.7600000000000002,-1.650843620300293
-2.82,-1.6270397901535034
-2.88,-1.5856419801712036
-2.94,-1.5479817390441895
-3.0,-1.5220907926559448
-3.06,-1.4826291799545288
-3.12,-1.457154393196106
-3.18,-1.4199200868606567
-3.24,-1.392874002456665
-3.3000000000000003,-1.3559459447860718
-3.3600000000000003,-1.3310192823410034
-3.42,-1.2947291135787964
-3.4799999999999995,-1.2576111555099487
-3.54,-1.2345426082611084
-3.5999999999999996,-1.198104977607727
-3.66,-1.1628222465515137
-3.7199999999999998,-1.1391550302505493
-3.7800000000000002,-1.104377269744873
-3.84,-1.0700654983520508
-3.9000000000000004,-1.0472221374511719
-3.96,-1.0134152173995972
-4.0200000000000005,-0.9909531474113464
-4.08,-0.9581534266471863
-4.14,-0.9250712394714355
-4.199999999999999,-0.9033044576644897
-4.26,-0.870974600315094
-4.32,-0.8388069868087769
-4.38,-0.8174225091934204
-4.4399999999999995,-0.7854912877082825
-4.5,-0.7535155415534973
-4.5600000000000005,-0.7321450710296631
-4.62,-0.7033971548080444
-4.68,-0.671206533908844
-4.74,-0.6501225233078003
-4.800000000000001,-0.6192989349365234
-4.86,-0.5989651083946228
-4.92,-0.5685147047042847
-4.9799999999999995,-0.5382155179977417
-5.04,-0.5080597400665283
-5.1,-0.48814600706100464
-5.16,-0.4582052230834961
-5.22,-0.43842023611068726
-5.28,-0.4086819887161255
-5.34,-0.37916070222854614
-5.4,-0.35972994565963745
-5.46,-0.3298802673816681
-5.5200000000000005,-0.310065358877182
-5.58,-0.2806865870952606
-5.64,-0.26112306118011475
-5.699999999999999,-0.2319052815437317
-5.76,-0.20264509320259094
-5.82,-0.1833006590604782
-5.88,-0.15413188934326172
-5.9399999999999995,-0.12508733570575714
-6.0,-0.10573523491621017
0.0,-2.8110854625701904
-0.06,-2.8028194904327393
-0.12,-2.785013198852539
-0.18,-2.7744171619415283
-0.24,-2.7558820247650146
-0.30000000000000004,-2.7179882526397705
-0.36,-2.6966421604156494
-0.42000000000000004,-2.6555957794189453
-0.48,-2.6285667419433594
-0.54,-2.598179578781128
