"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-1.22,-0.6533337831497192
-1.233,-0.6533337831497192
-1.246,-0.6533337831497192
-1.259,-0.6533337831497192
-1.272,-0.6533337831497192
-1.2850000000000001,-0.6533337831497192
-1.298,-0.6533337831497192
-1.311,-0.4216671586036682
-1.3239999999999998,-0.4216671586036682
-1.337,-0.4216671586036682
-1.35,-0.4216671586036682
-1.363,-0.4216671586036682
-1.376,-0.4216671586036682
-1.389,-0.4216671586036682
-1.4020000000000001,-0.4216671586036682
-1.415,-0.3445976674556732
-1.428,-0.3445976674556732
-1.4409999999999998,-0.3445976674556732
-1.454,-0.3445976674556732
-1.467,-0.23475797474384308
-1.48,-0.23475797474384308
-1.4929999999999999,-0.23475797474384308
-1.506,-0.23475797474384308
-1.5190000000000001,-0.23475797474384308
-1.532,-0.23475797474384308
-1.545,-0.23475797474384308
-1.558,-0.23475797474384308
-1.5710000000000002,-0.23475797474384308
-1.584,-0.23475797474384308
-1.597,-0.15622882544994354
-1.6099999999999999,-0.15622882544994354
-1.6229999999999998,-0.15622882544994354
-1.636,-0.15622882544994354
-1.649,-0.15622882544994354
-1.662,-0.15622882544994354
-1.675,-0.15622882544994354
-1.6880000000000002,-0.15622882544994354
-1.701,-0.09571435302495956
-1.714,-0.09571435302495956
-1.727,-0.09571435302495956
-1.74,-0.09571435302495956
-1.7530000000000001,-0.09571435302495956
-1.766,-0.09571435302495956
-1.779,-0.09571435302495956
-1.792,-0.09571435302495956
-1.805,-0.09571435302495956
-1.818,-0.06597588211297989
-1.831,-0.06597588211297989
-1.844,-0.06597588211297989
-1.857,-0.06597588211297989
-1.87,-0.06597588211297989
-1.883,-0.06597588211297989
-1.8960000000000001,-0.06597588211297989
-1.909,-0.06597588211297989
-1.922,-0.07842746376991272
-1.9349999999999998,-0.07842746376991272
-1.948,-0.0480719618499279
-1.9609999999999999,-0.0480719618499279
-1.974,-0.0480719618499279
-1.9869999999999999,-0.0480719618499279
-2.0,-0.0480719618499279
-0.7,-7.092196941375732
-0.713,-7.092196941375732
-0.726,-2.8745877742767334
-0.739,-4.110713005065918
-0.752,-4.110713005065918
-0.7649999999999999,-1.5912357568740845
-0.7779999999999999,-1.5912357568740845
-0.7909999999999999,-3.1804401874542236
-0.8039999999999999,-3.1804401874542236
-0.817,-2.2267158031463623
-0.83,-2.2267158031463623
-0.843,-2.2267158031463623
-0.856,-2.2267158031463623
-0.869,-0.8253703713417053
-0.882,-0.8253703713417053
-0.895,-0.8253703713417053
-0.9079999999999999,-2.518115520477295
-0.921,-2.518115520477295
-0.9339999999999999,-2.518115520477295
-0.947,-2.518115520477295
-0.96,-2.518115520477295
-0.973,-1.1008299589157104
-0.986,-1.1008299589157104
-0.999,-1.1008299589157104
-1.012,-1.4775699377059937
-1.025,-1.4775699377059937
-1.038,-1.4775699377059937
-1.051,-1.4775699377059937
-1.064,-1.4775699377059937
-1.077,-1.4775699377059937
-1.0899999999999999,-1.4775699377059937
-1.103,-1.142149567604065
-1.116,-1.142149567604065
-1.129,-1.0324923992156982
-1.142,-1.0324923992156982
-1.1549999999999998,-1.0324923992156982
-1.168,-1.0324923992156982
-1.181,-1.0324923992156982
-1.194,-0.7350647449493408
-1.2069999999999999,-0.7350647449493408
