"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[i] (m/s)"
0.0,20.380985260009766
-0.06,20.361875534057617
-0.12,20.303977966308594
-0.18,20.218538284301758
-0.24,20.145584106445312
-0.30000000000000004,20.0047664642334
-0.36,19.898975372314453
-0.42000000000000004,19.825267791748047
-0.48,19.799175262451172
-0.54,19.786096572875977
-0.6000000000000001,19.756940841674805
-0.66,19.692373275756836
-0.72,19.408784866333008
-0.78,17.946603775024414
-0.8400000000000001,16.109142303466797
-0.8999999999999999,14.86742877960205
-0.96,14.396443367004395
-1.02,14.62784481048584
-1.08,15.992508888244629
-1.1400000000000001,17.468320846557617
-1.2000000000000002,19.031530380249023
-1.26,19.90748405456543
-1.32,19.977807998657227
-1.3800000000000001,19.97844886779785
-1.44,19.989646911621094
-1.5,19.990234375
-1.56,19.949844360351562
-1.62,19.911529541015625
-1.6800000000000002,19.903722763061523
-1.7399999999999998,19.916685104370117
-1.7999999999999998,19.929140090942383
-1.8599999999999999,19.933082580566406
-1.92,19.941829681396484
-1.98,19.94598960876465
-2.04,19.95541000366211
-2.0999999999999996,19.96669578552246
-2.16,19.977779388427734
-2.2199999999999998,19.984149932861328
-2.2800000000000002,19.989830017089844
-2.34,19.999982833862305
-2.4000000000000004,20.01235008239746
-2.46,20.019357681274414
-2.52,20.02373695373535
-2.58,20.030786514282227
-2.64,20.037242889404297
-2.7,20.05379867553711
-2.7600000000000002,20.06036376953125
-2.82,20.069272994995117
-2.88,20.0753173828125
-2.94,20.082454681396484
-3.0,20.09922218322754
-3.06,20.099504470825195
-3.12,20.1137638092041
-3.18,20.12228012084961
-3.24,20.128393173217773
-3.3000000000000003,20.13748550415039
-3.3600000000000003,20.151939392089844
-3.42,20.16033172607422
-3.4799999999999995,20.165252685546875
-3.54,20.173294067382812
-3.5999999999999996,20.17938232421875
-3.66,20.17091178894043
-3.7199999999999998,20.163745880126953
-3.7800000000000002,20.16502571105957
-3.84,20.18001365661621
-3.9000000000000004,20.1859073638916
-3.96,20.196739196777344
-4.0200000000000005,20.20265007019043
-4.08,20.208250045776367
-4.14,20.21356201171875
-4.199999999999999,20.227468490600586
-4.26,20.23244857788086
-4.32,20.233802795410156
-4.38,20.23979949951172
-4.4399999999999995,20.253456115722656
-4.5,20.25760269165039
-4.5600000000000005,20.25775718688965
-4.62,20.260019302368164
-4.68,20.267892837524414
-4.74,20.269025802612305
-4.800000000000001,20.277238845825195
-4.86,20.2807674407959
-4.92,20.281280517578125
-4.9799999999999995,20.290706634521484
-5.04,20.293834686279297
-5.1,20.30265998840332
-5.16,20.305362701416016
-5.22,20.3046932220459
-5.28,20.307018280029297
-5.34,20.314748764038086
-5.4,20.316852569580078
-5.46,20.3240909576416
-5.5200000000000005,20.32240867614746
-5.58,20.324190139770508
-5.64,20.331192016601562
-5.699999999999999,20.332639694213867
-5.76,20.338088989257812
-5.82,20.333227157592773
-5.88,20.331844329833984
-5.9399999999999995,20.33173370361328
-6.0,20.32662010192871
