"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-2.4525535106658936
-0.06,-2.4481804370880127
-0.12,-2.4486730098724365
-0.18,-2.4451277256011963
-0.24,-2.4328038692474365
-0.30000000000000004,-2.420635938644409
-0.36,-2.3917343616485596
-0.42000000000000004,-2.393552780151367
-0.48,-2.389068841934204
-0.54,-2.37284255027771
-0.6000000000000001,-2.3538689613342285
-0.66,-2.3283421993255615
-0.72,-2.307408094406128
-0.78,-2.1607773303985596
-0.8400000000000001,-1.9384766817092896
-0.8999999999999999,-1.7272727489471436
-0.96,-1.5624431371688843
-1.02,-1.4688477516174316
-1.08,-1.4657403230667114
-1.1400000000000001,-1.5523688793182373
-1.2000000000000002,-1.6896015405654907
-1.26,-1.7717286348342896
-1.32,-1.7574708461761475
-1.3800000000000001,-1.7352731227874756
-1.44,-1.7049577236175537
-1.5,-1.6847126483917236
-1.56,-1.6617774963378906
-1.62,-1.632639765739441
-1.6800000000000002,-1.6069599390029907
-1.7399999999999998,-1.5818058252334595
-1.7999999999999998,-1.5590462684631348
-1.8599999999999999,-1.5398781299591064
-1.92,-1.5163137912750244
-1.98,-1.4905858039855957
-2.04,-1.4667003154754639
-2.0999999999999996,-1.4423829317092896
-2.16,-1.4179863929748535
-2.2199999999999998,-1.4017237424850464
-2.2800000000000002,-1.3765238523483276
-2.34,-1.351385235786438
-2.4000000000000004,-1.3283030986785889
-2.46,-1.3023978471755981
-2.52,-1.284598469734192
-2.58,-1.262751579284668
-2.64,-1.239181637763977
-2.7,-1.2119228839874268
-2.7600000000000002,-1.1884193420410156
-2.82,-1.1689883470535278
-2.88,-1.1453937292099
-2.94,-1.1218609809875488
-3.0,-1.0952937602996826
-3.06,-1.0790232419967651
-3.12,-1.0520845651626587
-3.18,-1.0326380729675293
-3.24,-1.0084868669509888
-3.3000000000000003,-0.9891607761383057
-3.3600000000000003,-0.9627076387405396
-3.42,-0.9434763193130493
-3.4799999999999995,-0.9191796779632568
-3.54,-0.8999702334403992
-3.5999999999999996,-0.8730400204658508
-3.66,-0.8519049286842346
-3.7199999999999998,-0.8307246565818787
-3.7800000000000002,-0.8100317120552063
-3.84,-0.7883203029632568
-3.9000000000000004,-0.7681390047073364
-3.96,-0.7409418821334839
-4.0200000000000005,-0.7209791541099548
-4.08,-0.7010928988456726
-4.14,-0.6812891960144043
-4.199999999999999,-0.6605448722839355
-4.26,-0.640966534614563
-4.32,-0.6163168549537659
-4.38,-0.5984023809432983
-4.4399999999999995,-0.5744959115982056
-4.5,-0.5541755557060242
-4.5600000000000005,-0.5374452471733093
-4.62,-0.5162255764007568
-4.68,-0.49834394454956055
-4.74,-0.4786083400249481
-4.800000000000001,-0.4541085958480835
-4.86,-0.4389089345932007
-4.92,-0.4161840081214905
-4.9799999999999995,-0.39361336827278137
-5.04,-0.378615140914917
-5.1,-0.3562319874763489
-5.16,-0.34134355187416077
-5.22,-0.3190504014492035
-5.28,-0.30426183342933655
-5.34,-0.2821919918060303
-5.4,-0.26749730110168457
-5.46,-0.2455572783946991
-5.5200000000000005,-0.22361209988594055
-5.58,-0.2090449035167694
-5.64,-0.18728074431419373
-5.699999999999999,-0.17277437448501587
-5.76,-0.15107804536819458
-5.82,-0.12935109436511993
-5.88,-0.11489877104759216
-5.9399999999999995,-0.093269944190979
-6.0,-0.07886952906847
