"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[i] (m/s)"
-1.92,19.942995071411133
-1.98,19.939563751220703
-2.04,19.94403648376465
-2.0999999999999996,19.949016571044922
-2.16,19.951614379882812
-2.2199999999999998,19.954885482788086
-2.2800000000000002,19.955944061279297
-2.34,19.964576721191406
-2.4000000000000004,19.962013244628906
-2.46,19.967329025268555
-2.52,19.97218132019043
-2.58,19.98215103149414
-2.64,19.982131958007812
-2.7,19.990734100341797
-2.7600000000000002,19.998327255249023
-2.82,20.00628089904785
-2.88,20.005884170532227
-2.94,20.01246452331543
-3.0,20.0275936126709
-3.06,20.026657104492188
-3.12,20.033662796020508
-3.18,20.042495727539062
-3.24,20.051292419433594
-3.3000000000000003,20.061260223388672
-3.3600000000000003,20.06741714477539
-3.42,20.066991806030273
-3.4799999999999995,20.074951171875
-3.54,20.083337783813477
-3.5999999999999996,20.092397689819336
-3.66,20.1013126373291
-3.7199999999999998,20.102088928222656
-3.7800000000000002,20.111591339111328
-3.84,20.120935440063477
-3.9000000000000004,20.121078491210938
-3.96,20.128995895385742
-4.0200000000000005,20.1365966796875
-4.08,20.144121170043945
-4.14,20.151609420776367
-4.199999999999999,20.158960342407227
-4.26,20.166303634643555
-4.32,20.16594123840332
-4.38,20.1805477142334
-4.4399999999999995,20.180280685424805
-4.5,20.187482833862305
-4.5600000000000005,20.195056915283203
-4.62,20.193958282470703
-4.68,20.200153350830078
-4.74,20.207212448120117
-4.800000000000001,20.21364974975586
-4.86,20.220060348510742
-4.92,20.219362258911133
-4.9799999999999995,20.22629737854004
-5.04,20.227563858032227
-5.1,20.237545013427734
-5.16,20.239147186279297
-5.22,20.241544723510742
-5.28,20.243793487548828
-5.34,20.24477195739746
-5.4,20.254575729370117
-5.46,20.25538444519043
-5.5200000000000005,20.256900787353516
-5.58,20.257524490356445
-5.64,20.26515007019043
-5.699999999999999,20.266279220581055
-5.76,20.265121459960938
-5.82,20.263837814331055
-5.88,20.260009765625
-5.9399999999999995,20.264366149902344
-6.0,20.261581420898438
0.0,19.598468780517578
-0.06,19.578746795654297
-0.12,19.528371810913086
-0.18,19.44734764099121
-0.24,19.380075454711914
-0.30000000000000004,19.312776565551758
-0.36,19.228002548217773
-0.42000000000000004,19.19489097595215
-0.48,19.167343139648438
-0.54,18.903934478759766
-0.6000000000000001,17.53466033935547
-0.66,16.11481475830078
-0.72,15.064401626586914
-0.78,14.742619514465332
-0.8400000000000001,15.945999145507812
-0.8999999999999999,18.35723114013672
-0.96,19.824106216430664
-1.02,19.99334144592285
-1.08,19.978681564331055
-1.1400000000000001,19.967437744140625
-1.2000000000000002,19.96599769592285
-1.26,19.956501007080078
-1.32,19.954299926757812
-1.3800000000000001,19.951583862304688
-1.44,19.943702697753906
-1.5,19.941991806030273
-1.56,19.945005416870117
-1.62,19.93834686279297
-1.6800000000000002,19.938825607299805
-1.7399999999999998,19.942522048950195
-1.7999999999999998,19.93733024597168
-1.8599999999999999,19.94226837158203
