"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-1.92,-1.4431147575378418
-1.98,-1.4280402660369873
-2.04,-1.402672290802002
-2.0999999999999996,-1.3718140125274658
-2.16,-1.3508293628692627
-2.2199999999999998,-1.3246121406555176
-2.2800000000000002,-1.307028889656067
-2.34,-1.2793463468551636
-2.4000000000000004,-1.2589350938796997
-2.46,-1.2295074462890625
-2.52,-1.2109158039093018
-2.58,-1.18161940574646
-2.64,-1.1609241962432861
-2.7,-1.1411010026931763
-2.7600000000000002,-1.1091396808624268
-2.82,-1.088818907737732
-2.88,-1.0709749460220337
-2.94,-1.0503090620040894
-3.0,-1.0195196866989136
-3.06,-0.9985670447349548
-3.12,-0.9808012247085571
-3.18,-0.9584953784942627
-3.24,-0.9336827993392944
-3.3000000000000003,-0.9114177823066711
-3.3600000000000003,-0.889652669429779
-3.42,-0.8706557154655457
-3.4799999999999995,-0.8485386371612549
-3.54,-0.8258740305900574
-3.5999999999999996,-0.8082206845283508
-3.66,-0.7837409377098083
-3.7199999999999998,-0.762965202331543
-3.7800000000000002,-0.7458206415176392
-3.84,-0.721653163433075
-3.9000000000000004,-0.7006662487983704
-3.96,-0.6833889484405518
-4.0200000000000005,-0.6593401432037354
-4.08,-0.6423791646957397
-4.14,-0.6255509853363037
-4.199999999999999,-0.6020727157592773
-4.26,-0.585539698600769
-4.32,-0.5653547644615173
-4.38,-0.5461362600326538
-4.4399999999999995,-0.5260371565818787
-4.5,-0.5097420811653137
-4.5600000000000005,-0.4921632707118988
-4.62,-0.47263264656066895
-4.68,-0.45101863145828247
-4.74,-0.4415779113769531
-4.800000000000001,-0.41910555958747864
-4.86,-0.3967354893684387
-4.92,-0.38378968834877014
-4.9799999999999995,-0.3609601557254791
-5.04,-0.34765011072158813
-5.1,-0.3246251344680786
-5.16,-0.3109065294265747
-5.22,-0.2972584664821625
-5.28,-0.27103397250175476
-5.34,-0.2583513557910919
-5.4,-0.23824600875377655
-5.46,-0.2266378551721573
-5.5200000000000005,-0.2035193145275116
-5.58,-0.1920703500509262
-5.64,-0.17127491533756256
-5.699999999999999,-0.15897104144096375
-5.76,-0.1357574462890625
-5.82,-0.12425339967012405
-5.88,-0.1013067215681076
-5.9399999999999995,-0.08532293885946274
-6.0,-0.07395349442958832
0.0,-1.9765560626983643
-0.06,-1.9767310619354248
-0.12,-1.975908875465393
-0.18,-1.9659998416900635
-0.24,-1.955217719078064
-0.30000000000000004,-1.9422155618667603
-0.36,-1.9317258596420288
-0.42000000000000004,-1.9087673425674438
-0.48,-1.9045963287353516
-0.54,-1.8687748908996582
-0.6000000000000001,-1.7557499408721924
-0.66,-1.604618787765503
-0.72,-1.4685425758361816
-0.78,-1.3803502321243286
-0.8400000000000001,-1.4134093523025513
-0.8999999999999999,-1.6167664527893066
-0.96,-1.7604482173919678
-1.02,-1.764257788658142
-1.08,-1.746163249015808
-1.1400000000000001,-1.730539321899414
-1.2000000000000002,-1.708749532699585
-1.26,-1.6914653778076172
-1.32,-1.6696468591690063
-1.3800000000000001,-1.6513820886611938
-1.44,-1.6266969442367554
-1.5,-1.6041820049285889
-1.56,-1.5781623125076294
-1.62,-1.5632416009902954
-1.6800000000000002,-1.5358794927597046
-1.7399999999999998,-1.5123610496520996
-1.7999999999999998,-1.4959982633590698
-1.8599999999999999,-1.4636180400848389
