"Iteration","CpT_both Monitor: CpT_both Monitor"
1.0,2.227384368488422
2.0,1.5883776132544092
3.0,0.06621520634232089
4.0,-0.34178845602649416
5.0,-0.5212884516234181
6.0,-0.5315101985779781
7.0,-0.5538037792600125
8.0,-0.5680655614222954
9.0,-0.614494677104999
10.0,-0.5764502503996979
11.0,-0.5181795706329262
12.0,-0.5028797716276738
13.0,-0.29654440227841755
14.0,-0.2779664575810603
15.0,-0.22862554339861157
16.0,-0.18328582038470845
17.0,-0.16373409664361485
18.0,-0.16500245108652262
19.0,-0.17402563538526006
20.0,-0.2106617691430319
21.0,-0.22250128434720148
22.0,-0.29334497600484677
23.0,-0.30149767228173435
24.0,-0.3066630787110437
25.0,-0.3115810619912445
26.0,-0.312501464483784
27.0,-0.3102319403542282
28.0,-0.3077949694481754
29.0,-0.3030616765867604
30.0,-0.2964393615952116
31.0,-0.282140241893335
32.0,-0.2750934641436592
33.0,-0.2609197879167505
34.0,-0.2533707975211153
35.0,-0.23907287889030954
36.0,-0.22730445368010527
37.0,-0.21848178216360245
38.0,-0.21377573684503953
39.0,-0.2113136551665908
40.0,-0.20949750699180972
41.0,-0.2094700456924082
42.0,-0.21106492832953355
43.0,-0.21288638841018903
44.0,-0.21732190498311799
45.0,-0.2200214197728314
46.0,-0.2258953026736491
47.0,-0.2290452067179941
48.0,-0.23507377711404343
49.0,-0.23832710031746876
50.0,-0.2438636093107256
51.0,-0.24635200673975413
52.0,-0.24829048173800172
53.0,-0.2493974132669897
54.0,-0.24987487097485334
55.0,-0.2496775003986235
56.0,-0.24887958850883296
57.0,-0.24752542617305456
58.0,-0.24562724232172278
59.0,-0.24321672864351632
60.0,-0.2405072012141502
61.0,-0.2376366602313926
62.0,-0.23471522403826023
63.0,-0.23194961378559786
64.0,-0.22935000668197814
65.0,-0.22496489484546262
66.0,-0.2230030894983057
67.0,-0.21949306098560484
68.0,-0.21798276079733614
69.0,-0.2167995459318993
70.0,-0.21486123678019733
71.0,-0.2142426877676691
72.0,-0.21367288924841857
73.0,-0.21362131788448388
74.0,-0.21436814946639005
75.0,-0.21527944120724696
76.0,-0.21616424259307637
77.0,-0.21626922505745086
78.0,-0.21574101864937928
79.0,-0.2141082994593622
80.0,-0.21185261773501193
81.0,-0.20947955097503979
82.0,-0.2066039372701726
83.0,-0.20402359956367477
84.0,-0.20178289278584588
85.0,-0.20044081893925939
86.0,-0.19788198300763443
87.0,-0.19714783901500094
88.0,-0.19250469045756818
89.0,-0.1918896452559104
90.0,-0.19129753426070292
91.0,-0.1903636501696309
92.0,-0.19009988139769998
93.0,-0.1899761118503131
94.0,-0.1898465638437975
95.0,-0.18969607648157794
96.0,-0.18961620008232463
97.0,-0.1895919688256229
98.0,-0.18986931832996903
99.0,-0.19034426425516823
100.0,-0.19115604560064364
101.0,-0.1921184667611343
102.0,-0.19415198780837106
103.0,-0.1954063690514703
104.0,-0.19746606844066628
105.0,-0.19925900261991797
106.0,-0.20204024517700053
107.0,-0.2039768909211677
108.0,-0.20741862369524122
109.0,-0.2091702242366792
110.0,-0.2123051313986109
111.0,-0.21356185041080958
112.0,-0.21531520688395947
113.0,-0.21740113209591816
114.0,-0.21843357647410047
115.0,-0.2197894447165529
116.0,-0.2211244825429732
117.0,-0.22210547331991282
118.0,-0.2235567665352671
119.0,-0.22473282494776012
120.0,-0.2258658956138712
121.0,-0.22710317880879102
122.0,-0.22833637498771123
123.0,-0.2296701899386939
124.0,-0.23103845528436692
125.0,-0.23219936252884713
126.0,-0.2334144886046495
127.0,-0.2345856434837245
128.0,-0.23579795616732402
129.0,-0.23762418422144782
130.0,-0.23876909670237445
131.0,-0.2397805659015855
132.0,-0.24096218018410456
133.0,-0.2415163533933297
134.0,-0.2419852532300298
135.0,-0.2422808456729314
136.0,-0.24251453933479764
137.0,-0.24269351666116504
138.0,-0.2428128651991177
139.0,-0.24288995808184058
140.0,-0.2428541385979445
141.0,-0.24268488898958093
142.0,-0.24220573844186205
143.0,-0.2415442665204055
144.0,-0.24076335465582632
145.0,-0.23991362648346082
146.0,-0.2390990729334171
147.0,-0.23870551789911645
148.0,-0.23793232222266664
149.0,-0.23759207863121756
150.0,-0.2373148062659017
151.0,-0.2368072786599593
152.0,-0.23655947725099927
153.0,-0.2362118671768329
154.0,-0.23590278475252113
155.0,-0.23571270645878553
156.0,-0.23549293676867858
157.0,-0.23547157996933238
158.0,-0.23553150198113917
159.0,-0.23571480110021975
160.0,-0.23614217309399888
161.0,-0.23673892582484518
162.0,-0.2376500322333539
163.0,-0.23900284346621
164.0,-0.24074988144627957
165.0,-0.24345123531048016
166.0,-0.2447505043613611
