"Iteration","CpT_both Monitor: CpT_both Monitor"
1.0,2.350451391215592
2.0,1.7939192591803415
3.0,0.5181674741269633
4.0,-0.3519907286489874
5.0,-0.4135030939459609
6.0,-0.5946711420225534
7.0,-0.6252701254447968
8.0,-0.7374102592357122
9.0,-0.8307815755447882
10.0,-0.9407041082175964
11.0,-0.9361036450912165
12.0,-0.8491561335430595
13.0,-0.67438620106282
14.0,-0.5005585993404331
15.0,-0.40545741983693556
16.0,-0.2872776116670868
17.0,-0.2756031191941561
18.0,-0.24097911250872361
19.0,-0.24327892386491526
20.0,-0.2534627863346797
21.0,-0.31652326314426665
22.0,-0.3285708039590545
23.0,-0.42622482332487605
24.0,-0.4316168134344755
25.0,-0.43274231805185454
26.0,-0.4298528928091078
27.0,-0.42129968861716194
28.0,-0.4162176423931299
29.0,-0.4087525216086532
30.0,-0.39050850231160716
31.0,-0.3819939378282719
32.0,-0.37154325425702106
33.0,-0.351150960026585
34.0,-0.34163165013695873
35.0,-0.32577812061903794
36.0,-0.3184770872032013
37.0,-0.3118300235910374
38.0,-0.3020010350455164
39.0,-0.29872250179876253
40.0,-0.29668576525956003
41.0,-0.29576488573020243
42.0,-0.2970094138924261
43.0,-0.3012560958867297
44.0,-0.30440277675816085
45.0,-0.31161834042993203
46.0,-0.31550326403823925
47.0,-0.32280495380933855
48.0,-0.32907164604512834
49.0,-0.33250278690439256
50.0,-0.33460583869372806
51.0,-0.3349152140100296
52.0,-0.3334007087474959
53.0,-0.33188937451394535
54.0,-0.3276246623469157
55.0,-0.32285964055237865
56.0,-0.31722067909169854
57.0,-0.31322936044308736
58.0,-0.3054810680274695
59.0,-0.3010399498337061
60.0,-0.29344248749760254
61.0,-0.28946190686149503
62.0,-0.28304025147898265
63.0,-0.27998356692886156
64.0,-0.27696851780514464
65.0,-0.2729953248722288
66.0,-0.27158027110835453
67.0,-0.2705712429191103
68.0,-0.27032840118092616
69.0,-0.27073784282005164
70.0,-0.2718996822975937
71.0,-0.27364094089667035
72.0,-0.27611930774311405
73.0,-0.2789169689510509
74.0,-0.2814278558315231
75.0,-0.28363258070694664
76.0,-0.28513735632681547
77.0,-0.2860616922097662
78.0,-0.28590031510529906
79.0,-0.2846504164804313
80.0,-0.28307052672279576
81.0,-0.27905529360253106
82.0,-0.27468599997613535
83.0,-0.2694880935767239
84.0,-0.26373112578911406
85.0,-0.2559822453852287
86.0,-0.25267689429640106
87.0,-0.24758625670038306
88.0,-0.2455946434881866
89.0,-0.24349267759298152
90.0,-0.2424625565620656
91.0,-0.2420669514232357
92.0,-0.24226866420197085
93.0,-0.24279811730315998
94.0,-0.24307602302496004
95.0,-0.24376010865913564
96.0,-0.24397930266367002
97.0,-0.24434768926111677
98.0,-0.2450141773579816
99.0,-0.24611200732577657
100.0,-0.24769162646957765
101.0,-0.2502917681280102
102.0,-0.2519913154125496
103.0,-0.2554035181840068
104.0,-0.25818442815618037
105.0,-0.26179026444100684
106.0,-0.2643708566079745
