"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
0.0,-2.387047529220581
-0.06,-2.374678373336792
-0.12,-2.3648664951324463
-0.18,-2.358501434326172
-0.24,-2.349909543991089
-0.30000000000000004,-2.3437585830688477
-0.36,-2.3197543621063232
-0.42000000000000004,-2.3003652095794678
-0.48,-2.295602321624756
-0.54,-2.2697055339813232
-0.6000000000000001,-2.2342441082000732
-0.66,-2.1837000846862793
-0.72,-2.1200029850006104
-0.78,-1.9462443590164185
-0.8400000000000001,-1.7711812257766724
-0.8999999999999999,-1.6461586952209473
-0.96,-1.6169170141220093
-1.02,-1.720318078994751
-1.08,-1.980878233909607
-1.1400000000000001,-2.095479965209961
-1.2000000000000002,-2.0828001499176025
-1.26,-2.0488781929016113
-1.32,-2.0288960933685303
-1.3800000000000001,-2.0016751289367676
-1.44,-1.9743258953094482
-1.5,-1.9519814252853394
-1.56,-1.9241302013397217
-1.62,-1.9002982378005981
-1.6800000000000002,-1.8720625638961792
-1.7399999999999998,-1.8471318483352661
-1.7999999999999998,-1.8203686475753784
-1.8599999999999999,-1.7884637117385864
-1.92,-1.7594105005264282
-1.98,-1.7263123989105225
-2.04,-1.7016676664352417
-2.0999999999999996,-1.6767578125
-2.16,-1.6490527391433716
-2.2199999999999998,-1.6128979921340942
-2.2800000000000002,-1.585084319114685
-2.34,-1.5585660934448242
-2.4000000000000004,-1.528586506843567
-2.46,-1.498024821281433
-2.52,-1.470741868019104
-2.58,-1.447874903678894
-2.64,-1.4158473014831543
-2.7,-1.384082555770874
-2.7600000000000002,-1.3609118461608887
-2.82,-1.327773094177246
-2.88,-1.3004032373428345
-2.94,-1.276883602142334
-3.0,-1.24787175655365
-3.06,-1.2228471040725708
-3.12,-1.1985249519348145
-3.18,-1.1578845977783203
-3.24,-1.132038950920105
-3.3000000000000003,-1.1176844835281372
-3.3600000000000003,-1.0779472589492798
-3.42,-1.0527831315994263
-3.4799999999999995,-1.0278456211090088
-3.54,-0.9997547268867493
-3.5999999999999996,-0.9752135872840881
-3.66,-0.9508841037750244
-3.7199999999999998,-0.9232892990112305
-3.7800000000000002,-0.9003675580024719
-3.84,-0.8816476464271545
-3.9000000000000004,-0.8530068397521973
-3.96,-0.8338322639465332
-4.0200000000000005,-0.8104525208473206
-4.08,-0.7783660888671875
-4.14,-0.7590236663818359
-4.199999999999999,-0.7342188358306885
-4.26,-0.7135916352272034
-4.32,-0.6836955547332764
-4.38,-0.664128839969635
-4.4399999999999995,-0.6411116123199463
-4.5,-0.6152638792991638
-4.5600000000000005,-0.5989282727241516
-4.62,-0.5762372016906738
-4.68,-0.5495507121086121
-4.74,-0.5293559432029724
-4.800000000000001,-0.5015341639518738
-4.86,-0.4801822006702423
-4.92,-0.45902299880981445
-4.9799999999999995,-0.4469612240791321
-5.04,-0.42117899656295776
-5.1,-0.39450564980506897
-5.16,-0.37982094287872314
-5.22,-0.35765981674194336
-5.28,-0.34194710850715637
-5.34,-0.3194161057472229
-5.4,-0.2929518520832062
-5.46,-0.2737078368663788
-5.5200000000000005,-0.24756042659282684
-5.58,-0.2268374115228653
-5.64,-0.20515935122966766
-5.699999999999999,-0.19051727652549744
-5.76,-0.16773229837417603
-5.82,-0.14478223025798798
-5.88,-0.12177921831607819
-5.9399999999999995,-0.09890906512737274
-6.0,-0.0912635549902916
