"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-2.46,-0.9939392805099487
-2.52,-0.9743064045906067
-2.58,-0.9548615217208862
-2.64,-0.9374231100082397
-2.7,-0.9199626445770264
-2.7600000000000002,-0.903079628944397
-2.82,-0.8803921341896057
-2.88,-0.8637002110481262
-2.94,-0.8461867570877075
-3.0,-0.8240929841995239
-3.06,-0.8080040216445923
-3.12,-0.7907074689865112
-3.18,-0.7748669981956482
-3.24,-0.753526508808136
-3.3000000000000003,-0.7381406426429749
-3.3600000000000003,-0.7174431681632996
-3.42,-0.702563464641571
-3.4799999999999995,-0.6878807544708252
-3.54,-0.6680469512939453
-3.5999999999999996,-0.6538710594177246
-3.66,-0.6347143054008484
-3.7199999999999998,-0.6176683306694031
-3.7800000000000002,-0.6006163358688354
-3.84,-0.5866932272911072
-3.9000000000000004,-0.5669941306114197
-3.96,-0.5545594692230225
-4.0200000000000005,-0.5340202450752258
-4.08,-0.5212969779968262
-4.14,-0.5059672594070435
-4.199999999999999,-0.4869227111339569
-4.26,-0.4705173969268799
-4.32,-0.4603808522224426
-4.38,-0.4441639184951782
-4.4399999999999995,-0.424949049949646
-4.5,-0.40850943326950073
-4.5600000000000005,-0.39657852053642273
-4.62,-0.3848016858100891
-4.68,-0.36733579635620117
-4.74,-0.35655686259269714
-4.800000000000001,-0.337228924036026
-4.86,-0.3215271830558777
-4.92,-0.30957505106925964
-4.9799999999999995,-0.29623761773109436
-5.04,-0.2772398293018341
-5.1,-0.26365944743156433
-5.16,-0.2501359283924103
-5.22,-0.236353799700737
-5.28,-0.22099748253822327
-5.34,-0.20562759041786194
-5.4,-0.19723381102085114
-5.46,-0.18074503540992737
-5.5200000000000005,-0.16465578973293304
-5.58,-0.14995722472667694
-5.64,-0.13454437255859375
-5.699999999999999,-0.12697863578796387
-5.76,-0.11212068796157837
-5.82,-0.09741802513599396
-5.88,-0.0837724357843399
-5.9399999999999995,-0.0708228126168251
-6.0,-0.0575932115316391
0.0,-1.6913453340530396
-0.06,-1.6911998987197876
-0.12,-1.6945048570632935
-0.18,-1.6930813789367676
-0.24,-1.6905168294906616
-0.30000000000000004,-1.68952214717865
-0.36,-1.6840028762817383
-0.42000000000000004,-1.6780781745910645
-0.48,-1.6735697984695435
-0.54,-1.6482558250427246
-0.6000000000000001,-1.5214743614196777
-0.66,-1.2359498739242554
-0.72,-1.1165112257003784
-0.78,-1.1227887868881226
-0.8400000000000001,-1.2345497608184814
-0.8999999999999999,-1.3702653646469116
-0.96,-1.420080542564392
-1.02,-1.407375454902649
-1.08,-1.3935819864273071
-1.1400000000000001,-1.3772977590560913
-1.2000000000000002,-1.363036870956421
-1.26,-1.3486722707748413
-1.32,-1.3400338888168335
-1.3800000000000001,-1.316792607307434
-1.44,-1.307510256767273
-1.5,-1.2914074659347534
-1.56,-1.268487572669983
-1.62,-1.252690076828003
-1.6800000000000002,-1.2367526292800903
-1.7399999999999998,-1.2205830812454224
-1.7999999999999998,-1.2039098739624023
-1.8599999999999999,-1.1839864253997803
-1.92,-1.1647288799285889
-1.98,-1.1434228420257568
-2.04,-1.1264034509658813
-2.0999999999999996,-1.1053805351257324
-2.16,-1.0865167379379272
-2.2199999999999998,-1.0664411783218384
-2.2800000000000002,-1.0534272193908691
-2.34,-1.033447504043579
-2.4000000000000004,-1.0137696266174316
