"Iteration","CpT_both Monitor: CpT_both Monitor"
1.0,3.1059708220651507
2.0,2.255926355268668
3.0,0.5412325333851481
4.0,0.4117071758064475
5.0,-0.9888496467584333
6.0,-0.9768008619942651
7.0,-0.9904151722667571
8.0,-0.9238760930730421
9.0,-0.6559492381162385
10.0,-0.6285820072290584
11.0,-0.3733311860296364
12.0,-0.339099404008178
13.0,-0.1853453748784911
14.0,-0.16968232707053604
15.0,-0.13234853367987884
16.0,-0.13345033160306013
17.0,-0.17231058538220964
18.0,-0.19090642194173144
19.0,-0.37360700027705024
20.0,-0.3824855770668204
21.0,-0.38839983621567814
22.0,-0.39195460745076
23.0,-0.39786886622438317
24.0,-0.40457483507535447
25.0,-0.40709450648318646
26.0,-0.4043127588272473
27.0,-0.3978406017043105
28.0,-0.39220674330705624
29.0,-0.3760996361132514
30.0,-0.3595440402357533
31.0,-0.3420347958554046
32.0,-0.32542575078748975
33.0,-0.3115869007773179
34.0,-0.30057310233268214
35.0,-0.29435677385914716
36.0,-0.28991865021462265
37.0,-0.28721581496657106
38.0,-0.2868641227360062
39.0,-0.2888104070119595
40.0,-0.29135281128343893
41.0,-0.29736840639854417
42.0,-0.3044039050703899
43.0,-0.3123819861116182
44.0,-0.31989497920993293
45.0,-0.32700965325911074
46.0,-0.3316105863997682
47.0,-0.33604230240630373
48.0,-0.33802406853403516
49.0,-0.3389350704900411
50.0,-0.3386809220265523
51.0,-0.3373592875784734
52.0,-0.3353774234074796
53.0,-0.3328258745999721
54.0,-0.3301082199745566
55.0,-0.327410602947475
56.0,-0.32481938069560123
57.0,-0.32256945885134175
58.0,-0.32057785222415064
59.0,-0.318907608168514
60.0,-0.3177562299202301
61.0,-0.31687132096825416
62.0,-0.3166575727560117
63.0,-0.3168573099312295
64.0,-0.3172939055965335
65.0,-0.3184430612398273
66.0,-0.31982267675071185
67.0,-0.32169292050285414
68.0,-0.32367653417876807
69.0,-0.3256725048377561
70.0,-0.32757501461624666
71.0,-0.3291404915311134
72.0,-0.3307202256735773
73.0,-0.3316234894353197
74.0,-0.331666522995637
75.0,-0.33067503664896525
76.0,-0.3280411049399442
77.0,-0.32606616756644097
