"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-1.1400000000000001,-2.0180752277374268
-1.2000000000000002,-2.2043042182922363
-1.26,-2.232053279876709
-1.32,-2.2090518474578857
-1.3800000000000001,-2.172457695007324
-1.44,-2.1516027450561523
-1.5,-2.1130387783050537
-1.56,-2.089459180831909
-1.62,-2.055077075958252
-1.6800000000000002,-2.0334877967834473
-1.7399999999999998,-2.000028610229492
-1.7999999999999998,-1.9705376625061035
-1.8599999999999999,-1.9401813745498657
-1.92,-1.9078105688095093
-1.98,-1.8758152723312378
-2.04,-1.843233585357666
-2.0999999999999996,-1.8222399950027466
-2.16,-1.788698673248291
-2.2199999999999998,-1.7564462423324585
-2.2800000000000002,-1.7245173454284668
-2.34,-1.6926729679107666
-2.4000000000000004,-1.6609128713607788
-2.46,-1.6295812129974365
-2.52,-1.5995479822158813
-2.58,-1.5700525045394897
-2.64,-1.5416078567504883
-2.7,-1.5038461685180664
-2.7600000000000002,-1.4760468006134033
-2.82,-1.447468876838684
-2.88,-1.4173954725265503
-2.94,-1.3902716636657715
-3.0,-1.356539011001587
-3.06,-1.3305633068084717
-3.12,-1.294054627418518
-3.18,-1.2659486532211304
-3.24,-1.2385954856872559
-3.3000000000000003,-1.213341474533081
-3.3600000000000003,-1.1861611604690552
-3.42,-1.1496551036834717
-3.4799999999999995,-1.1230096817016602
-3.54,-1.096563696861267
-3.5999999999999996,-1.070218563079834
-3.66,-1.0439856052398682
-3.7199999999999998,-1.0102115869522095
-3.7800000000000002,-0.984492301940918
-3.84,-0.9590393304824829
-3.9000000000000004,-0.9337978959083557
-3.96,-0.908736526966095
-4.0200000000000005,-0.8838521838188171
-4.08,-0.8510180115699768
-4.14,-0.8276327252388
-4.199999999999999,-0.8044813871383667
-4.26,-0.7807979583740234
-4.32,-0.7560562491416931
-4.38,-0.7282153367996216
-4.4399999999999995,-0.6987428665161133
-4.5,-0.6772612929344177
-4.5600000000000005,-0.6527804732322693
-4.62,-0.6312359571456909
-4.68,-0.6046789884567261
-4.74,-0.5749815702438354
-4.800000000000001,-0.5517256259918213
-4.86,-0.5255076289176941
-4.92,-0.5121803879737854
-4.9799999999999995,-0.48359277844429016
-5.04,-0.45838433504104614
-5.1,-0.4316781759262085
-5.16,-0.4182339906692505
-5.22,-0.3905509412288666
-5.28,-0.36217042803764343
-5.34,-0.33458301424980164
-5.4,-0.3211536705493927
-5.46,-0.2952652871608734
-5.5200000000000005,-0.27017533779144287
-5.58,-0.24631188809871674
-5.64,-0.23453086614608765
-5.699999999999999,-0.21008902788162231
-5.76,-0.18755067884922028
-5.82,-0.1625119298696518
-5.88,-0.13752466440200806
-5.9399999999999995,-0.11246678233146667
-6.0,-0.08733922243118286
0.0,-2.532670259475708
-0.06,-2.5219905376434326
-0.12,-2.5034191608428955
-0.18,-2.4806320667266846
-0.24,-2.4734671115875244
-0.30000000000000004,-2.4510409832000732
-0.36,-2.413626194000244
-0.42000000000000004,-2.392642021179199
-0.48,-2.373544692993164
-0.54,-2.3378541469573975
-0.6000000000000001,-2.314939498901367
-0.66,-2.2776925563812256
-0.72,-2.2394893169403076
-0.78,-2.187905788421631
-0.8400000000000001,-2.122325897216797
-0.8999999999999999,-1.986599326133728
-0.96,-1.8333582878112793
-1.02,-1.733005166053772
-1.08,-1.769901990890503
