"Line Probe: Direction [0,1,0] (m)","Line Probe: Velocity[j] (m/s)"
-1.2000000000000002,-1.7695456743240356
-1.26,-1.7592414617538452
-1.32,-1.7421798706054688
-1.3800000000000001,-1.7208327054977417
-1.44,-1.7020974159240723
-1.5,-1.6883891820907593
-1.56,-1.6557539701461792
-1.62,-1.6422971487045288
-1.6800000000000002,-1.6186376810073853
-1.7399999999999998,-1.5978933572769165
-1.7999999999999998,-1.5705732107162476
-1.8599999999999999,-1.54555344581604
-1.92,-1.5286526679992676
-1.98,-1.506767988204956
-2.04,-1.4750415086746216
-2.0999999999999996,-1.4554142951965332
-2.16,-1.4359474182128906
-2.2199999999999998,-1.4096869230270386
-2.2800000000000002,-1.3857930898666382
-2.34,-1.3650296926498413
-2.4000000000000004,-1.3401315212249756
-2.46,-1.3183743953704834
-2.52,-1.29263174533844
-2.58,-1.2662216424942017
-2.64,-1.2429609298706055
-2.7,-1.2156773805618286
-2.7600000000000002,-1.1942819356918335
-2.82,-1.1671409606933594
-2.88,-1.1459285020828247
-2.94,-1.1189104318618774
-3.0,-1.0978748798370361
-3.06,-1.0710688829421997
-3.12,-1.0502947568893433
-3.18,-1.0296306610107422
-3.24,-1.003206491470337
-3.3000000000000003,-0.982501208782196
-3.3600000000000003,-0.960008978843689
-3.42,-0.9398818612098694
-3.4799999999999995,-0.9122596979141235
-3.54,-0.8929908275604248
-3.5999999999999996,-0.8682871460914612
-3.66,-0.8493462800979614
-3.7199999999999998,-0.8249601721763611
-3.7800000000000002,-0.8063569068908691
-3.84,-0.7806313037872314
-3.9000000000000004,-0.7569697499275208
-3.96,-0.7389365434646606
-4.0200000000000005,-0.7140886783599854
-4.08,-0.6964153051376343
-4.14,-0.6734136939048767
-4.199999999999999,-0.6557572484016418
-4.26,-0.6316549777984619
-4.32,-0.6152361035346985
-4.38,-0.5918301343917847
-4.4399999999999995,-0.5715761184692383
-4.5,-0.5532152056694031
-4.5600000000000005,-0.5286129117012024
-4.62,-0.5086941123008728
-4.68,-0.48891547322273254
-4.74,-0.4691412150859833
-4.800000000000001,-0.4499846398830414
-4.86,-0.4309051036834717
-4.92,-0.41026830673217773
-4.9799999999999995,-0.39747631549835205
-5.04,-0.37021076679229736
-5.1,-0.35694435238838196
-5.16,-0.3331364691257477
-5.22,-0.32273977994918823
-5.28,-0.30052465200424194
-5.34,-0.27707475423812866
-5.4,-0.2651797831058502
-5.46,-0.24244505167007446
-5.5200000000000005,-0.2201021909713745
-5.58,-0.2089468538761139
-5.64,-0.18673111498355865
-5.699999999999999,-0.16457635164260864
-5.76,-0.15353049337863922
-5.82,-0.13144615292549133
-5.88,-0.10940137505531311
-5.9399999999999995,-0.09842352569103241
-6.0,-0.07664745301008224
0.0,-2.0844643115997314
-0.06,-2.089796304702759
-0.12,-2.08891224861145
-0.18,-2.08505916595459
-0.24,-2.0644962787628174
-0.30000000000000004,-2.0588183403015137
-0.36,-2.054370880126953
-0.42000000000000004,-2.0368146896362305
-0.48,-2.0324296951293945
-0.54,-2.0114359855651855
-0.6000000000000001,-1.9891709089279175
-0.66,-1.9744926691055298
-0.72,-1.9175373315811157
-0.78,-1.7735742330551147
-0.8400000000000001,-1.5704677104949951
-0.8999999999999999,-1.339890956878662
-0.96,-1.2498438358306885
-1.02,-1.2783052921295166
-1.08,-1.438556432723999
-1.1400000000000001,-1.703467845916748
